Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00013086
0.4, 0.00189513
0.6, 0.0016473
0.8, 0.00201763
1, 0.00143815
1.2, 0.002661
1.4, 0.00208772
1.6, 0.00287497
1.8, 0.00186339
2, 0.00271186
2.2, 0.000771348
2.4, 0.00047818
2.6, -0.000233141
2.8, 0.00070094
3, 0.000133202
3.2, 0.000633114
3.4, 0.000935172
3.6, 0.000284624
3.8, 0.000159276
4, -0.000369611
4.2, -0.00124126
4.4, -0.00132674
4.6, -0.00132715
4.8, -0.00141476
5, -0.000281103
5.2, -0.000651711
5.4, -0.0020013
5.6, -0.0013227
5.8, -0.00118366
6, -0.00268378
6.2, -0.00178441
6.4, -0.0014826
6.6, -0.00214677
6.8, -0.00288429
7, -0.00246448
7.2, -0.00226405
7.4, -0.00226143
7.6, -0.00164077
7.8, -0.00112687
8, -0.000740249
8.2, -0.0011426
8.4, -0.000813633
8.6, -0.0015839
8.8, -0.00152638
9, -0.00187496
9.2, -0.000871473
9.4, -0.000820815
9.6, -5.73377e-005
9.8, -0.000921883
10, -0.00218163
10.2, -0.00290481
10.4, -0.00299535
10.6, -0.00346137
10.8, -0.00371946
11, -0.00195439
11.2, -0.00319096
11.4, -0.0028551
11.6, -0.00268413
11.8, -0.00241666
12, -0.0031173
12.2, -0.0017752
12.4, -0.00326932
12.6, -0.00455853
12.8, -0.00471238
13, -0.00449798
13.2, -0.0056243
13.4, -0.00521967
13.6, -0.00416712
13.8, -0.00479229
14, -0.00581412
14.2, -0.00500011
14.4, -0.00447265
14.6, -0.00545199
14.8, -0.00504106
15, -0.00435719
15.2, -0.00562992
15.4, -0.00525179
15.6, -0.00448988
15.8, -0.0041963
16, -0.00579195
16.2, -0.00629449
16.4, -0.00723866
16.6, -0.00857906
16.8, -0.00944602
17, -0.00692477
17.2, -0.00595288
17.4, -0.0059844
17.6, -0.00404234
17.8, -0.00377084
18, -0.00470186
18.2, -0.00423147
18.4, -0.00450982
18.6, -0.00515552
18.8, -0.00510685
19, -0.00657611
19.2, -0.00686774
19.4, -0.0071309
19.6, -0.00793699
19.8, -0.0076274
20, -0.00754537
20.2, -0.00872462
20.4, -0.00863115
20.6, -0.00972727
20.8, -0.0103847
21, -0.0099819
21.2, -0.00983181
21.4, -0.0105401
21.6, -0.00870083
21.8, -0.00870435
22, -0.00796299
22.2, -0.00805322
22.4, -0.00761589
22.6, -0.00810346
22.8, -0.00788066
23, -0.0091603
23.2, -0.00929732
23.4, -0.00949839
23.6, -0.00914295
23.8, -0.00975679
24, -0.00968938
24.2, -0.0091923
24.4, -0.00838074
24.6, -0.00968684
24.8, -0.0100711
25, -0.0093697
25.2, -0.00975477
25.4, -0.0116248
25.6, -0.0110606
25.8, -0.00989109
26, -0.00912741
26.2, -0.0103603
26.4, -0.0100528
26.6, -0.0103483
26.8, -0.0109353
27, -0.0108169
27.2, -0.00977682
27.4, -0.00952379
27.6, -0.00838996
27.8, -0.00901543
28, -0.0104706
28.2, -0.00951102
28.4, -0.00946689
28.6, -0.0098727
28.8, -0.00939605
29, -0.00821799
29.2, -0.0105293
29.4, -0.0106036
29.6, -0.0117164
29.8, -0.0112711
30, 0.0705287, Step 2
30.2, 0.0626947
30.4, 0.0552002
30.6, 0.0597633
30.8, 0.0507734
31, 0.050534
31.2, 0.0497541
31.4, 0.0489784
31.6, 0.0489459
31.8, 0.0499793
32, 0.0496925
32.2, 0.0500609
32.4, 0.0525092
32.6, 0.0522702
32.8, 0.0549091
33, 0.0570269
33.2, 0.0607174
33.4, 0.0622062
33.6, 0.0629904
33.8, 0.0639565
34, 0.0639654
34.2, 0.0638439
34.4, 0.066338
34.6, 0.0677819
34.8, 0.0704264
35, 0.0712859
35.2, 0.0722497
35.4, 0.0727375
35.6, 0.0763512
35.8, 0.0775102
36, 0.0788299
36.2, 0.0816028
36.4, 0.081352
36.6, 0.0817473
36.8, 0.083198
37, 0.0844289
37.2, 0.0831823
37.4, 0.0885224
37.6, 0.0902517
37.8, 0.0904685
38, 0.0941129
38.2, 0.0963867
38.4, 0.0950061
38.6, 0.0959923
38.8, 0.0977035
39, 0.0975106
39.2, 0.100276
39.4, 0.100804
39.6, 0.101776
39.8, 0.102746
40, 0.104317
40.2, 0.105734
40.4, 0.108358
40.6, 0.11025
40.8, 0.113613
41, 0.116586
41.2, 0.116861
41.4, 0.117908
41.6, 0.118877
41.8, 0.119813
42, 0.120074
42.2, 0.123801
42.4, 0.124837
42.6, 0.12735
42.8, 0.12897
43, 0.129457
43.2, 0.128956
43.4, 0.131225
43.6, 0.134032
43.8, 0.133149
44, 0.135539
44.2, 0.140241
44.4, 0.141065
44.6, 0.142274
44.8, 0.144857
45, 0.146163
45.2, 0.147136
45.4, 0.149919
45.6, 0.148659
45.8, 0.149392
46, 0.151702
46.2, 0.150834
46.4, 0.151325
46.6, 0.153968
46.8, 0.155248
47, 0.157608
47.2, 0.160286
47.4, 0.16204
47.6, 0.164073
47.8, 0.167185
48, 0.167017
48.2, 0.168444
48.4, 0.16982
48.6, 0.171964
48.8, 0.172372
49, 0.173452
49.2, 0.173772
49.4, 0.174608
49.6, 0.175832
49.8, 0.177565
50, 0.180859
50.2, 0.18332
50.4, 0.183573
50.6, 0.185527
50.8, 0.186146
51, 0.186145
51.2, 0.187556
51.4, 0.191652
51.6, 0.191552
51.8, 0.194389
52, 0.196596
52.2, 0.196768
52.4, 0.19726
52.6, 0.197974
52.8, 0.200619
53, 0.202533
53.2, 0.20496
53.4, 0.206061
53.6, 0.209387
53.8, 0.209501
54, 0.208684
54.2, 0.211522
54.4, 0.213278
54.6, 0.215526
54.8, 0.216395
55, 0.21846
55.2, 0.219502
55.4, 0.220912
55.6, 0.219696
55.8, 0.221778
56, 0.22547
56.2, 0.225404
56.4, 0.225882
56.6, 0.22954
56.8, 0.229842
57, 0.230282
57.2, 0.233272
57.4, 0.235157
57.6, 0.234527
57.8, 0.236729
58, 0.238107
58.2, 0.237161
58.4, 0.240428
58.6, 0.242505
58.8, 0.246098
59, 0.247673
59.2, 0.250016
59.4, 0.252252
59.6, 0.254116
59.8, 0.252506
60, 0.253312
60.2, 0.254663
60.4, 0.253154
60.6, 0.254723
60.8, 0.256248
61, 0.258455
61.2, 0.261979
61.4, 0.2637
61.6, 0.264129
61.8, 0.267802
62, 0.268597
62.2, 0.26847
62.4, 0.271386
62.6, 0.272632
62.8, 0.274705
63, 0.276453
63.2, 0.277769
63.4, 0.279414
63.6, 0.283205
63.8, 0.282119
64, 0.283167
64.2, 0.284737
64.4, 0.285584
64.6, 0.284431
64.8, 0.288548
65, 0.288892
65.2, 0.290517
65.4, 0.292755
65.6, 0.295544
65.8, 0.294802
66, 0.298347
66.2, 0.298636
66.4, 0.29861
66.6, 0.300373
66.8, 0.301744
67, 0.30366
67.2, 0.307158
67.4, 0.308483
67.6, 0.309129
67.8, 0.312604
68, 0.311241
68.2, 0.311653
68.4, 0.312702
68.6, 0.313749
68.8, 0.314434
69, 0.316378
69.2, 0.317837
69.4, 0.320251
69.6, 0.323846
69.8, 0.325463
70, 0.327139
70.2, 0.330524
70.4, 0.331078
70.6, 0.331899
70.8, 0.333772
71, 0.336541
71.2, 0.337251
71.4, 0.340433
71.6, 0.340931
71.8, 0.340997
72, 0.342555
72.2, 0.343812
72.4, 0.344257
72.6, 0.345424
72.8, 0.347415
73, 0.347777
73.2, 0.348684
73.4, 0.35226
73.6, 0.353342
73.8, 0.356247
74, 0.357826
74.2, 0.358201
74.4, 0.358481
74.6, 0.361256
74.8, 0.359841
75, 0.36248
75.2, 0.364615
75.4, 0.36514
75.6, 0.366982
75.8, 0.368852
76, 0.371224
76.2, 0.374229
76.4, 0.375837
76.6, 0.375649
76.8, 0.377306
77, 0.378623
77.2, 0.378416
77.4, 0.381179
77.6, 0.383498
77.8, 0.386372
78, 0.386867
78.2, 0.388372
78.4, 0.388641
78.6, 0.391426
78.8, 0.391667
79, 0.391247
79.2, 0.393807
79.4, 0.395462
79.6, 0.395874
79.8, 0.398837
80, 0.401306
80.2, 0.401664
80.4, 0.404037
80.6, 0.406263
80.8, 0.405633
81, 0.408381
81.2, 0.40904
81.4, 0.410784
81.6, 0.412124
81.8, 0.412757
82, 0.413571
82.2, 0.41604
82.4, 0.415443
82.6, 0.416454
82.8, 0.421831
83, 0.423498
83.2, 0.423953
83.4, 0.426061
83.6, 0.42603
83.8, 0.425192
84, 0.426899
84.2, 0.428373
84.4, 0.431832
84.6, 0.433205
84.8, 0.436012
85, 0.437514
85.2, 0.438748
85.4, 0.440007
85.6, 0.443919
85.8, 0.444617
86, 0.443932
86.2, 0.446745
86.4, 0.4484
86.6, 0.447261
86.8, 0.446671
87, 0.450842
87.2, 0.45184
87.4, 0.450912
87.6, 0.453947
87.8, 0.456006
88, 0.458959
88.2, 0.461833
88.4, 0.463209
88.6, 0.46413
88.8, 0.466843
89, 0.464568
89.2, 0.464669
89.4, 0.467571
89.6, 0.469257
89.8, 0.471259
90, 0.474441
90.2, 0.475362
90.4, 0.47683
90.6, 0.479699
90.8, 0.480033
91, 0.480127
91.2, 0.482298
91.4, 0.482225
91.6, 0.481182
91.8, 0.484779
92, 0.485057
92.2, 0.487175
92.4, 0.48911
92.6, 0.491228
92.8, 0.491759
93, 0.494559
93.2, 0.494421
93.4, 0.497744
93.6, 0.500576
93.8, 0.499566
94, 0.502441
94.2, 0.5039
94.4, 0.503168
94.6, 0.505521
94.8, 0.507125
95, 0.507505
95.2, 0.510207
95.4, 0.511222
95.6, 0.510324
95.8, 0.513086
96, 0.515723
96.2, 0.51621
96.4, 0.519607
96.6, 0.522032
96.8, 0.523577
97, 0.524875
97.2, 0.52613
97.4, 0.525035
97.6, 0.526362
97.8, 0.529408
98, 0.529314
98.2, 0.532479
98.4, 0.535929
98.6, 0.536376
98.8, 0.53571
99, 0.537833
99.2, 0.537929
99.4, 0.539301
99.6, 0.542404
99.8, 0.54385
100, 0.544536
100.2, 0.547114
100.4, 0.547074
100.6, 0.548956
100.8, 0.550835
101, 0.553141
101.2, 0.555482
101.4, 0.558291
101.6, 0.557838
101.8, 0.559098
102, 0.561679
102.2, 0.561106
102.4, 0.563705
102.6, 0.566951
102.8, 0.567848
103, 0.568783
103.2, 0.571395
103.4, 0.570088
103.6, 0.569268
103.8, 0.571334
104, 0.572217
104.2, 0.572493
104.4, 0.574517
104.6, 0.576248
104.8, 0.578775
105, 0.580418
105.2, 0.580929
105.4, 0.582122
105.6, 0.586076
105.8, 0.585912
106, 0.585543
106.2, 0.588749
106.4, 0.589404
106.6, 0.590123
106.8, 0.59048
107, 0.592661
107.2, 0.593484
107.4, 0.597595
107.6, 0.596298
107.8, 0.59831
108, 0.601753
108.2, 0.602493
108.4, 0.601913
108.6, 0.604976
108.8, 0.60568
109, 0.607087
109.2, 0.609691
109.4, 0.609811
109.6, 0.611059
109.8, 0.614298
110, 0.613002
110.2, 0.613244
110.4, 0.615804
110.6, 0.616725
110.8, 0.617681
111, 0.620719
111.2, 0.620634
111.4, 0.62251
111.6, 0.625504
111.8, 0.625691
112, 0.62584
112.2, 0.629828
112.4, 0.629969
112.6, 0.631418
112.8, 0.632736
113, 0.634446
113.2, 0.634648
113.4, 0.635861
113.6, 0.637588
113.8, 0.638568
114, 0.640138
114.2, 0.643751
114.4, 0.646699
114.6, 0.645869
114.8, 0.647599
115, 0.650717
115.2, 0.651321
115.4, 0.651418
115.6, 0.652912
