Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00108059
0.4, -0.00228624
0.6, -0.00308018
0.8, -0.00289049
1, -0.00375238
1.2, -0.00234341
1.4, -0.00179144
1.6, -0.00112548
1.8, -0.00108407
2, 0.000686661
2.2, -0.000400978
2.4, 0.000126888
2.6, -0.000338673
2.8, 0.000320966
3, -0.000213039
3.2, -6.02981e-005
3.4, 6.69435e-005
3.6, 0.000354302
3.8, -6.68641e-005
4, -0.000318947
4.2, -6.951e-005
4.4, 5.15969e-005
4.6, 0.000449972
4.8, 0.000577261
5, 0.000628069
5.2, 0.000901438
5.4, 0.000423646
5.6, 0.000963244
5.8, 0.00058581
6, 0.000938096
6.2, -1.17289e-005
6.4, 0.000150776
6.6, -0.000506804
6.8, -0.00112744
7, -0.000886719
7.2, -0.00122195
7.4, -0.00145639
7.6, -0.00178661
7.8, -0.000351257
8, -0.000340228
8.2, 0.000128896
8.4, 0.000311452
8.6, -3.73454e-005
8.8, -0.000575259
9, -0.00156087
9.2, 0.000184165
9.4, 0.000427311
9.6, 0.0010714
9.8, 0.000287908
10, 0.00221106
10.2, 0.000268503
10.4, -0.000348291
10.6, -0.000222233
10.8, 0.000763045
11, -0.000626196
11.2, -0.000552101
11.4, -0.000361226
11.6, -0.000582295
11.8, -0.00109913
12, -0.00172641
12.2, -0.00219247
12.4, -0.00236213
12.6, -0.00186204
12.8, -0.00190145
13, -0.00268997
13.2, -0.00256516
13.4, -0.00275817
13.6, -0.00409528
13.8, -0.00462723
14, -0.00334974
14.2, -0.002662
14.4, -0.00274227
14.6, -0.00141499
14.8, -0.00228094
15, -0.00255614
15.2, -0.00343275
15.4, -0.00349537
15.6, -0.00436225
15.8, -0.00286103
16, -0.00330906
16.2, -0.00295773
16.4, -0.00273703
16.6, -0.00219755
16.8, -0.00324017
17, -0.00251678
17.2, -0.00126129
17.4, -0.00158112
17.6, -0.00267457
17.8, -0.00183841
18, -0.00227114
18.2, -0.00307551
18.4, -0.00337244
18.6, -0.00299696
18.8, -0.00310981
19, -0.00346633
19.2, -0.00481624
19.4, -0.0040633
19.6, -0.00391505
19.8, -0.00499749
20, -0.00479709
20.2, -0.00426836
20.4, -0.00543848
20.6, -0.00532617
20.8, -0.00474562
21, -0.00482257
21.2, -0.00473737
21.4, -0.00343997
21.6, -0.00410615
21.8, -0.00426057
22, -0.00443623
22.2, -0.00454741
22.4, -0.00412109
22.6, -0.00310039
22.8, -0.00300091
23, -0.00276528
23.2, -0.00291217
23.4, -0.0046756
23.6, -0.00427528
23.8, -0.00504267
24, -0.00463811
24.2, -0.00479571
24.4, -0.0034085
24.6, -0.00455655
24.8, -0.00421733
25, -0.00478701
25.2, -0.00447885
25.4, -0.00516624
25.6, -0.00482623
25.8, -0.00413843
26, -0.00524108
26.2, -0.00393423
26.4, -0.00364276
26.6, -0.00425392
26.8, -0.00548868
27, -0.00351287
27.2, -0.00573894
27.4, -0.00588047
27.6, -0.00580399
27.8, -0.00525023
28, -0.00627788
28.2, -0.00537417
28.4, -0.00527171
28.6, -0.00529888
28.8, -0.00482525
29, -0.00483409
29.2, -0.00440005
29.4, -0.00477335
29.6, -0.00499554
29.8, -0.0057528
30, 0.126551, Step 2
30.2, 0.117493
30.4, 0.112585
30.6, 0.102827
30.8, 0.104907
31, 0.0998428
31.2, 0.0977911
31.4, 0.0971093
31.6, 0.0978184
31.8, 0.0976758
32, 0.0973922
32.2, 0.0982026
32.4, 0.0982667
32.6, 0.0980888
32.8, 0.0980134
33, 0.098973
33.2, 0.0990205
33.4, 0.100507
33.6, 0.10252
33.8, 0.104129
34, 0.107011
34.2, 0.108963
34.4, 0.110508
34.6, 0.112272
34.8, 0.113705
35, 0.113576
35.2, 0.11401
35.4, 0.114489
35.6, 0.11487
35.8, 0.115599
36, 0.117957
36.2, 0.118988
36.4, 0.120766
36.6, 0.122885
36.8, 0.124611
37, 0.125294
37.2, 0.127689
37.4, 0.127949
37.6, 0.128829
37.8, 0.129625
38, 0.131411
38.2, 0.133026
38.4, 0.135639
38.6, 0.136093
38.8, 0.138614
39, 0.139218
39.2, 0.139947
39.4, 0.139948
39.6, 0.142246
39.8, 0.142284
40, 0.143989
