Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00208382
0.4, -0.0027701
0.6, -0.00282773
0.8, -0.00294823
1, -0.00413806
1.2, -0.00473416
1.4, -0.00607735
1.6, -0.00649591
1.8, -0.00716985
2, -0.00738767
2.2, -0.00844536
2.4, -0.00796942
2.6, -0.0081973
2.8, -0.00729421
3, -0.00715129
3.2, -0.00583102
3.4, -0.00609448
3.6, -0.00567891
3.8, -0.00752551
4, -0.00637253
4.2, -0.0068461
4.4, -0.00692322
4.6, -0.0072062
4.8, -0.00756202
5, -0.00927055
5.2, -0.0106294
5.4, -0.0112146
5.6, -0.0119732
5.8, -0.0118387
6, -0.0111231
6.2, -0.0103979
6.4, -0.00923743
6.6, -0.0100638
6.8, -0.00970847
7, -0.0109127
7.2, -0.0112224
7.4, -0.0120108
7.6, -0.0116755
7.8, -0.0110871
8, -0.010801
8.2, -0.0100028
8.4, -0.00985868
8.6, -0.00960333
8.8, -0.00995445
9, -0.00946621
9.2, -0.00926972
9.4, -0.00948827
9.6, -0.00974346
9.8, -0.00962566
10, -0.00933088
10.2, -0.00997427
10.4, -0.0106345
10.6, -0.010832
10.8, -0.0118482
11, -0.0118412
11.2, -0.0118961
11.4, -0.0118904
11.6, -0.0118811
11.8, -0.0120849
12, -0.0131234
12.2, -0.0130666
12.4, -0.0121497
12.6, -0.0122934
12.8, -0.012146
13, -0.0121939
13.2, -0.0135464
13.4, -0.0137084
13.6, -0.013957
13.8, -0.0148667
14, -0.0150618
14.2, -0.0135022
14.4, -0.0138221
14.6, -0.0142964
14.8, -0.0139515
15, -0.0128581
15.2, -0.0136534
15.4, -0.0137332
15.6, -0.0132413
15.8, -0.0130947
16, -0.0141532
16.2, -0.0140448
16.4, -0.0152456
16.6, -0.0145591
16.8, -0.0147049
17, -0.0144291
17.2, -0.0140771
17.4, -0.013312
17.6, -0.0146482
17.8, -0.0140694
18, -0.0141668
18.2, -0.0157674
18.4, -0.015714
18.6, -0.0154248
18.8, -0.0162789
19, -0.0165306
19.2, -0.0152083
19.4, -0.0158776
19.6, -0.0161837
19.8, -0.0159663
20, -0.0163433
20.2, -0.0165222
20.4, -0.0154171
20.6, -0.0143071
20.8, -0.0143468
21, -0.0143491
21.2, -0.0147506
21.4, -0.0155268
21.6, -0.0159847
21.8, -0.0162493
22, -0.0156404
22.2, -0.0151552
22.4, -0.014325
22.6, -0.0151304
22.8, -0.0154538
23, -0.0157417
23.2, -0.0151994
23.4, -0.0162038
23.6, -0.0166238
23.8, -0.0156798
24, -0.0160813
24.2, -0.0171283
24.4, -0.017388
24.6, -0.0166233
24.8, -0.0179819
25, -0.016343
25.2, -0.0158768
25.4, -0.0158871
25.6, -0.0156959
25.8, -0.0140899
26, -0.0147606
26.2, -0.0147069
26.4, -0.0145415
26.6, -0.0151403
26.8, -0.0158295
27, -0.0176353
27.2, -0.0182594
27.4, -0.0189666
27.6, -0.0184541
27.8, -0.0183511
28, -0.016793
28.2, -0.0169876
28.4, -0.0165984
28.6, -0.0161759
28.8, -0.0175857
29, -0.0173803
29.2, -0.0180567
29.4, -0.0161582
29.6, -0.0172134
29.8, -0.015916
30, 0.0890673, Step 2
30.2, 0.0793148
30.4, 0.0714341
30.6, 0.0740153
30.8, 0.0703614
31, 0.0680601
31.2, 0.067064
31.4, 0.0663873
31.6, 0.0649545
31.8, 0.0648041
32, 0.0647522
32.2, 0.0661059
32.4, 0.0682459
32.6, 0.0709462
32.8, 0.0726958
33, 0.0737186
33.2, 0.0750728
33.4, 0.076048
33.6, 0.0758415
33.8, 0.077466
34, 0.0788916
34.2, 0.0798623
34.4, 0.0818597
34.6, 0.0847104
34.8, 0.0860781
35, 0.0873669
35.2, 0.0882519
35.4, 0.0890028
35.6, 0.089877
35.8, 0.0911703
36, 0.0918486
36.2, 0.0925962
36.4, 0.0945463
36.6, 0.095505
36.8, 0.0960991
37, 0.0981045
37.2, 0.101093
37.4, 0.10247
37.6, 0.103957
37.8, 0.104994
38, 0.106169
38.2, 0.106959
38.4, 0.107042
38.6, 0.10726
38.8, 0.110083
39, 0.110617
39.2, 0.111698
39.4, 0.113699
39.6, 0.114265
39.8, 0.115719
40, 0.11659
40.2, 0.117785
40.4, 0.118963
40.6, 0.122237
40.8, 0.121944
41, 0.123981
41.2, 0.125484
41.4, 0.127134
41.6, 0.127427
41.8, 0.129394
42, 0.131015
42.2, 0.132812
42.4, 0.132549
42.6, 0.133945
42.8, 0.134831
43, 0.135109
43.2, 0.135925
43.4, 0.13737
43.6, 0.138782
43.8, 0.140286
44, 0.142896
44.2, 0.143304
44.4, 0.146021
44.6, 0.147079
44.8, 0.148924
45, 0.149574
45.2, 0.152229
45.4, 0.153121
45.6, 0.155539
45.8, 0.156291
46, 0.158815
46.2, 0.159877
46.4, 0.161453
46.6, 0.162153
46.8, 0.16398
47, 0.164094
47.2, 0.165773
47.4, 0.167564
47.6, 0.169431
47.8, 0.170908
48, 0.173303
48.2, 0.174891
48.4, 0.175972
48.6, 0.176188
48.8, 0.177555
49, 0.179101
49.2, 0.179715
49.4, 0.181599
49.6, 0.184505
49.8, 0.1858
50, 0.186568
50.2, 0.18886
50.4, 0.190382
50.6, 0.191546
50.8, 0.193613
51, 0.19488
51.2, 0.195595
51.4, 0.196629
51.6, 0.198009
51.8, 0.199825
52, 0.202266
52.2, 0.204063
52.4, 0.205236
52.6, 0.20673
52.8, 0.206963
53, 0.207838
53.2, 0.209131
53.4, 0.210831
53.6, 0.2126
53.8, 0.215362
54, 0.216531
54.2, 0.217051
54.4, 0.218913
54.6, 0.220271
54.8, 0.220906
55, 0.222094
55.2, 0.225435
55.4, 0.226679
55.6, 0.227514
55.8, 0.228998
56, 0.230521
56.2, 0.230888
56.4, 0.231254
56.6, 0.233211
56.8, 0.234092
57, 0.237017
57.2, 0.238773
57.4, 0.241634
57.6, 0.242942
57.8, 0.245215
58, 0.247532
58.2, 0.248995
58.4, 0.250914
58.6, 0.25296
58.8, 0.254398
59, 0.254703
59.2, 0.255782
59.4, 0.256505
59.6, 0.258084
59.8, 0.259892
60, 0.260722
60.2, 0.262879
60.4, 0.264825
60.6, 0.265386
60.8, 0.265514
61, 0.26641
61.2, 0.268093
61.4, 0.268646
61.6, 0.269812
61.8, 0.272541
62, 0.275465
