Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00122521
0.4, -0.00168569
0.6, -0.00232458
0.8, -0.00305848
1, -0.00375829
1.2, -0.00335881
1.4, -0.00497004
1.6, -0.00565571
1.8, -0.00576657
2, -0.00509324
2.2, -0.00589878
2.4, -0.00435531
2.6, -0.00404434
2.8, -0.00497809
3, -0.00541644
3.2, -0.00592322
3.4, -0.00697014
3.6, -0.00638724
3.8, -0.00526497
4, -0.00627668
4.2, -0.00498298
4.4, -0.00467667
4.6, -0.00549405
4.8, -0.00542785
5, -0.00445908
5.2, -0.00622255
5.4, -0.00693861
5.6, -0.00763784
5.8, -0.00873182
6, -0.0106097
6.2, -0.00997023
6.4, -0.0105291
6.6, -0.0104141
6.8, -0.0102691
7, -0.00957009
7.2, -0.0102829
7.4, -0.0090908
7.6, -0.00959673
7.8, -0.00956904
8, -0.0101564
8.2, -0.00846709
8.4, -0.00933186
8.6, -0.00911375
8.8, -0.0098992
9, -0.00979424
9.2, -0.0113673
9.4, -0.0110292
9.6, -0.0109998
9.8, -0.0114193
10, -0.0118861
10.2, -0.0119686
10.4, -0.011625
10.6, -0.0111264
10.8, -0.0108088
11, -0.0106626
11.2, -0.011334
11.4, -0.0105314
11.6, -0.0110047
11.8, -0.0104989
12, -0.00977588
12.2, -0.0105631
12.4, -0.0124565
12.6, -0.0127883
12.8, -0.0138342
13, -0.0138109
13.2, -0.0131225
13.4, -0.0126811
13.6, -0.0130442
13.8, -0.0126371
14, -0.0126185
14.2, -0.0131647
14.4, -0.0136523
14.6, -0.0133649
14.8, -0.0131305
15, -0.0130735
15.2, -0.0127223
15.4, -0.012751
15.6, -0.0128479
15.8, -0.0130573
16, -0.0126407
16.2, -0.0112211
16.4, -0.0110542
16.6, -0.0109318
16.8, -0.010806
17, -0.0116951
17.2, -0.0122638
17.4, -0.0114362
17.6, -0.0109189
17.8, -0.0106971
18, -0.0115807
18.2, -0.0116363
18.4, -0.0127906
18.6, -0.012793
18.8, -0.0137107
19, -0.0120071
19.2, -0.0127184
19.4, -0.0129784
19.6, -0.0139005
19.8, -0.0128387
20, -0.0135028
20.2, -0.013831
20.4, -0.0135812
20.6, -0.0138095
20.8, -0.0145511
21, -0.015421
21.2, -0.0146779
21.4, -0.014694
21.6, -0.0149905
21.8, -0.0149148
22, -0.014053
22.2, -0.0152641
22.4, -0.014699
22.6, -0.014883
22.8, -0.0141395
23, -0.0151816
23.2, -0.0138804
23.4, -0.0151034
23.6, -0.0152595
23.8, -0.0171915
24, -0.0168401
24.2, -0.0169073
24.4, -0.0159189
24.6, -0.016082
24.8, -0.0162544
25, -0.0160897
25.2, -0.0173153
25.4, -0.0181248
25.6, -0.0165853
25.8, -0.015466
26, -0.0158643
26.2, -0.015575
26.4, -0.0147608
26.6, -0.0158104
26.8, -0.0156379
27, -0.0156913
27.2, -0.0151932
27.4, -0.0155268
27.6, -0.0156668
27.8, -0.0157007
28, -0.0150698
28.2, -0.0148
28.4, -0.0140585
28.6, -0.0136757
28.8, -0.0140465
29, -0.0143407
29.2, -0.0147582
29.4, -0.0162619
29.6, -0.0166264
29.8, -0.016986
30, 0.099112, Step 2
30.2, 0.0883591
30.4, 0.0829212
30.6, 0.0789402
30.8, 0.0786367
31, 0.0738289
31.2, 0.0725286
31.4, 0.0727752
31.6, 0.0721449
31.8, 0.0726294
32, 0.0738404
32.2, 0.073965
32.4, 0.0740519
32.6, 0.0765896
32.8, 0.0767144
33, 0.0785292
33.2, 0.0805115
33.4, 0.0827823
33.6, 0.0842144
33.8, 0.085065
34, 0.0845189
34.2, 0.0860338
34.4, 0.0878953
34.6, 0.0882601
34.8, 0.0909693
35, 0.0934856
35.2, 0.0945555
35.4, 0.0954412
35.6, 0.0968602
35.8, 0.0990463
36, 0.101409
36.2, 0.103398
36.4, 0.104383
36.6, 0.105562
36.8, 0.106322
37, 0.106826
37.2, 0.107857
37.4, 0.109896
37.6, 0.112537
37.8, 0.113949
38, 0.115983
38.2, 0.117728
38.4, 0.118234
38.6, 0.119794
38.8, 0.120665
39, 0.121406
39.2, 0.1233
39.4, 0.125466
39.6, 0.125813
39.8, 0.127389
40, 0.130397
40.2, 0.131213
40.4, 0.133197
40.6, 0.135652
40.8, 0.136453
41, 0.137102
41.2, 0.138812
41.4, 0.139711
41.6, 0.141537
41.8, 0.143853
42, 0.145788
42.2, 0.147552
42.4, 0.148868
42.6, 0.149613
42.8, 0.151752
43, 0.151643
43.2, 0.152643
43.4, 0.153651
43.6, 0.155457
43.8, 0.156743
44, 0.158326
44.2, 0.16009
44.4, 0.161774
44.6, 0.163873
44.8, 0.16547
45, 0.168917
45.2, 0.17187
45.4, 0.173768
45.6, 0.174363
45.8, 0.175332
46, 0.177248
46.2, 0.177477
46.4, 0.180148
46.6, 0.18193
46.8, 0.183587
47, 0.184796
47.2, 0.186999
47.4, 0.187126
47.6, 0.188822
47.8, 0.190184
48, 0.191556
48.2, 0.193483
48.4, 0.195934
48.6, 0.197534
48.8, 0.19992
49, 0.20122
49.2, 0.202383
49.4, 0.203502
49.6, 0.204436
49.8, 0.205481
50, 0.207034
50.2, 0.20834
50.4, 0.209367
50.6, 0.210988
50.8, 0.212898
51, 0.214551
51.2, 0.215313
51.4, 0.216856
51.6, 0.218626
51.8, 0.220265
52, 0.22119
52.2, 0.224015
52.4, 0.224868
52.6, 0.227029
52.8, 0.228837
53, 0.229625
53.2, 0.2305
53.4, 0.233337
53.6, 0.234871
53.8, 0.234976
54, 0.23681
54.2, 0.238412
54.4, 0.24093
54.6, 0.242426
54.8, 0.244589
55, 0.246488
55.2, 0.248685
55.4, 0.248854
55.6, 0.249784
55.8, 0.252572
56, 0.254188
56.2, 0.25471
56.4, 0.256594
56.6, 0.258384
56.8, 0.259003
57, 0.260472
57.2, 0.263731
57.4, 0.265489
57.6, 0.267265
57.8, 0.269451
58, 0.269856
58.2, 0.271485
58.4, 0.271782
58.6, 0.273044
58.8, 0.273729
59, 0.276132
59.2, 0.276851
59.4, 0.280498
59.6, 0.2828
59.8, 0.285588
60, 0.287527
60.2, 0.288949
60.4, 0.289762
60.6, 0.290495
60.8, 0.289909
61, 0.290725
61.2, 0.293251
61.4, 0.294589
61.6, 0.295863
61.8, 0.299038
62, 0.300903
62.2, 0.301143
62.4, 0.303292
62.6, 0.30508
62.8, 0.306206
63, 0.308852
63.2, 0.311487
63.4, 0.313192
63.6, 0.315226
63.8, 0.316431
64, 0.317082
64.2, 0.318401
64.4, 0.318999
64.6, 0.320601
64.8, 0.322425
65, 0.324067
65.2, 0.325988
65.4, 0.328034
65.6, 0.329765
65.8, 0.331866
66, 0.332951
66.2, 0.33417
66.4, 0.335871
66.6, 0.337013
66.8, 0.33893
67, 0.341375
67.2, 0.342273
67.4, 0.343514
67.6, 0.34501
67.8, 0.346159
68, 0.347262
68.2, 0.350071
68.4, 0.353174
68.6, 0.354422
68.8, 0.355664
69, 0.358279
69.2, 0.358747
69.4, 0.358922
69.6, 0.36145
69.8, 0.363634
70, 0.364396
70.2, 0.366774
70.4, 0.368304
70.6, 0.368846
70.8, 0.370751
71, 0.373607
71.2, 0.373742
71.4, 0.375954
71.6, 0.378599
71.8, 0.379622
72, 0.380109
72.2, 0.382327
72.4, 0.383418
72.6, 0.38368
72.8, 0.385728
73, 0.388295
73.2, 0.388841
73.4, 0.390666
73.6, 0.39235
73.8, 0.393981
74, 0.395864
74.2, 0.398305
74.4, 0.400362
74.6, 0.402028
74.8, 0.403492
75, 0.404484
75.2, 0.40551
75.4, 0.406875
75.6, 0.408047
75.8, 0.40851
76, 0.409832
76.2, 0.412734
76.4, 0.413838
76.6, 0.41642
76.8, 0.418199
77, 0.419255
77.2, 0.42018
77.4, 0.422232
77.6, 0.4223
77.8, 0.424538
78, 0.42653
78.2, 0.427634
78.4, 0.428595
78.6, 0.431653
78.8, 0.433316
79, 0.43456
79.2, 0.436929
79.4, 0.437994
79.6, 0.439022
79.8, 0.440621
80, 0.441737
80.2, 0.443169
80.4, 0.446139
80.6, 0.449039
80.8, 0.449398
81, 0.45167
81.2, 0.452651
81.4, 0.454018
81.6, 0.454786
81.8, 0.457566
82, 0.458846
82.2, 0.460637
82.4, 0.4615
82.6, 0.462699
82.8, 0.463834
83, 0.46513
83.2, 0.466863
83.4, 0.468931
83.6, 0.470231
83.8, 0.471584
84, 0.473832
