Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000233356
0.4, 0.00239613
0.6, 0.00164378
0.8, 0.00308973
1, 0.00370116
1.2, 0.0047009
1.4, 0.00456027
1.6, 0.00491514
1.8, 0.00432083
2, 0.00489809
2.2, 0.00510253
2.4, 0.00471116
2.6, 0.00551663
2.8, 0.0059796
3, 0.00550834
3.2, 0.00648875
3.4, 0.00588668
3.6, 0.00598206
3.8, 0.00544243
4, 0.00572124
4.2, 0.00420657
4.4, 0.00327561
4.6, 0.004159
4.8, 0.00390183
5, 0.00337398
5.2, 0.00377412
5.4, 0.00569738
5.6, 0.00452883
5.8, 0.00384854
6, 0.00358319
6.2, 0.00362643
6.4, 0.00336509
6.6, 0.00375397
6.8, 0.00419682
7, 0.00497084
7.2, 0.00370119
7.4, 0.00324918
7.6, 0.00253563
7.8, 0.00191172
8, 0.00210011
8.2, 0.00130454
8.4, 0.000945328
8.6, 0.00165984
8.8, 0.00272878
9, 0.00211989
9.2, 0.00294673
9.4, 0.00231882
9.6, 0.00159654
9.8, 0.00117924
10, 0.00157118
10.2, 0.00193042
10.4, 0.00222524
10.6, 0.00267061
10.8, 0.00199188
11, 0.00161967
11.2, 0.00119886
11.4, 0.00233666
11.6, 0.00263264
11.8, 0.0031193
12, 0.0025107
12.2, 0.00345696
12.4, 0.00293437
12.6, 0.00162495
12.8, 0.00170036
13, 0.000819078
13.2, 0.000840814
13.4, 2.9488e-005
13.6, -5.52113e-005
13.8, 0.000126952
14, 0.000515216
14.2, -2.37537e-005
14.4, 0.000838375
14.6, 0.000226864
14.8, -0.000562956
15, -0.000144275
15.2, -0.000563516
15.4, -0.000967354
15.6, 0.000613759
15.8, 0.000654622
16, 0.0010602
16.2, 0.0018846
16.4, 0.00237011
16.6, 0.0013264
16.8, 0.00180572
17, 0.00233396
17.2, 0.00134886
17.4, 0.00111777
17.6, 0.00227922
17.8, 0.0020147
18, 0.00196149
18.2, 0.00223618
18.4, 0.0022838
18.6, 0.0017813
18.8, 0.00195779
19, 0.0010738
19.2, 0.00200724
19.4, 0.00158634
19.6, 0.00197625
19.8, 0.00196617
20, 0.00146504
20.2, 0.00146547
20.4, 0.0031437
20.6, 0.0024888
20.8, 0.00207401
21, 0.00371537
21.2, 0.00273588
21.4, 0.00164359
21.6, 0.00265985
21.8, 0.00199116
22, 0.000459768
22.2, 0.00107836
22.4, 0.000873828
22.6, 0.000854467
22.8, 0.00222959
23, 0.00326737
23.2, 0.00269581
23.4, 0.0036311
23.6, 0.00292474
23.8, 0.00354708
24, 0.00359389
24.2, 0.00415998
24.4, 0.00326139
24.6, 0.00385612
24.8, 0.00346515
25, 0.00362306
25.2, 0.00359652
25.4, 0.00393617
25.6, 0.00222273
25.8, 0.00139461
26, 0.00166327
26.2, 0.00185858
26.4, 0.00158605
26.6, 0.00340787
26.8, 0.00407812
27, 0.00379458
27.2, 0.00481445
27.4, 0.00512942
27.6, 0.0045165
27.8, 0.00433321
28, 0.00421228
28.2, 0.00323083
28.4, 0.00328873
28.6, 0.00225071
28.8, 0.00263463
29, 0.00191116
29.2, 0.00201206
29.4, 0.00131214
29.6, 0.00245287
29.8, 0.00277382
30, 0.156488, Step 2
30.2, 0.142581
30.4, 0.138752
30.6, 0.123458
30.8, 0.12532
31, 0.118479
31.2, 0.115676
31.4, 0.113756
31.6, 0.114843
31.8, 0.114796
32, 0.114593
32.2, 0.116472
32.4, 0.117177
32.6, 0.118332
32.8, 0.119146
33, 0.121334
33.2, 0.120467
33.4, 0.122295
33.6, 0.124248
33.8, 0.125857
34, 0.128394
34.2, 0.131855
34.4, 0.13361
34.6, 0.135252
34.8, 0.136487
35, 0.137738
35.2, 0.139662
35.4, 0.141777
35.6, 0.144775
35.8, 0.146519
36, 0.147871
36.2, 0.149768
36.4, 0.149808
36.6, 0.150216
36.8, 0.15257
37, 0.15529
37.2, 0.156397
37.4, 0.160001
37.6, 0.160643
37.8, 0.162574
38, 0.163665
38.2, 0.166189
38.4, 0.167707
38.6, 0.170915
38.8, 0.17218
39, 0.173103
39.2, 0.174671
39.4, 0.176499
39.6, 0.178211
39.8, 0.179751
40, 0.181482
40.2, 0.183002
40.4, 0.183648
40.6, 0.185488
40.8, 0.188232
41, 0.190205
41.2, 0.191638
41.4, 0.193801
41.6, 0.194852
41.8, 0.195969
42, 0.197613
42.2, 0.198327
42.4, 0.198533
42.6, 0.200594
42.8, 0.201345
43, 0.202796
43.2, 0.205364
43.4, 0.207311
43.6, 0.209338
43.8, 0.212368
44, 0.214279
44.2, 0.214953
44.4, 0.218442
44.6, 0.218411
44.8, 0.218593
45, 0.219994
45.2, 0.223028
45.4, 0.224212
45.6, 0.226143
45.8, 0.228213
46, 0.230007
46.2, 0.231858
46.4, 0.233948
46.6, 0.236255
46.8, 0.237687
47, 0.238899
47.2, 0.239934
47.4, 0.24116
47.6, 0.242381
47.8, 0.245905
48, 0.248385
48.2, 0.250379
48.4, 0.251102
48.6, 0.253893
48.8, 0.253511
49, 0.254126
49.2, 0.255846
49.4, 0.257045
49.6, 0.257956
49.8, 0.260246
50, 0.262367
50.2, 0.26359
50.4, 0.265116
50.6, 0.266691
50.8, 0.268542
51, 0.270559
51.2, 0.272529
51.4, 0.275245
51.6, 0.276887
51.8, 0.278103
52, 0.279813
52.2, 0.281996
52.4, 0.28412
52.6, 0.286665
52.8, 0.288874
53, 0.290128
53.2, 0.290453
53.4, 0.291515
53.6, 0.293334
53.8, 0.295431
54, 0.297688
54.2, 0.300359
54.4, 0.301922
54.6, 0.302446
54.8, 0.303253
55, 0.304897
55.2, 0.305573
55.4, 0.307812
55.6, 0.30865
55.8, 0.310751
56, 0.311181
56.2, 0.314131
56.4, 0.315854
56.6, 0.319223
56.8, 0.320406
57, 0.322908
57.2, 0.323963
57.4, 0.324838
57.6, 0.326683
57.8, 0.328715
58, 0.329847
58.2, 0.332075
58.4, 0.334028
58.6, 0.336036
58.8, 0.337992
59, 0.339217
59.2, 0.340298
59.4, 0.342144
59.6, 0.341663
59.8, 0.343575
60, 0.34665
60.2, 0.348825
60.4, 0.34973
60.6, 0.353117
60.8, 0.354003
61, 0.354974
61.2, 0.35583
61.4, 0.359263
61.6, 0.359986
61.8, 0.361672
62, 0.363674
62.2, 0.36491
62.4, 0.365047
62.6, 0.366796
62.8, 0.368434
63, 0.369221
63.2, 0.372069
63.4, 0.374339
63.6, 0.376661
63.8, 0.378836
64, 0.381729
64.2, 0.383
64.4, 0.385492
64.6, 0.38769
64.8, 0.388694
65, 0.389701
65.2, 0.392171
65.4, 0.392666
65.6, 0.393737
65.8, 0.395687
66, 0.397724
66.2, 0.398512
66.4, 0.400684
66.6, 0.401978
66.8, 0.402352
67, 0.403747
67.2, 0.404485
67.4, 0.40595
67.6, 0.407256
67.8, 0.410427
68, 0.412367
68.2, 0.414547
68.4, 0.415528
68.6, 0.417513
