Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.0027388
0.4, 0.00489337
0.6, 0.00518142
0.8, 0.00532835
1, 0.00554918
1.2, 0.00525913
1.4, 0.00524482
1.6, 0.00545573
1.8, 0.00570615
2, 0.0055473
2.2, 0.00536023
2.4, 0.00508681
2.6, 0.00541652
2.8, 0.00510063
3, 0.00533681
3.2, 0.00710983
3.4, 0.00708024
3.6, 0.00680398
3.8, 0.00652771
4, 0.00643785
4.2, 0.00670531
4.4, 0.00697278
4.6, 0.00719384
4.8, 0.00712986
5, 0.00706588
5.2, 0.0059862
5.4, 0.00578113
5.6, 0.00553942
5.8, 0.00508677
6, 0.00494323
6.2, 0.00467584
6.4, 0.0043794
6.6, 0.00408295
6.8, 0.00394259
7, 0.00399308
7.2, 0.00389191
7.4, 0.0039548
7.6, 0.00401768
7.8, 0.00351178
8, 0.00309468
8.2, 0.00363351
8.4, 0.00368675
8.6, 0.00309976
8.8, 0.00278847
9, 0.00253476
9.2, 0.0026883
9.4, 0.00219923
9.6, 0.00227531
9.8, 0.00352514
10, 0.00306701
10.2, 0.00450136
10.4, 0.00422919
10.6, 0.00390337
10.8, 0.0035354
11, 0.00247286
11.2, 0.00210635
11.4, 0.00214213
11.6, 0.00177363
11.8, 0.00173787
12, 0.00126222
12.2, 0.00160548
12.4, 0.00262034
12.6, 0.00269443
12.8, 0.00377046
13, 0.00410036
13.2, 0.00438219
13.4, 0.0049591
13.6, 0.00467876
13.8, 0.003144
14, 0.00162916
14.2, 0.00148358
14.4, 0.00166579
14.6, 0.00217455
14.8, 0.00293865
15, 0.00370165
15.2, 0.00405326
15.4, 0.00429055
15.6, 0.00430796
15.8, 0.00460265
16, 0.00469504
16.2, 0.00372651
16.4, 0.00243389
16.6, 0.000276131
16.8, 0.000704005
17, 0.00120772
17.2, 0.00273665
17.4, 0.00321768
17.6, 0.00430025
17.8, 0.00410762
18, 0.00441348
18.2, 0.00289316
18.4, 0.00210697
18.6, 0.00255693
18.8, 0.00170447
19, 0.00155806
19.2, 0.00251576
19.4, 0.00340089
19.6, 0.00272704
19.8, 0.00211868
20, 0.00149903
20.2, 0.00183711
20.4, 0.00143553
20.6, 0.00106453
20.8, 0.00317048
21, 0.00357855
21.2, 0.00367535
21.4, 0.00428516
21.6, 0.00488098
21.8, 0.00363309
22, 0.00404384
22.2, 0.002898
22.4, 0.00202371
22.6, 0.00143272
22.8, 0.00224466
23, 0.00178133
23.2, 0.00294942
23.4, 0.00355284
23.6, 0.00300556
23.8, 0.0028075
24, 0.00189698
24.2, 0.00204646
24.4, 0.00172004
24.6, 0.00342713
24.8, 0.00347064
25, 0.00365267
25.2, 0.00274803
25.4, 0.00293573
25.6, 0.00185227
25.8, 0.000830523
26, 0.00150028
26.2, 0.0016801
26.4, 0.0020644
26.6, 0.00103397
26.8, 0.000636479
27, 0.000509837
27.2, -9.02975e-005
27.4, -0.000770929
27.6, 0.000363763
27.8, 0.00120055
28, 0.00115254
28.2, 0.00184554
28.4, 0.00109382
28.6, 0.00122057
28.8, 0.00156075
29, 0.00244237
29.2, 0.00228124
29.4, 0.00389147
29.6, 0.00483397
29.8, 0.00433869
30, 0.143513, Step 2
30.2, 0.142676
30.4, 0.140704
30.6, 0.136575
30.8, 0.131439
31, 0.13181
31.2, 0.129779
31.4, 0.130814
31.6, 0.131488
31.8, 0.133528
32, 0.133938
32.2, 0.136106
32.4, 0.136639
32.6, 0.137953
32.8, 0.138043
33, 0.139912
33.2, 0.141292
33.4, 0.141655
33.6, 0.141693
33.8, 0.144434
34, 0.144228
34.2, 0.145887
34.4, 0.147953
34.6, 0.150186
34.8, 0.150939
35, 0.151248
35.2, 0.15208
35.4, 0.151835
35.6, 0.153443
35.8, 0.154914
36, 0.157431
36.2, 0.157637
36.4, 0.160182
36.6, 0.161802
36.8, 0.163285
37, 0.16434
37.2, 0.167045
37.4, 0.167812
37.6, 0.168258
37.8, 0.170882
38, 0.173203
38.2, 0.173098
38.4, 0.174822
38.6, 0.1771
38.8, 0.17525
39, 0.176629
39.2, 0.179188
39.4, 0.18101
39.6, 0.18279
39.8, 0.184476
40, 0.186925
40.2, 0.187086
40.4, 0.186963
40.6, 0.188552
40.8, 0.18974
41, 0.190166
41.2, 0.192297
41.4, 0.19505
41.6, 0.194705
41.8, 0.197526
42, 0.199448
42.2, 0.200968
42.4, 0.203134
42.6, 0.206218
42.8, 0.207982
43, 0.209215
43.2, 0.211242
43.4, 0.213062
43.6, 0.213609
43.8, 0.215819
44, 0.216639
44.2, 0.218107
44.4, 0.218108
44.6, 0.219417
44.8, 0.22027
45, 0.221393
45.2, 0.220408
45.4, 0.222619
45.6, 0.224561
45.8, 0.225803
46, 0.227835
46.2, 0.232116
46.4, 0.233981
46.6, 0.235378
46.8, 0.236314
47, 0.237883
47.2, 0.239777
47.4, 0.240657
47.6, 0.24182
47.8, 0.243805
48, 0.245414
48.2, 0.24583
48.4, 0.248465
48.6, 0.249452
48.8, 0.251391
49, 0.252923
49.2, 0.253966
49.4, 0.253295
49.6, 0.255907
49.8, 0.257797
50, 0.259537
50.2, 0.26269
50.4, 0.265672
50.6, 0.26717
50.8, 0.269467
51, 0.271518
51.2, 0.271214
51.4, 0.273317
51.6, 0.274481
51.8, 0.27495
52, 0.276397
52.2, 0.280772
52.4, 0.282814
52.6, 0.284082
52.8, 0.285139
53, 0.286691
53.2, 0.285421
53.4, 0.286446
53.6, 0.287014
53.8, 0.289161
54, 0.291146
54.2, 0.293675
54.4, 0.293448
54.6, 0.296832
54.8, 0.297777
55, 0.298031
55.2, 0.300002
55.4, 0.302107
55.6, 0.303814
55.8, 0.305626
56, 0.306406
56.2, 0.308811
56.4, 0.311279
56.6, 0.311644
56.8, 0.313957
57, 0.317315
57.2, 0.3168
57.4, 0.318384
57.6, 0.321464
57.8, 0.321741
58, 0.323379
58.2, 0.326552
58.4, 0.327327
58.6, 0.328742
58.8, 0.331927
59, 0.332972
59.2, 0.334054
59.4, 0.337054
59.6, 0.33787
59.8, 0.338656
60, 0.339468
60.2, 0.339495
60.4, 0.34097
60.6, 0.342199
60.8, 0.343386
61, 0.34569
61.2, 0.347786
61.4, 0.349
61.6, 0.350759
61.8, 0.353299
62, 0.355375
62.2, 0.357719
62.4, 0.358188
62.6, 0.359339
62.8, 0.361076
63, 0.36363
63.2, 0.364482
63.4, 0.365694
63.6, 0.369145
63.8, 0.369578
64, 0.368367
64.2, 0.371566
64.4, 0.374094
64.6, 0.375055
64.8, 0.377771
65, 0.381689
65.2, 0.38103
65.4, 0.383332
65.6, 0.38448
65.8, 0.384629
66, 0.386938
66.2, 0.389116
66.4, 0.390978
66.6, 0.39272
66.8, 0.396174
67, 0.396868
67.2, 0.399052
67.4, 0.399194
67.6, 0.399637
67.8, 0.400765
68, 0.401211
68.2, 0.403047
68.4, 0.404711
68.6, 0.406708
68.8, 0.408502
69, 0.409849
69.2, 0.411289
69.4, 0.413341
69.6, 0.41517
69.8, 0.415502
70, 0.418271
70.2, 0.418747
70.4, 0.420265
70.6, 0.422353
70.8, 0.424577
71, 0.425838
71.2, 0.429423
71.4, 0.43096
71.6, 0.432616
71.8, 0.433777
72, 0.43535
72.2, 0.436118
72.4, 0.437305
72.6, 0.439168
72.8, 0.440733
73, 0.441113
73.2, 0.443001
73.4, 0.443469
73.6, 0.444415
73.8, 0.446788
74, 0.449211
74.2, 0.44959
74.4, 0.454415
74.6, 0.456237
74.8, 0.456736
75, 0.459093
75.2, 0.460406
75.4, 0.46093
75.6, 0.462865
75.8, 0.464816
76, 0.466408
76.2, 0.468951
76.4, 0.470289
76.6, 0.471431
76.8, 0.472767
