Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00252586
0.4, 0.00163728
0.6, 0.00198251
0.8, 0.00129288
1, 0.00209905
1.2, 0.00172424
1.4, 0.00208052
1.6, 0.00246357
1.8, 0.00291941
2, 0.00279378
2.2, 0.00428822
2.4, 0.00470484
2.6, 0.00355174
2.8, 0.00439599
3, 0.00418272
3.2, 0.00246707
3.4, 0.00177934
3.6, 0.00298078
3.8, 0.00299141
4, 0.00297657
4.2, 0.00240838
4.4, 0.00234732
4.6, 0.00170357
4.8, 0.000480766
5, 0.000280924
5.2, 0.000983406
5.4, 0.00126164
5.6, 0.00139551
5.8, 0.0020009
6, 0.0015223
6.2, 0.000939922
6.4, 0.000151647
6.6, 5.56316e-005
6.8, 0.00148358
7, 0.00138812
7.2, 0.00189375
7.4, 0.00290264
7.6, 0.00227286
7.8, 0.000209572
8, 0.00134947
8.2, 0.000302601
8.4, 0.000492204
8.6, 0.000797467
8.8, 0.00128774
9, -0.000576309
9.2, -0.000135928
9.4, -0.00112647
9.6, -0.00101781
9.8, -0.0011123
10, -0.00114804
10.2, -0.000838968
10.4, -0.00137898
10.6, -0.00134582
10.8, -0.00180514
11, -0.00132104
11.2, -0.00155693
11.4, -0.000652668
11.6, -0.00101047
11.8, -0.000963064
12, -0.00123543
12.2, -0.0011845
12.4, -0.00170574
12.6, -0.00224822
12.8, -0.00270685
13, -0.00291693
13.2, -0.00308798
13.4, -0.00320036
13.6, -0.00345619
13.8, -0.00260968
14, -0.00248002
14.2, -0.0021226
14.4, -0.00215362
14.6, -0.00115758
14.8, -0.000693114
15, -0.000373307
15.2, -0.000687773
15.4, -0.000339711
15.6, -0.000888751
15.8, -0.00237424
16, -0.00294606
16.2, -0.00275558
16.4, -0.00274157
16.6, -0.00232091
16.8, -0.00225095
17, -0.00275183
17.2, -0.00302359
17.4, -0.0030207
17.6, -0.00400512
17.8, -0.00373135
18, -0.00302768
18.2, -0.00373395
18.4, -0.0041525
18.6, -0.00381083
18.8, -0.004936
19, -0.00468151
19.2, -0.00474192
19.4, -0.00487367
19.6, -0.00443535
19.8, -0.004201
20, -0.00460348
20.2, -0.00412715
20.4, -0.00433553
20.6, -0.00422269
20.8, -0.00345822
21, -0.00475901
21.2, -0.00606876
21.4, -0.00474923
21.6, -0.00581829
21.8, -0.00581412
22, -0.00526363
22.2, -0.00483203
22.4, -0.00572521
22.6, -0.00471123
22.8, -0.00525106
23, -0.00529928
23.2, -0.00511541
23.4, -0.0053459
23.6, -0.00644059
23.8, -0.00611763
24, -0.00554499
24.2, -0.00571293
24.4, -0.00584994
24.6, -0.00574194
24.8, -0.00514411
25, -0.00564332
25.2, -0.00541682
25.4, -0.00513858
25.6, -0.00408834
25.8, -0.00676793
26, -0.00617378
26.2, -0.00653575
26.4, -0.00627236
26.6, -0.0069968
26.8, -0.00549372
27, -0.00588254
27.2, -0.00554571
27.4, -0.00656775
27.6, -0.00645742
27.8, -0.00682601
28, -0.00711943
28.2, -0.00674011
28.4, -0.00593343
28.6, -0.0060633
28.8, -0.005576
29, -0.00627681
29.2, -0.00661093
29.4, -0.0067232
29.6, -0.00666879
29.8, -0.00687785
30, 0.107355, Step 2
30.2, 0.0941053
30.4, 0.0944346
30.6, 0.0854332
30.8, 0.0852968
31, 0.0825725
31.2, 0.083397
31.4, 0.085749
31.6, 0.0900173
31.8, 0.0922053
32, 0.0930409
32.2, 0.0952363
32.4, 0.0965106
32.6, 0.0971966
32.8, 0.0988671
33, 0.101288
33.2, 0.102655
33.4, 0.102997
33.6, 0.104147
33.8, 0.106753
34, 0.108593
34.2, 0.109737
34.4, 0.113259
34.6, 0.114619
34.8, 0.114655
35, 0.115585
35.2, 0.117725
35.4, 0.11731
35.6, 0.11953
35.8, 0.122193
36, 0.122977
36.2, 0.124604
36.4, 0.126324
36.6, 0.127143
36.8, 0.128475
37, 0.130858
37.2, 0.13266
37.4, 0.133193
37.6, 0.13563
37.8, 0.135284
38, 0.136887
38.2, 0.137053
38.4, 0.138242
38.6, 0.139464
38.8, 0.141774
39, 0.142545
39.2, 0.145541
39.4, 0.148487
39.6, 0.148343
39.8, 0.149537
40, 0.151622
40.2, 0.152387
40.4, 0.153488
40.6, 0.157028
40.8, 0.159077
41, 0.160333
41.2, 0.161241
41.4, 0.162444
41.6, 0.162777
41.8, 0.165386
42, 0.166653
42.2, 0.169202
42.4, 0.170461
42.6, 0.172796
42.8, 0.173357
43, 0.175441
43.2, 0.177467
43.4, 0.178566
43.6, 0.180571
43.8, 0.182223
44, 0.183509
44.2, 0.184493
44.4, 0.187017
44.6, 0.18717
44.8, 0.188306
45, 0.191386
45.2, 0.192599
45.4, 0.194057
45.6, 0.195704
45.8, 0.197489
46, 0.197673
46.2, 0.198632
46.4, 0.199469
46.6, 0.201751
46.8, 0.202916
47, 0.203996
47.2, 0.205868
47.4, 0.208721
47.6, 0.209545
47.8, 0.211625
48, 0.2129
48.2, 0.214481
48.4, 0.21547
48.6, 0.217395
48.8, 0.219547
49, 0.221217
49.2, 0.222906
49.4, 0.224725
49.6, 0.226106
49.8, 0.227755
50, 0.23089
50.2, 0.231617
50.4, 0.233505
50.6, 0.234481
50.8, 0.235923
51, 0.236799
51.2, 0.239663
51.4, 0.241304
51.6, 0.24379
51.8, 0.244918
52, 0.245612
52.2, 0.246355
52.4, 0.24774
52.6, 0.247893
52.8, 0.251055
53, 0.25378
53.2, 0.255892
53.4, 0.258401
53.6, 0.26169
53.8, 0.260981
54, 0.26142
54.2, 0.262007
54.4, 0.263453
54.6, 0.264667
54.8, 0.2677
55, 0.269884
55.2, 0.271675
55.4, 0.272973
55.6, 0.273669
55.8, 0.275543
56, 0.278169
56.2, 0.281057
56.4, 0.282259
56.6, 0.285371
56.8, 0.285898
57, 0.287188
57.2, 0.287736
57.4, 0.289707
57.6, 0.290801
57.8, 0.291861
58, 0.292743
58.2, 0.295319
58.4, 0.297587
58.6, 0.298669
58.8, 0.301078
59, 0.30346
59.2, 0.304902
59.4, 0.305517
59.6, 0.308722
59.8, 0.309281
60, 0.30967
60.2, 0.310264
60.4, 0.311027
60.6, 0.312814
60.8, 0.314417
61, 0.31646
61.2, 0.318106
61.4, 0.320759
61.6, 0.320547
61.8, 0.323057
62, 0.325431
62.2, 0.326916
62.4, 0.328858
62.6, 0.330627
62.8, 0.333119
63, 0.33386
63.2, 0.335578
63.4, 0.337571
63.6, 0.340381
63.8, 0.342052
64, 0.343915
64.2, 0.346086
64.4, 0.346617
64.6, 0.347599
64.8, 0.349093
65, 0.350085
65.2, 0.352584
65.4, 0.354122
65.6, 0.354614
65.8, 0.355596
66, 0.358052
66.2, 0.35909
66.4, 0.360749
66.6, 0.363977
66.8, 0.366169
67, 0.36682
67.2, 0.368574
67.4, 0.371214
67.6, 0.372006
67.8, 0.373139
68, 0.375171
68.2, 0.375965
68.4, 0.3767
68.6, 0.377569
68.8, 0.379157
69, 0.381061
69.2, 0.382585
69.4, 0.38433
69.6, 0.386541
69.8, 0.388398
70, 0.389072
70.2, 0.392024
70.4, 0.394585
70.6, 0.397168
70.8, 0.397217
71, 0.40074
71.2, 0.402187
71.4, 0.40243
71.6, 0.404344
71.8, 0.406935
72, 0.408788
72.2, 0.41028
72.4, 0.411865
72.6, 0.41321
72.8, 0.415446
73, 0.415602
73.2, 0.416311
73.4, 0.418672
73.6, 0.420097
73.8, 0.420561
74, 0.423321
74.2, 0.426658
74.4, 0.427402
74.6, 0.428889
74.8, 0.431348
75, 0.432309
75.2, 0.433201
75.4, 0.434879
75.6, 0.436505
75.8, 0.437557
76, 0.439555
76.2, 0.440835
76.4, 0.443926
76.6, 0.446174
76.8, 0.447673
77, 0.448976
77.2, 0.449508
77.4, 0.449321
77.6, 0.450085
77.8, 0.452878
78, 0.454239
78.2, 0.457273
78.4, 0.458767
78.6, 0.460867
78.8, 0.461256
79, 0.462884
79.2, 0.46382
79.4, 0.46645
79.6, 0.467644
79.8, 0.47112
80, 0.472607
80.2, 0.474192
80.4, 0.474567
80.6, 0.475759
80.8, 0.476132
81, 0.478009
81.2, 0.479127
81.4, 0.482245
81.6, 0.484839
81.8, 0.485815
82, 0.486755
82.2, 0.490169
82.4, 0.490811
82.6, 0.491002
82.8, 0.492503
83, 0.494331
83.2, 0.494741
83.4, 0.497195
83.6, 0.49861
83.8, 0.500641
84, 0.502886
84.2, 0.504804
84.4, 0.505402
84.6, 0.507481
84.8, 0.509677
85, 0.510589
85.2, 0.511217
85.4, 0.512631
85.6, 0.514211
85.8, 0.51413
86, 0.516288
86.2, 0.517338
86.4, 0.51977
86.6, 0.520529
86.8, 0.522939
87, 0.52334
87.2, 0.524556
87.4, 0.526062
87.6, 0.529395
87.8, 0.530761
88, 0.532662
88.2, 0.535362
88.4, 0.537823
88.6, 0.538128
88.8, 0.540034
89, 0.541621
89.2, 0.542967
89.4, 0.544429
89.6, 0.547069
89.8, 0.549293
