Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.000360365
0.4, 0.000971953
0.6, 0.000540702
0.8, 0.000890481
1, -0.000376699
1.2, 8.79397e-005
1.4, -0.000617368
1.6, -0.000479822
1.8, -0.000923481
2, 0.000558028
2.2, -0.000859272
2.4, -0.00117482
2.6, -0.000957473
2.8, -0.000409873
3, -0.00134813
3.2, -0.000534371
3.4, 0.00017887
3.6, 0.000244739
3.8, 0.000233563
4, 0.00113096
4.2, 0.00186001
4.4, 0.00172798
4.6, 0.00116469
4.8, 0.00140397
5, 0.00062011
5.2, 0.0011485
5.4, 0.000687303
5.6, 0.00157525
5.8, 0.000895203
6, 0.00152212
6.2, -0.000188584
6.4, -0.000154802
6.6, -0.00057254
6.8, -0.000771186
7, -0.00123242
7.2, -0.00176074
7.4, -0.00233347
7.6, -0.0020533
7.8, -0.00206492
8, -0.00167815
8.2, -0.00110238
8.4, 1.08278e-005
8.6, -0.000594777
8.8, -0.000900269
9, -0.00099402
9.2, -0.000722735
9.4, -0.000420764
9.6, 0.000459788
9.8, 0.00141257
10, 0.00144866
10.2, 0.00132559
10.4, 0.00110256
10.6, 7.89431e-005
10.8, -4.15976e-005
11, 4.56209e-006
11.2, -0.000451749
11.4, -0.00113721
11.6, -0.00172606
11.8, -0.00212723
12, -0.00320607
12.2, -0.00245424
12.4, -0.0016853
12.6, -0.000897046
12.8, -0.00130154
13, -0.0012708
13.2, -0.000976757
13.4, -0.000979772
13.6, -0.00152945
13.8, -0.00137322
14, -0.000956362
14.2, -0.00251453
14.4, -0.00355051
14.6, -0.00371561
14.8, -0.00414849
15, -0.00358977
15.2, -0.00277982
15.4, -0.00288768
15.6, -0.00250736
15.8, -0.0022889
16, -0.00322462
16.2, -0.00223521
16.4, -0.00229852
16.6, -0.00201672
16.8, -0.00212278
17, -0.00167413
17.2, -0.00214076
17.4, -0.00157263
17.6, -0.00208734
17.8, -0.00148458
18, -0.000697021
18.2, -0.00138536
18.4, -0.00100065
18.6, -0.000879197
18.8, 0.000522103
19, 0.000215301
19.2, 0.000957827
19.4, 0.00138554
19.6, 0.00118833
19.8, 0.000300107
20, 0.00060299
20.2, 0.000315982
20.4, -5.24347e-006
20.6, 0.000871912
20.8, 0.000328526
21, -0.00040465
21.2, -0.00108366
21.4, -0.00116303
21.6, -0.00101974
21.8, -0.000167442
22, -0.000527717
22.2, -0.000240278
22.4, -0.000708463
22.6, -0.00211671
22.8, -0.00326614
23, -0.00372494
23.2, -0.00317342
23.4, -0.0026606
23.6, -0.00223245
23.8, -0.00174384
24, -0.00121189
24.2, -0.000280403
24.4, -0.000696389
24.6, -0.000110971
24.8, -0.000653171
25, 0.000834696
25.2, -0.00109821
25.4, -0.00187747
25.6, -0.00132475
25.8, -0.00120731
26, -0.0021278
26.2, -0.00218144
26.4, -0.00167374
26.6, -0.00208795
26.8, -0.00233516
27, -0.00229854
27.2, -0.000770189
27.4, -0.000350213
27.6, -0.000933791
27.8, 5.57576e-005
28, -0.000122781
28.2, -0.000487916
28.4, -0.000302639
28.6, 0.000393141
28.8, -0.00011123
29, 0.000804189
29.2, 0.000241661
29.4, -0.000436472
29.6, -0.000633906
29.8, -0.000177742
30, 0.147048, Step 2
30.2, 0.133047
30.4, 0.131349
30.6, 0.127382
30.8, 0.122024
31, 0.119579
31.2, 0.119218
31.4, 0.118323
31.6, 0.119407
31.8, 0.120057
32, 0.119971
32.2, 0.121012
32.4, 0.122438
32.6, 0.123648
32.8, 0.124908
33, 0.125136
33.2, 0.125848
33.4, 0.126948
33.6, 0.127091
33.8, 0.128232
34, 0.131381
34.2, 0.132555
34.4, 0.133327
34.6, 0.133679
34.8, 0.135318
35, 0.136238
35.2, 0.138928
35.4, 0.140321
35.6, 0.142113
35.8, 0.143738
36, 0.144314
36.2, 0.1448
36.4, 0.145693
36.6, 0.147534
36.8, 0.148374
37, 0.149159
37.2, 0.149841
37.4, 0.151613
37.6, 0.153632
37.8, 0.154931
38, 0.15768
38.2, 0.159711
38.4, 0.159791
38.6, 0.159942
38.8, 0.161133
39, 0.161641
39.2, 0.163872
39.4, 0.167219
39.6, 0.168737
39.8, 0.171086
40, 0.172805
40.2, 0.17215
40.4, 0.173956
40.6, 0.176074
40.8, 0.175244
41, 0.176193
41.2, 0.177617
41.4, 0.176792
41.6, 0.177201
41.8, 0.178828
42, 0.179509
42.2, 0.182863
42.4, 0.184867
42.6, 0.187518
42.8, 0.190759
43, 0.192609
43.2, 0.191675
43.4, 0.194239
43.6, 0.195088
43.8, 0.194936
44, 0.196878
44.2, 0.200175
44.4, 0.201435
44.6, 0.202111
44.8, 0.204163
45, 0.205046
45.2, 0.205597
45.4, 0.20769
45.6, 0.208541
45.8, 0.210288
46, 0.212939
46.2, 0.213404
46.4, 0.213027
46.6, 0.215628
46.8, 0.218044
47, 0.217612
47.2, 0.221589
47.4, 0.223008
47.6, 0.224509
47.8, 0.22572
48, 0.227327
48.2, 0.227793
48.4, 0.229998
48.6, 0.231479
48.8, 0.232185
49, 0.235186
49.2, 0.235631
49.4, 0.23823
49.6, 0.239366
49.8, 0.240427
50, 0.242038
50.2, 0.245309
50.4, 0.246183
50.6, 0.247343
50.8, 0.249363
51, 0.249826
51.2, 0.251392
51.4, 0.251694
51.6, 0.25404
51.8, 0.256243
52, 0.259566
52.2, 0.260328
52.4, 0.264084
52.6, 0.264918
52.8, 0.266024
53, 0.267091
53.2, 0.267906
53.4, 0.268826
53.6, 0.271343
53.8, 0.27168
54, 0.271284
54.2, 0.274336
54.4, 0.275673
54.6, 0.275991
54.8, 0.277996
55, 0.280378
55.2, 0.281129
55.4, 0.282828
55.6, 0.285123
55.8, 0.286789
56, 0.289196
56.2, 0.289453
56.4, 0.289673
56.6, 0.291434
56.8, 0.293852
57, 0.294106
57.2, 0.297161
57.4, 0.298851
57.6, 0.300335
57.8, 0.301848
58, 0.303304
58.2, 0.304567
58.4, 0.307633
58.6, 0.308036
58.8, 0.307626
59, 0.310276
59.2, 0.31304
59.4, 0.313022
59.6, 0.315614
59.8, 0.319041
60, 0.320493
60.2, 0.320923
60.4, 0.322703
60.6, 0.323652
60.8, 0.324389
61, 0.326022
61.2, 0.327901
61.4, 0.329919
61.6, 0.332274
61.8, 0.333264
62, 0.335119
62.2, 0.335461
62.4, 0.33627
62.6, 0.337594
62.8, 0.34074
63, 0.341374
63.2, 0.343
63.4, 0.344281
63.6, 0.345823
63.8, 0.347547
64, 0.348433
64.2, 0.349606
64.4, 0.353301
64.6, 0.354489
64.8, 0.354242
65, 0.357621
65.2, 0.360481
65.4, 0.361539
65.6, 0.363258
65.8, 0.36585
66, 0.366911
66.2, 0.368265
66.4, 0.368954
66.6, 0.370653
66.8, 0.372103
67, 0.37332
67.2, 0.37432
67.4, 0.375892
67.6, 0.377719
67.8, 0.378437
68, 0.379891
68.2, 0.382093
68.4, 0.384407
68.6, 0.38611
68.8, 0.387261
69, 0.38911
69.2, 0.390844
69.4, 0.391469
69.6, 0.393013
69.8, 0.395704
70, 0.396403
70.2, 0.397355
70.4, 0.39953
70.6, 0.401202
70.8, 0.40262
71, 0.404329
71.2, 0.405718
71.4, 0.406875
71.6, 0.40875
71.8, 0.40986
72, 0.413403
72.2, 0.41544
72.4, 0.416484
72.6, 0.417075
72.8, 0.419241
73, 0.418551
73.2, 0.419313
73.4, 0.421347
73.6, 0.422633
73.8, 0.424357
74, 0.425387
74.2, 0.427193
74.4, 0.429461
74.6, 0.430373
74.8, 0.431443
75, 0.434318
75.2, 0.43687
75.4, 0.437419
75.6, 0.441256
75.8, 0.443463
76, 0.443293
76.2, 0.44335
76.4, 0.446589
76.6, 0.446319
76.8, 0.447291
77, 0.450238
77.2, 0.452443
77.4, 0.454012
77.6, 0.456378
77.8, 0.45819
78, 0.460274
78.2, 0.461613
78.4, 0.461732
78.6, 0.463093
78.8, 0.464262
79, 0.464532
79.2, 0.467131
79.4, 0.469601
79.6, 0.47189
79.8, 0.47376
80, 0.475692
80.2, 0.477322
80.4, 0.477102
80.6, 0.478199
80.8, 0.47966
81, 0.481762
81.2, 0.482662
81.4, 0.484919
81.6, 0.486768
81.8, 0.487818
82, 0.490274
82.2, 0.491275
82.4, 0.492931
82.6, 0.493815
82.8, 0.495734
83, 0.496541
83.2, 0.498162
83.4, 0.501074
83.6, 0.50358
83.8, 0.505552
84, 0.507722
84.2, 0.510341
84.4, 0.510244
84.6, 0.510112
84.8, 0.511876
85, 0.511496
85.2, 0.511789
85.4, 0.513058
85.6, 0.516461
85.8, 0.516774
86, 0.519052
86.2, 0.520914
86.4, 0.524181
86.6, 0.523907
86.8, 0.525821
87, 0.526769
87.2, 0.52963
87.4, 0.528454
87.6, 0.530565
87.8, 0.53288
88, 0.535459
88.2, 0.53583
88.4, 0.537677
88.6, 0.539533
88.8, 0.540819
89, 0.540799
89.2, 0.543891
89.4, 0.547391
89.6, 0.548123
89.8, 0.549811
90, 0.552626
90.2, 0.552584
90.4, 0.553667
90.6, 0.553826
90.8, 0.555873
91, 0.557202
91.2, 0.558776
91.4, 0.559181
91.6, 0.563373
91.8, 0.563975
92, 0.564689
92.2, 0.566771
92.4, 0.570272
92.6, 0.570778
92.8, 0.571472
93, 0.573491
93.2, 0.575133
93.4, 0.575634
93.6, 0.577013
93.8, 0.579508
94, 0.58221
94.2, 0.584164
94.4, 0.58653
94.6, 0.588013
94.8, 0.589439
95, 0.589601
95.2, 0.590114
95.4, 0.591098
95.6, 0.594006
95.8, 0.595627
96, 0.598406
96.2, 0.599633
96.4, 0.600826
96.6, 0.600578
96.8, 0.602383
97, 0.603802
97.2, 0.605254
97.4, 0.607134
97.6, 0.609812
97.8, 0.612968
98, 0.613475
98.2, 0.614813
98.4, 0.615745
98.6, 0.617219
98.8, 0.616087
99, 0.617853
99.2, 0.619641
99.4, 0.620905
99.6, 0.62148
99.8, 0.6236
100, 0.625333
100.2, 0.626478
100.4, 0.627548
100.6, 0.629119
100.8, 0.630823
101, 0.63225
101.2, 0.634842
101.4, 0.637179
101.6, 0.639168
101.8, 0.640182
102, 0.641678
102.2, 0.642423
102.4, 0.644721
102.6, 0.645318
102.8, 0.646442
103, 0.648841
103.2, 0.650903
103.4, 0.651496
103.6, 0.653701
103.8, 0.656085
104, 0.65642
104.2, 0.657054
104.4, 0.658644
104.6, 0.661215
104.8, 0.661327
105, 0.66189
105.2, 0.663173
105.4, 0.666024
105.6, 0.665932
105.8, 0.668841
106, 0.672881
106.2, 0.675215
106.4, 0.674327
106.6, 0.677115
106.8, 0.677229
107, 0.676665
107.2, 0.67915
107.4, 0.68067
107.6, 0.681961
107.8, 0.683857
108, 0.685912
108.2, 0.686424
108.4, 0.689543
108.6, 0.690304
108.8, 0.692818
109, 0.695832
109.2, 0.696821
109.4, 0.696807
109.6, 0.698838
109.8, 0.69908
110, 0.69914
110.2, 0.701724
110.4, 0.703152
110.6, 0.704756
110.8, 0.707003
111, 0.707079
111.2, 0.708701
111.4, 0.710848
111.6, 0.711956
111.8, 0.711324
112, 0.713782
112.2, 0.714908
112.4, 0.716012
112.6, 0.717267
112.8, 0.720103
113, 0.7214
113.2, 0.722985
113.4, 0.724499
113.6, 0.726995
113.8, 0.728421
114, 0.729348
114.2, 0.730788
114.4, 0.731946
114.6, 0.733457
114.8, 0.735407
115, 0.737598
115.2, 0.739081
115.4, 0.742043
115.6, 0.742595
115.8, 0.743433
116, 0.745387
116.2, 0.746417
116.4, 0.746273
116.6, 0.74893
116.8, 0.750852
117, 0.751185
117.2, 0.751654
117.4, 0.754965
117.6, 0.755221
117.8, 0.756779
118, 0.75918
118.2, 0.760791
118.4, 0.761451
118.6, 0.763207
118.8, 0.764904
119, 0.765547
119.2, 0.766868
119.4, 0.767056
119.6, 0.76836
119.8, 0.76998
120, 0.772482
120.2, 0.77378
120.4, 0.776506
120.6, 0.778094
120.8, 0.778842
121, 0.778868
121.2, 0.780194
121.4, 0.781071
121.6, 0.782898
121.8, 0.785136
122, 0.787337
122.2, 0.789888
122.4, 0.790979
122.6, 0.792461
122.8, 0.792832
123, 0.794061
123.2, 0.795859
123.4, 0.798
123.6, 0.798247
123.8, 0.800712
124, 0.80353
124.2, 0.804257
124.4, 0.805755
124.6, 0.808214
124.8, 0.808249
125, 0.809971
125.2, 0.811149
125.4, 0.81188
125.6, 0.812529
125.8, 0.813843
126, 0.813997
126.2, 0.815723
126.4, 0.816453
126.6, 0.817282
126.8, 0.819293
127, 0.82044
127.2, 0.821064
127.4, 0.82426
127.6, 0.826366
127.8, 0.82796
128, 0.829604
128.2, 0.830782
128.4, 0.832585
128.6, 0.833853
128.8, 0.8348
129, 0.836462
129.2, 0.838106
129.4, 0.836669
129.6, 0.839427
129.8, 0.840438
130, 0.840415
130.2, 0.842491
130.4, 0.845864
130.6, 0.846017
130.8, 0.84754
131, 0.85052
131.2, 0.852245
131.4, 0.85118
131.6, 0.852684
131.8, 0.8543
