Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00374378
0.4, -0.00590518
0.6, -0.00766285
0.8, -0.00810067
1, -0.00880914
1.2, -0.00922867
1.4, -0.00805507
1.6, -0.0079338
1.8, -0.00811151
2, -0.00820432
2.2, -0.0076128
2.4, -0.00972636
2.6, -0.00977984
2.8, -0.0103394
3, -0.0102523
3.2, -0.0107404
3.4, -0.0094909
3.6, -0.00928318
3.8, -0.00827735
4, -0.00819805
4.2, -0.007488
4.4, -0.00770838
4.6, -0.00816932
4.8, -0.00972423
5, -0.00946081
5.2, -0.0110241
5.4, -0.0112357
5.6, -0.0111744
5.8, -0.0103252
6, -0.0112719
6.2, -0.00958618
6.4, -0.0101435
6.6, -0.0104773
6.8, -0.0108204
7, -0.00978243
7.2, -0.010645
7.4, -0.00979763
7.6, -0.00998674
7.8, -0.0099644
8, -0.0112176
8.2, -0.0114863
8.4, -0.0126545
8.6, -0.011703
8.8, -0.0112599
9, -0.0108137
9.2, -0.0108308
9.4, -0.0100229
9.6, -0.0111279
9.8, -0.01156
10, -0.0126864
10.2, -0.0123666
10.4, -0.0125736
10.6, -0.0115584
10.8, -0.010677
11, -0.00989286
11.2, -0.0102509
11.4, -0.00988838
11.6, -0.010422
11.8, -0.0119823
12, -0.0105005
12.2, -0.0103324
12.4, -0.0101176
12.6, -0.0107494
12.8, -0.0105919
13, -0.0120715
13.2, -0.0119363
13.4, -0.0145027
13.6, -0.014857
13.8, -0.0144654
14, -0.0145456
14.2, -0.0159063
14.4, -0.0141743
14.6, -0.013408
14.8, -0.0143619
15, -0.0151724
15.2, -0.0146801
15.4, -0.0151922
15.6, -0.014553
15.8, -0.0133469
16, -0.0121687
16.2, -0.0123034
16.4, -0.0121281
16.6, -0.0128613
16.8, -0.0134633
17, -0.0138175
17.2, -0.0126465
17.4, -0.0128349
17.6, -0.0130281
17.8, -0.0125819
18, -0.0133843
18.2, -0.0132935
18.4, -0.013666
18.6, -0.0144814
18.8, -0.0151109
19, -0.0132743
19.2, -0.0146359
19.4, -0.0143245
19.6, -0.0143867
19.8, -0.0136523
20, -0.0142885
20.2, -0.0141784
20.4, -0.014778
20.6, -0.0151712
20.8, -0.0158546
21, -0.0171993
21.2, -0.016437
21.4, -0.0151513
21.6, -0.0147692
21.8, -0.0139938
22, -0.0128815
22.2, -0.0137056
22.4, -0.0140243
22.6, -0.0132004
22.8, -0.013899
23, -0.0153913
23.2, -0.0149746
23.4, -0.0155076
23.6, -0.0161235
23.8, -0.0165763
24, -0.0153822
24.2, -0.015575
24.4, -0.0163147
24.6, -0.016308
24.8, -0.0156143
25, -0.0166448
