Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.000744018
0.4, -0.000338778
0.6, -9.43756e-005
0.8, 0.00137545
1, 0.000970278
1.2, 8.57357e-005
1.4, 0.000510749
1.6, 0.000434061
1.8, -0.000682641
2, -0.000926616
2.2, 0.00114089
2.4, 0.00160087
2.6, 0.00202082
2.8, 0.00268096
3, 0.00244599
3.2, 0.00206212
3.4, 0.00234204
3.6, 0.00219553
3.8, 0.00171668
4, 0.00365719
4.2, 0.00261341
4.4, 0.00263875
4.6, 0.00323824
4.8, 0.00283577
5, 0.0012856
5.2, 0.00129849
5.4, 0.00112083
5.6, 0.000661152
5.8, 0.00149514
6, 0.00222491
6.2, 0.00301008
6.4, 0.00349444
6.6, 0.00356343
6.8, 0.00393475
7, 0.00332278
7.2, 0.00280169
7.4, 0.00252058
7.6, 0.00125577
7.8, -0.000348727
8, 0.000411533
8.2, 0.000221855
8.4, 0.000293888
8.6, 0.00176287
8.8, 0.00266834
9, 0.00254978
9.2, 0.00109287
9.4, -6.26052e-005
9.6, -0.00149768
9.8, -0.00176856
10, -0.00199597
10.2, -0.000441726
10.4, 3.80576e-005
10.6, 0.000482982
10.8, -0.000213895
11, -0.000544334
11.2, -0.00125681
11.4, -0.00133829
11.6, -0.00163488
11.8, -0.000934205
12, -0.00158593
12.2, -0.00158259
12.4, -0.00145057
12.6, -0.00147715
12.8, -0.00205806
13, -0.00133438
13.2, -0.0017924
13.4, -0.00209056
13.6, -0.00169442
13.8, -0.00211002
14, -0.00200199
14.2, -0.00131499
14.4, -0.00126557
14.6, -0.0012584
14.8, -0.000970017
15, -0.00103578
15.2, -0.00211929
15.4, -0.00256019
15.6, -0.00336737
15.8, -0.00363567
16, -0.00407552
16.2, -0.00279858
16.4, -0.0028252
16.6, -0.0021332
16.8, -0.00114861
17, -0.00123001
17.2, -0.00181467
17.4, -0.00200978
17.6, -0.00204298
17.8, -0.00237849
18, -0.0020482
18.2, -0.00171413
18.4, -0.00169101
18.6, -0.00148796
18.8, -0.00210497
19, -0.00263469
19.2, -0.00238211
19.4, -0.0031631
19.6, -0.00364945
19.8, -0.00428029
20, -0.00291866
20.2, -0.00294738
20.4, -0.00230956
20.6, -0.0027469
20.8, -0.00294794
21, -0.00340313
21.2, -0.00312601
21.4, -0.00357119
21.6, -0.00378932
21.8, -0.00359854
22, -0.00443442
22.2, -0.00654426
22.4, -0.00672291
22.6, -0.00704198
22.8, -0.00570823
23, -0.00648958
23.2, -0.00599874
23.4, -0.00528258
23.6, -0.00426311
23.8, -0.00547634
24, -0.00565882
24.2, -0.00510916
24.4, -0.00609007
24.6, -0.00608346
24.8, -0.00480909
25, -0.00359765
25.2, -0.0037476
25.4, -0.00331574
25.6, -0.00301298
25.8, -0.00395798
26, -0.00352056
26.2, -0.00359186
26.4, -0.00120755
26.6, -0.0021051
26.8, -0.00256012
27, -0.00284544
27.2, -0.00171713
27.4, -0.00321376
27.6, -0.00306309
27.8, -0.00273244
28, -0.00300489
28.2, -0.00495097
28.4, -0.00539298
28.6, -0.00517041
28.8, -0.00447281
29, -0.00496776
29.2, -0.00372583
29.4, -0.00442491
29.6, -0.00416396
29.8, -0.0044647
30, 0.10436, Step 2
30.2, 0.0965333
30.4, 0.0900998
30.6, 0.0869115
30.8, 0.0885711
31, 0.0845076
31.2, 0.0851561
31.4, 0.0873345
31.6, 0.0890945
31.8, 0.0900054
32, 0.0920827
32.2, 0.0940857
32.4, 0.0958511
32.6, 0.0973516
32.8, 0.0995622
33, 0.102555
33.2, 0.104498
33.4, 0.106803
33.6, 0.110057
33.8, 0.112074
34, 0.113785
34.2, 0.11501
