Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000242417
0.4, -0.000999483
0.6, -0.00174708
0.8, -0.001064
1, -0.00245092
1.2, -0.00258075
1.4, -0.00315764
1.6, -0.00228512
1.8, -0.00277881
2, -0.00116625
2.2, -0.000776244
2.4, 0.000236509
2.6, -0.000963617
2.8, -0.000118368
3, -0.00119471
3.2, -0.000808976
3.4, -0.00127127
3.6, -0.000942648
3.8, -0.00214936
4, -0.00222069
4.2, -0.00410755
4.4, -0.00447015
4.6, -0.00398958
4.8, -0.00327272
5, -0.00287258
5.2, -0.00229144
5.4, -0.0030713
5.6, -0.00341456
5.8, -0.00515198
6, -0.00611862
6.2, -0.00591117
6.4, -0.00595864
6.6, -0.0053478
6.8, -0.00540241
7, -0.00464594
7.2, -0.00486308
7.4, -0.00454905
7.6, -0.00673629
7.8, -0.0071932
8, -0.00817258
8.2, -0.00988335
8.4, -0.00978407
8.6, -0.00890619
8.8, -0.00919165
9, -0.00907128
9.2, -0.00757826
9.4, -0.00756665
9.6, -0.00833097
9.8, -0.00821335
10, -0.00939394
10.2, -0.0109675
10.4, -0.0117604
10.6, -0.0124203
10.8, -0.0127371
11, -0.0124008
11.2, -0.0122725
11.4, -0.0125773
11.6, -0.0120801
11.8, -0.013632
12, -0.014669
12.2, -0.0152333
12.4, -0.0152854
12.6, -0.0160507
12.8, -0.0146107
13, -0.0137773
13.2, -0.0133118
13.4, -0.0128089
13.6, -0.0119977
13.8, -0.0123289
14, -0.0128584
14.2, -0.012118
14.4, -0.0128497
14.6, -0.012708
14.8, -0.012461
15, -0.0131389
15.2, -0.0146426
15.4, -0.0148199
15.6, -0.0153443
15.8, -0.0158147
16, -0.0152179
16.2, -0.0145782
16.4, -0.0142672
16.6, -0.0161567
16.8, -0.0166348
17, -0.0164799
17.2, -0.0174891
17.4, -0.0182514
17.6, -0.0181134
17.8, -0.0157691
18, -0.0158933
18.2, -0.0148354
18.4, -0.0143588
18.6, -0.0139598
18.8, -0.0155172
19, -0.0159753
19.2, -0.0154328
19.4, -0.0162474
19.6, -0.0170093
19.8, -0.0173063
20, -0.0160637
20.2, -0.0167718
20.4, -0.0160638
20.6, -0.0142461
20.8, -0.0139009
21, -0.0148626
21.2, -0.0165875
21.4, -0.0171304
21.6, -0.0177092
21.8, -0.0179807
22, -0.0177109
22.2, -0.0162023
22.4, -0.0170588
22.6, -0.016574
22.8, -0.0159061
23, -0.0160801
23.2, -0.016692
23.4, -0.0164728
23.6, -0.0177377
23.8, -0.0185751
24, -0.0185269
24.2, -0.0188528
24.4, -0.0181285
24.6, -0.0174295
24.8, -0.0174932
25, -0.0181931
25.2, -0.0172739
25.4, -0.017625
25.6, -0.0169195
25.8, -0.017094
26, -0.0174727
26.2, -0.0197453
26.4, -0.0184499
26.6, -0.0202328
26.8, -0.0201326
27, -0.0194438
27.2, -0.01792
27.4, -0.0199607
27.6, -0.0206067
27.8, -0.0219864
28, -0.0227162
28.2, -0.0230514
28.4, -0.0218411
28.6, -0.0212631
28.8, -0.0208071
29, -0.0198174
29.2, -0.0205842
29.4, -0.020869
29.6, -0.0200907
29.8, -0.0195445
30, 0.214788, Step 2
30.2, 0.239404
30.4, 0.250875
30.6, 0.260393
30.8, 0.270628
31, 0.280792
31.2, 0.28489
31.4, 0.288333
31.6, 0.29034
31.8, 0.292799
32, 0.295847
32.2, 0.298831
32.4, 0.301486
32.6, 0.304528
32.8, 0.306635
33, 0.309115
33.2, 0.311932
33.4, 0.314924
33.6, 0.318131
33.8, 0.321219
34, 0.323638
34.2, 0.325489
34.4, 0.328103
34.6, 0.330185
34.8, 0.333492
35, 0.337518
35.2, 0.340691
35.4, 0.343313
35.6, 0.347115
35.8, 0.349206
36, 0.351672
36.2, 0.352691
36.4, 0.355694
36.6, 0.358387
36.8, 0.361259
37, 0.362974
37.2, 0.368237
37.4, 0.370309
37.6, 0.372984
37.8, 0.377599
38, 0.381441
38.2, 0.383948
38.4, 0.386466
38.6, 0.389219
38.8, 0.391857
39, 0.392385
39.2, 0.394882
39.4, 0.398526
39.6, 0.401463
39.8, 0.403354
40, 0.407683
40.2, 0.410439
40.4, 0.414368
40.6, 0.415263
40.8, 0.416626
41, 0.420172
41.2, 0.422536
41.4, 0.423898
41.6, 0.428298
41.8, 0.433461
42, 0.435447
42.2, 0.437206
42.4, 0.439033
42.6, 0.439605
42.8, 0.440688
43, 0.441665
43.2, 0.445277
43.4, 0.448543
43.6, 0.452262
43.8, 0.453902
44, 0.456952
44.2, 0.459593
44.4, 0.461467
44.6, 0.463706
44.8, 0.46502
45, 0.468792
45.2, 0.470375
45.4, 0.472778
45.6, 0.475298
45.8, 0.478789
46, 0.480073
46.2, 0.482852
46.4, 0.486145
46.6, 0.488586
46.8, 0.492282
47, 0.49396
47.2, 0.495648
47.4, 0.496259
47.6, 0.498326
47.8, 0.499779
48, 0.502738
48.2, 0.504066
48.4, 0.506993
48.6, 0.509381
48.8, 0.511711
49, 0.512749
49.2, 0.516659
49.4, 0.519313
49.6, 0.521107
49.8, 0.522848
50, 0.52525
50.2, 0.525142
50.4, 0.526331
50.6, 0.527477
50.8, 0.528921
51, 0.531576
51.2, 0.535306
51.4, 0.537929
51.6, 0.540175
51.8, 0.542312
52, 0.544109
52.2, 0.547299
52.4, 0.54838
52.6, 0.550272
52.8, 0.552426
53, 0.55555
53.2, 0.555921
53.4, 0.55716
53.6, 0.558528
53.8, 0.560644
54, 0.560936
54.2, 0.563234
54.4, 0.565893
54.6, 0.567834
54.8, 0.569551
55, 0.571916
55.2, 0.573676
55.4, 0.577172
55.6, 0.579918
55.8, 0.58168
56, 0.581945
56.2, 0.583318
56.4, 0.5824
56.6, 0.583383
56.8, 0.582978
57, 0.586456
57.2, 0.587409
57.4, 0.590127
57.6, 0.591639
57.8, 0.596468
58, 0.597573
58.2, 0.599418
58.4, 0.600039
58.6, 0.604417
58.8, 0.604196
59, 0.605134
59.2, 0.605938
59.4, 0.60782
59.6, 0.606465
59.8, 0.607404
60, 0.60936
60.2, 0.611537
60.4, 0.611052
60.6, 0.614252
60.8, 0.615692
61, 0.616788
61.2, 0.61847
61.4, 0.622876
61.6, 0.623463
61.8, 0.625428
62, 0.627199
62.2, 0.628837
62.4, 0.630549
62.6, 0.631704
62.8, 0.63408
63, 0.635893
63.2, 0.637337
63.4, 0.637913
63.6, 0.639588
63.8, 0.640497
64, 0.641999
64.2, 0.644356
64.4, 0.6447
64.6, 0.646316
64.8, 0.648451
65, 0.649468
65.2, 0.650364
65.4, 0.652599
65.6, 0.653952
65.8, 0.654912
66, 0.656012
66.2, 0.656163
66.4, 0.657841
66.6, 0.660698
66.8, 0.660189
67, 0.663018
67.2, 0.665182
67.4, 0.666784
67.6, 0.665968
67.8, 0.669294
68, 0.670372
68.2, 0.671629
68.4, 0.672025
68.6, 0.673032
