Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00186967
0.4, -0.00135812
0.6, -0.00293233
0.8, -0.00402832
1, -0.00440091
1.2, -0.00498011
1.4, -0.0048379
1.6, -0.00344033
1.8, -0.0025605
2, -0.0029712
2.2, -0.00146503
2.4, -0.0022251
2.6, -0.00163918
2.8, -0.00118612
3, -0.000814958
3.2, -0.00122701
3.4, -0.000655503
3.6, -0.00142685
3.8, -0.0027895
4, -0.00295799
4.2, -0.00271753
4.4, -0.00515637
4.6, -0.00561222
4.8, -0.00636092
5, -0.00720828
5.2, -0.0102478
5.4, -0.00879224
5.6, -0.0104019
5.8, -0.00962953
6, -0.00972064
6.2, -0.00848699
6.4, -0.00928038
6.6, -0.00796701
6.8, -0.00895206
7, -0.00854314
7.2, -0.00820665
7.4, -0.00803965
7.6, -0.00928812
7.8, -0.00877955
8, -0.00993316
8.2, -0.0103558
8.4, -0.0109322
8.6, -0.0103381
8.8, -0.00954544
9, -0.00867217
9.2, -0.00872756
9.4, -0.00893235
9.6, -0.00947294
9.8, -0.011113
10, -0.0111738
10.2, -0.0122006
10.4, -0.0134254
10.6, -0.0140344
10.8, -0.0128395
11, -0.0130424
11.2, -0.012467
11.4, -0.0103434
11.6, -0.0101699
11.8, -0.0113235
12, -0.0116244
12.2, -0.0113391
12.4, -0.0124169
12.6, -0.0126993
12.8, -0.0133175
13, -0.0140869
13.2, -0.0149152
13.4, -0.0145549
13.6, -0.0137077
13.8, -0.0134073
14, -0.0131185
14.2, -0.0133802
14.4, -0.0143961
14.6, -0.01387
14.8, -0.0137328
15, -0.0137267
15.2, -0.0133926
15.4, -0.0127417
15.6, -0.0138462
15.8, -0.0144242
16, -0.0143613
16.2, -0.0150354
16.4, -0.0153774
16.6, -0.0153576
16.8, -0.0152802
17, -0.016066
17.2, -0.0153357
17.4, -0.0146759
17.6, -0.0148429
17.8, -0.0149549
18, -0.0143335
18.2, -0.0156355
18.4, -0.0168385
18.6, -0.0165302
18.8, -0.0169398
19, -0.0168894
19.2, -0.0161709
19.4, -0.0161487
19.6, -0.017038
19.8, -0.0161128
20, -0.0148145
20.2, -0.0132144
20.4, -0.0131386
20.6, -0.0126665
20.8, -0.0130138
21, -0.0135424
21.2, -0.0153007
21.4, -0.0159267
21.6, -0.0153505
21.8, -0.016503
22, -0.0175885
22.2, -0.0177955
22.4, -0.0174285
22.6, -0.0181122
22.8, -0.0169974
23, -0.017503
23.2, -0.0174105
23.4, -0.0181397
23.6, -0.0183997
23.8, -0.0189496
24, -0.0178768
24.2, -0.0184094
24.4, -0.0177307
24.6, -0.0175357
24.8, -0.0165317
25, -0.016907
25.2, -0.0162906
25.4, -0.0160504
25.6, -0.0166213
25.8, -0.0170489
26, -0.0175109
26.2, -0.0174107
26.4, -0.0171521
26.6, -0.0171407
26.8, -0.0176282
27, -0.0181365
27.2, -0.0184853
27.4, -0.0178417
27.6, -0.0195986
27.8, -0.0191323
28, -0.0184236
28.2, -0.0187769
28.4, -0.0199835
28.6, -0.0174889
28.8, -0.017259
29, -0.0182579
29.2, -0.017983
29.4, -0.0182833
29.6, -0.0195392
29.8, -0.0206827
30, 0.221703, Step 2
30.2, 0.243595
30.4, 0.262841
30.6, 0.271691
30.8, 0.281741
31, 0.291033
31.2, 0.295895
31.4, 0.298302
31.6, 0.30142
31.8, 0.301958
32, 0.304846
32.2, 0.305552
32.4, 0.305874
32.6, 0.305055
32.8, 0.305591
33, 0.305036
33.2, 0.30617
33.4, 0.306778
33.6, 0.307768
33.8, 0.309993
34, 0.312118
34.2, 0.31356
34.4, 0.317156
34.6, 0.318001
34.8, 0.318582
35, 0.321027
35.2, 0.321879
35.4, 0.322523
35.6, 0.325694
35.8, 0.326494
36, 0.326325
36.2, 0.328318
36.4, 0.328163
36.6, 0.328544
36.8, 0.331058
37, 0.332839
37.2, 0.334425
37.4, 0.335982
37.6, 0.337227
37.8, 0.337469
38, 0.337861
38.2, 0.33838
38.4, 0.340255
38.6, 0.341215
38.8, 0.342152
39, 0.343554
39.2, 0.345479
39.4, 0.347314
39.6, 0.349675
39.8, 0.350591
40, 0.354216
40.2, 0.355722
40.4, 0.355213
40.6, 0.355693
40.8, 0.357557
41, 0.355871
41.2, 0.356649
41.4, 0.359064
41.6, 0.360592
41.8, 0.361186
42, 0.362821
42.2, 0.364061
42.4, 0.364417
42.6, 0.364279
42.8, 0.366434
43, 0.368804
43.2, 0.368885
43.4, 0.369335
43.6, 0.370895
43.8, 0.371588
44, 0.37106
44.2, 0.373439
44.4, 0.375186
44.6, 0.377291
44.8, 0.377841
45, 0.378994
45.2, 0.37964
45.4, 0.380478
45.6, 0.381781
45.8, 0.382843
46, 0.385211
46.2, 0.385694
46.4, 0.3872
46.6, 0.387971
46.8, 0.390194
47, 0.390046
47.2, 0.391076
47.4, 0.392498
47.6, 0.393265
47.8, 0.39251
48, 0.394427
48.2, 0.395477
48.4, 0.394711
48.6, 0.395069
48.8, 0.39721
49, 0.396529
49.2, 0.398192
49.4, 0.401018
49.6, 0.401922
49.8, 0.401746
50, 0.40334
50.2, 0.404562
50.4, 0.403799
50.6, 0.40611
50.8, 0.408517
51, 0.409138
51.2, 0.410658
51.4, 0.413426
51.6, 0.412905
51.8, 0.414974
52, 0.416098
52.2, 0.416285
