Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00135511
0.4, 0.00139218
0.6, 0.00173855
0.8, 0.00215853
1, -0.000297993
1.2, -0.000344013
1.4, 0.000351837
1.6, 0.000761669
1.8, -0.000546833
2, 0.00265042
2.2, 0.00165135
2.4, 0.00151921
2.6, 0.00139415
2.8, 0.00271036
3, 0.0019036
3.2, 0.00441041
3.4, 0.00294707
3.6, 0.00135741
3.8, 0.00096888
4, 0.00159465
4.2, -0.00114976
4.4, -0.000511202
4.6, 0.0013023
4.8, 0.00112472
5, -0.00037332
5.2, 1.47543e-005
5.4, 0.000604175
5.6, 0.000235737
5.8, 0.000965429
6, 0.00253392
6.2, 0.00223398
6.4, 0.00223744
6.6, 0.00204668
6.8, 0.00169795
7, 0.000930575
7.2, 0.00202325
7.4, 0.000764529
7.6, 0.00151992
7.8, 0.00161892
8, 0.00303237
8.2, 0.00218306
8.4, 0.00307202
8.6, 0.00189819
8.8, 0.00143603
9, 0.00217022
9.2, 0.00149642
9.4, 0.00141903
9.6, 0.000861027
9.8, 0.00126434
10, -0.00035068
10.2, -0.000543287
10.4, -0.000362744
10.6, 0.000907611
10.8, 0.000426253
11, 0.000720196
11.2, 0.00203368
11.4, 0.00125037
11.6, 0.00116752
11.8, 0.00182397
12, 0.000467432
12.2, 0.000687374
12.4, 0.00137992
12.6, 0.000708508
12.8, -0.000618936
13, -0.00116818
13.2, -0.00144726
13.4, -0.00137512
13.6, -0.00194098
13.8, -0.00178156
14, -0.00194617
14.2, -0.00228251
14.4, -0.00285044
14.6, -0.00165384
14.8, -0.00098326
15, 0.000628948
15.2, 0.000646446
15.4, 0.000250391
15.6, 0.00111506
15.8, 0.000824692
16, 0.000556398
16.2, 0.000391004
16.4, 0.000934742
16.6, -0.000236988
16.8, -0.000518976
17, -0.00103088
17.2, -0.00171074
17.4, -0.000474231
17.6, -0.00134296
17.8, 0.000109247
18, -5.57407e-006
18.2, 0.000647691
18.4, -0.00106648
18.6, -0.000148141
18.8, -0.000799253
19, -0.000351738
19.2, 0.000539526
19.4, 0.000994783
19.6, 0.000686943
19.8, 1.2715e-005
20, -0.000427977
20.2, -0.00155966
20.4, -0.000899482
20.6, -0.00105714
20.8, -6.28996e-005
21, -0.00027302
21.2, -9.31567e-005
21.4, -4.45371e-005
21.6, 0.00032853
21.8, -0.000381596
22, -0.000788797
22.2, -0.00185223
22.4, -0.00214616
22.6, -0.0022048
22.8, -0.00128015
23, -0.000796011
23.2, -0.000687376
23.4, -0.00141704
23.6, -0.00148134
23.8, -0.00346926
24, -0.00346068
24.2, -0.00292696
24.4, -0.00256643
24.6, -0.00336775
24.8, -0.00396112
25, -0.00441183
25.2, -0.00253504
25.4, -0.00193929
25.6, -0.00237486
25.8, -7.99485e-005
26, 0.000949913
26.2, -0.00136041
26.4, -0.00156208
26.6, 9.68588e-005
26.8, -0.000573183
27, -0.000547099
27.2, -0.00017872
27.4, 0.000947545
27.6, 0.000229124
27.8, -0.000175054
28, -0.0007158
28.2, -8.44935e-005
28.4, -0.000849072
28.6, -0.00152848
28.8, -0.00157958
29, -0.00207762
29.2, -0.00199937
29.4, -0.00326898
29.6, -0.00348585
29.8, -0.00447728
30, 0.187302, Step 2
30.2, 0.205559
30.4, 0.222784
30.6, 0.224695
30.8, 0.233183
31, 0.241812
31.2, 0.244905
31.4, 0.245817
31.6, 0.246447
31.8, 0.246308
32, 0.24728
32.2, 0.247779
32.4, 0.248987
32.6, 0.250757
32.8, 0.252505
33, 0.254516
33.2, 0.256212
33.4, 0.256635
33.6, 0.258996
33.8, 0.260804
34, 0.262769
34.2, 0.265394
34.4, 0.267981
34.6, 0.269985
34.8, 0.272749
35, 0.274765
35.2, 0.276563
35.4, 0.279225
35.6, 0.281372
35.8, 0.2829
36, 0.284844
36.2, 0.28775
36.4, 0.289114
36.6, 0.291175
36.8, 0.294115
37, 0.295596
37.2, 0.297914
37.4, 0.30239
37.6, 0.305967
37.8, 0.307875
38, 0.310477
38.2, 0.312815
38.4, 0.313968
38.6, 0.316177
38.8, 0.318355
39, 0.320694
39.2, 0.323232
