Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00267894
0.4, -3.93096e-005
0.6, 0.00253552
0.8, 0.0034257
1, 0.00437408
1.2, 0.00583958
1.4, 0.00502085
1.6, 0.00332159
1.8, 0.00323424
2, 0.00275187
2.2, 0.00296127
2.4, 0.00321274
2.6, 0.00477837
2.8, 0.0033717
3, 0.00284051
3.2, 0.0019253
3.4, 0.00147796
3.6, -0.000568413
3.8, 2.32117e-006
4, -0.000568194
4.2, -0.00269918
4.4, -0.00488538
4.6, -0.00553874
4.8, -0.00522715
5, -0.0066459
5.2, -0.00618534
5.4, -0.00449086
5.6, -0.00444792
5.8, -0.00609727
6, -0.00446242
6.2, -0.00619908
6.4, -0.00805536
6.6, -0.00983055
6.8, -0.0108759
7, -0.0115669
7.2, -0.00978407
7.4, -0.00995818
7.6, -0.0089036
7.8, -0.0083517
8, -0.00895446
8.2, -0.00981448
8.4, -0.00852779
8.6, -0.00896923
8.8, -0.00866598
9, -0.00911797
9.2, -0.0084293
9.4, -0.00918036
9.6, -0.0082097
9.8, -0.00864978
10, -0.00798472
10.2, -0.00921292
10.4, -0.0101795
10.6, -0.0106364
10.8, -0.0108876
11, -0.0120558
11.2, -0.0117637
11.4, -0.0108978
11.6, -0.0123081
11.8, -0.0122031
12, -0.011123
12.2, -0.0109129
12.4, -0.0112852
12.6, -0.0113744
12.8, -0.0114087
13, -0.0116693
13.2, -0.0138358
13.4, -0.0136625
13.6, -0.0130791
13.8, -0.0128321
14, -0.0137182
14.2, -0.0124811
14.4, -0.013935
14.6, -0.0140322
14.8, -0.0147239
15, -0.015595
15.2, -0.0155053
15.4, -0.0162821
15.6, -0.0157477
15.8, -0.016717
16, -0.0156178
16.2, -0.0154303
16.4, -0.0146477
16.6, -0.015999
16.8, -0.0165949
17, -0.0170082
17.2, -0.0170229
17.4, -0.0162314
17.6, -0.0159694
17.8, -0.0136906
18, -0.0134166
18.2, -0.012797
18.4, -0.0141745
18.6, -0.0146207
18.8, -0.0168697
19, -0.0176903
19.2, -0.0187955
19.4, -0.0184181
19.6, -0.0174842
19.8, -0.01771
20, -0.0159344
20.2, -0.0163995
20.4, -0.0179631
20.6, -0.018587
20.8, -0.0179958
21, -0.0189583
21.2, -0.0179614
21.4, -0.0164277
21.6, -0.0171393
21.8, -0.0172303
22, -0.0191697
22.2, -0.0194501
22.4, -0.0192817
22.6, -0.0189345
22.8, -0.0183061
23, -0.0166237
23.2, -0.0183634
23.4, -0.0192304
23.6, -0.0194546
23.8, -0.0201102
24, -0.0210446
24.2, -0.0202309
24.4, -0.0195529
24.6, -0.0188522
24.8, -0.0189567
25, -0.0186439
25.2, -0.0168469
25.4, -0.0177348
25.6, -0.0181999
25.8, -0.0191034
26, -0.0200191
26.2, -0.0226119
