Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000540188
0.4, -0.000654302
0.6, -0.000536005
0.8, -0.000563611
1, 4.94564e-005
1.2, 0.000315718
1.4, 0.000654516
1.6, 0.00151693
1.8, 0.001679
2, 0.00143439
2.2, 0.00262779
2.4, 0.003755
2.6, 0.00315545
2.8, 0.00318959
3, 0.00329647
3.2, 0.00254846
3.4, 0.00153502
3.6, 0.00173896
3.8, 0.00136774
4, 0.00197308
4.2, 0.00115353
4.4, 0.000717435
4.6, -0.00135937
4.8, -0.00219043
5, -0.00289656
5.2, -0.00283002
5.4, -0.00406728
5.6, -0.00343954
5.8, -0.00225893
6, -0.0036432
6.2, -0.00345963
6.4, -0.00348853
6.6, -0.00291779
6.8, -0.00378286
7, -0.00476698
7.2, -0.00585985
7.4, -0.00493975
7.6, -0.00530091
7.8, -0.00538505
8, -0.00363245
8.2, -0.00299943
8.4, -0.00371713
8.6, -0.00382074
8.8, -0.00375132
9, -0.00398702
9.2, -0.00417383
9.4, -0.00325698
9.6, -0.00353899
9.8, -0.00447081
10, -0.00432315
10.2, -0.00508857
10.4, -0.00688038
10.6, -0.00659918
10.8, -0.00695472
11, -0.00769145
11.2, -0.00854628
11.4, -0.00867298
11.6, -0.0096473
11.8, -0.00871106
12, -0.00928983
12.2, -0.00866488
12.4, -0.00756202
12.6, -0.0070646
12.8, -0.00827641
13, -0.0100019
13.2, -0.0103818
13.4, -0.0125776
13.6, -0.013469
13.8, -0.0124335
14, -0.0115717
14.2, -0.0119154
14.4, -0.0103164
14.6, -0.010045
14.8, -0.011453
15, -0.0126608
15.2, -0.0121352
15.4, -0.0126163
15.6, -0.0124215
15.8, -0.0120399
16, -0.0113129
16.2, -0.0115612
16.4, -0.0118403
16.6, -0.0141458
16.8, -0.0141151
17, -0.0131004
17.2, -0.013207
17.4, -0.015045
17.6, -0.0140891
17.8, -0.0148188
18, -0.0152967
18.2, -0.0156502
18.4, -0.0132581
18.6, -0.0133568
18.8, -0.0140375
19, -0.0141529
19.2, -0.0142394
19.4, -0.0154217
19.6, -0.0160181
19.8, -0.0149475
20, -0.0145738
20.2, -0.0158014
20.4, -0.0164409
20.6, -0.0144094
20.8, -0.0169661
21, -0.0175468
21.2, -0.0174212
21.4, -0.0169056
21.6, -0.0166314
21.8, -0.0160955
22, -0.0166667
22.2, -0.016498
22.4, -0.0170394
22.6, -0.0203783
22.8, -0.0194637
23, -0.0192747
23.2, -0.0192824
23.4, -0.0191666
23.6, -0.0185238
23.8, -0.0185552
24, -0.0199841
24.2, -0.0192319
24.4, -0.0202702
24.6, -0.0189847
24.8, -0.0189512
25, -0.018454
25.2, -0.0200781
25.4, -0.0191086
25.6, -0.0199093
25.8, -0.0216233
26, -0.0208269
26.2, -0.0196758
26.4, -0.02036
26.6, -0.0219884
26.8, -0.0205549
27, -0.0217799
27.2, -0.0229503
27.4, -0.0225432
27.6, -0.0224106
27.8, -0.0224057
28, -0.022144
28.2, -0.0213844
28.4, -0.021746
28.6, -0.0207166
28.8, -0.0204242
29, -0.0214381
29.2, -0.0224225
29.4, -0.0220025
29.6, -0.0228093
29.8, -0.0223794
30, 0.218407, Step 2
30.2, 0.229243
30.4, 0.257046
30.6, 0.256061
30.8, 0.269758
31, 0.276239
31.2, 0.281131
31.4, 0.283786
31.6, 0.285558
31.8, 0.288347
32, 0.290807
32.2, 0.292491
32.4, 0.29462
32.6, 0.296061
32.8, 0.29552
33, 0.298786
33.2, 0.300397
33.4, 0.30091
33.6, 0.306359
33.8, 0.308419
34, 0.307051
34.2, 0.310212
34.4, 0.313922
34.6, 0.312384
34.8, 0.31605
35, 0.320951
35.2, 0.322615
35.4, 0.323579
35.6, 0.325193
35.8, 0.325345
36, 0.326019
36.2, 0.32671
36.4, 0.327072
36.6, 0.332265
36.8, 0.331057
37, 0.331256
37.2, 0.334868
37.4, 0.337646
37.6, 0.335954
37.8, 0.341818
38, 0.347218
38.2, 0.345846
38.4, 0.348067
38.6, 0.34974
38.8, 0.349231
39, 0.352388
39.2, 0.355123
39.4, 0.357153
39.6, 0.359613
39.8, 0.358534
40, 0.356473
40.2, 0.361755
40.4, 0.360198
40.6, 0.361187
40.8, 0.36664
41, 0.368488
41.2, 0.369174
41.4, 0.372603
41.6, 0.376418
41.8, 0.379073
42, 0.380152
42.2, 0.383275
42.4, 0.384527
42.6, 0.381509
42.8, 0.380263
43, 0.387493
43.2, 0.388565
43.4, 0.387339
43.6, 0.395017
43.8, 0.398682
44, 0.393654
44.2, 0.394939
44.4, 0.395652
44.6, 0.393824
