Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00517034
0.4, -0.00506206
0.6, -0.00516627
0.8, -0.0048336
1, -0.00554008
1.2, -0.00477433
1.4, -0.0067893
1.6, -0.00866649
1.8, -0.00955858
2, -0.0100845
2.2, -0.0101501
2.4, -0.0104489
2.6, -0.00843405
2.8, -0.00861333
3, -0.00832401
3.2, -0.00904328
3.4, -0.00797771
3.6, -0.00795162
3.8, -0.00711195
4, -0.00645984
4.2, -0.0053449
4.4, -0.0042714
4.6, -0.00561977
4.8, -0.00561353
5, -0.00497021
5.2, -0.00576515
5.4, -0.00617216
5.6, -0.00381133
5.8, -0.0045468
6, -0.00633358
6.2, -0.00597463
6.4, -0.00661017
6.6, -0.0077509
6.8, -0.0076102
7, -0.00603237
7.2, -0.0070596
7.4, -0.00780967
7.6, -0.00707225
7.8, -0.00797273
8, -0.0087075
8.2, -0.00857509
8.4, -0.00830921
8.6, -0.0107546
8.8, -0.0105978
9, -0.0111772
9.2, -0.0112319
9.4, -0.0111788
9.6, -0.0113202
9.8, -0.0113181
10, -0.0127321
10.2, -0.0124754
10.4, -0.0119318
10.6, -0.0125166
10.8, -0.0135951
11, -0.012673
11.2, -0.0133335
11.4, -0.0149352
11.6, -0.0151015
11.8, -0.0155692
12, -0.0155406
12.2, -0.0160433
12.4, -0.0158344
12.6, -0.0159322
12.8, -0.0150687
13, -0.0155228
13.2, -0.0150955
13.4, -0.0152059
13.6, -0.0159214
13.8, -0.0158477
14, -0.0150511
14.2, -0.0156182
14.4, -0.0164463
14.6, -0.0145695
14.8, -0.014067
15, -0.0144937
15.2, -0.0153375
15.4, -0.0143468
15.6, -0.0163348
15.8, -0.017537
16, -0.0177715
16.2, -0.0177567
16.4, -0.0179122
16.6, -0.0164155
16.8, -0.0167575
17, -0.018946
17.2, -0.0193322
17.4, -0.0197051
17.6, -0.0210692
17.8, -0.0212346
18, -0.020325
18.2, -0.0191815
18.4, -0.0185628
18.6, -0.0188411
18.8, -0.018576
19, -0.0179729
19.2, -0.0190476
19.4, -0.0197411
19.6, -0.0195761
19.8, -0.0197424
20, -0.0205117
20.2, -0.0195275
20.4, -0.0206923
20.6, -0.0218755
20.8, -0.0214391
21, -0.02182
21.2, -0.0233137
21.4, -0.0219441
21.6, -0.0210254
21.8, -0.0229433
22, -0.0224922
22.2, -0.0214468
22.4, -0.0226515
22.6, -0.0214555
22.8, -0.0217582
23, -0.020937
23.2, -0.0211424
23.4, -0.0217231
23.6, -0.0230106
23.8, -0.0226264
24, -0.0235791
24.2, -0.0237981
24.4, -0.0214337
24.6, -0.0213731
24.8, -0.0200561
25, -0.02031
25.2, -0.02051
25.4, -0.0230676
25.6, -0.0232525
25.8, -0.0244178
26, -0.0246485
26.2, -0.0243875
26.4, -0.0236307
26.6, -0.0244084
26.8, -0.0232416
27, -0.0237663
27.2, -0.0238151
27.4, -0.0245934
27.6, -0.0232862
27.8, -0.0240654
28, -0.0231821
28.2, -0.0226391
28.4, -0.021972
28.6, -0.0234202
28.8, -0.0222196
29, -0.0227244
29.2, -0.0232228
29.4, -0.0226416
29.6, -0.0231591
29.8, -0.0241362
30, 0.227515, Step 2
30.2, 0.241982
30.4, 0.246274
30.6, 0.262538
30.8, 0.257691
31, 0.264612
31.2, 0.268949
31.4, 0.270715
31.6, 0.272874
31.8, 0.275022
32, 0.278144
32.2, 0.278581
32.4, 0.280968
32.6, 0.280979
32.8, 0.283119
33, 0.282551
33.2, 0.285553
33.4, 0.286228
33.6, 0.286399
33.8, 0.289087
34, 0.291311
34.2, 0.292357
34.4, 0.296495
34.6, 0.299039
34.8, 0.299637
35, 0.301406
35.2, 0.302245
35.4, 0.30224
35.6, 0.305204
35.8, 0.307343
36, 0.309306
36.2, 0.311805
36.4, 0.313852
36.6, 0.314721
36.8, 0.31782
37, 0.319228
37.2, 0.319234
37.4, 0.321167
37.6, 0.322323
37.8, 0.324328
38, 0.325556
38.2, 0.326735
38.4, 0.327919
38.6, 0.330529
38.8, 0.330868
39, 0.333528
39.2, 0.337755
39.4, 0.337889
39.6, 0.337605
39.8, 0.33909
40, 0.339822
40.2, 0.340108
40.4, 0.346032
40.6, 0.349136
40.8, 0.350852
41, 0.352757
41.2, 0.354859
41.4, 0.353958
41.6, 0.356595
41.8, 0.35593
42, 0.357075
42.2, 0.359847
42.4, 0.360909
42.6, 0.359399
42.8, 0.363695
43, 0.365079
43.2, 0.366139
43.4, 0.369303
43.6, 0.372526
43.8, 0.372306
44, 0.375213
44.2, 0.374183
44.4, 0.375265
44.6, 0.378275
44.8, 0.381214
45, 0.383605
45.2, 0.387624
45.4, 0.388023
45.6, 0.387388
45.8, 0.387171
46, 0.387269
46.2, 0.388292
46.4, 0.390915
46.6, 0.392308
46.8, 0.395379
47, 0.396164
47.2, 0.397687
47.4, 0.39924
47.6, 0.401583
47.8, 0.402022
48, 0.404248
48.2, 0.40487
48.4, 0.406081
48.6, 0.406031
48.8, 0.408182
49, 0.409229
49.2, 0.410678
49.4, 0.411589
49.6, 0.413598
49.8, 0.414142
50, 0.416067
50.2, 0.416576
50.4, 0.417498
50.6, 0.420282
50.8, 0.421672
51, 0.422118
51.2, 0.424055
51.4, 0.425354
51.6, 0.426034
51.8, 0.428393
52, 0.43193
52.2, 0.431672
52.4, 0.433863
52.6, 0.434609
52.8, 0.435231
53, 0.436441
53.2, 0.438191
53.4, 0.439023
53.6, 0.443088
53.8, 0.44212
54, 0.441978
54.2, 0.445279
54.4, 0.445009
54.6, 0.443989
54.8, 0.447255
55, 0.447987
55.2, 0.44819
55.4, 0.449918
55.6, 0.451535
55.8, 0.453086
56, 0.453013
56.2, 0.453296
56.4, 0.453837
56.6, 0.453861
56.8, 0.454937
57, 0.456927
57.2, 0.458383
57.4, 0.459011
57.6, 0.460751
57.8, 0.463407
58, 0.46287
58.2, 0.463657
58.4, 0.46706
58.6, 0.468323
58.8, 0.466844
59, 0.469198
59.2, 0.471175
59.4, 0.469357
59.6, 0.470198
59.8, 0.473089
60, 0.474635
60.2, 0.47544
60.4, 0.479487
60.6, 0.48015
60.8, 0.481388
61, 0.481064
61.2, 0.483191
61.4, 0.485276
61.6, 0.484153
61.8, 0.485169
62, 0.487978
62.2, 0.486465
62.4, 0.485762
62.6, 0.49024
62.8, 0.490563
63, 0.491142
63.2, 0.492986
63.4, 0.49447
63.6, 0.493861
63.8, 0.496419
64, 0.497694
64.2, 0.497893
64.4, 0.500253
64.6, 0.501136
64.8, 0.500447
65, 0.500201
65.2, 0.501528
65.4, 0.501768
65.6, 0.503205
65.8, 0.503964
66, 0.507035
66.2, 0.508476
66.4, 0.509162
66.6, 0.510664
66.8, 0.510621
67, 0.512143
67.2, 0.513246
67.4, 0.51382
67.6, 0.513794
67.8, 0.516948
68, 0.516675
68.2, 0.516523
68.4, 0.516803
68.6, 0.51786
68.8, 0.517999
69, 0.520841
69.2, 0.52256
69.4, 0.521624
69.6, 0.525447
69.8, 0.524808
70, 0.523494
70.2, 0.524864
70.4, 0.527732
70.6, 0.526305
70.8, 0.527967
71, 0.529205
71.2, 0.530969
71.4, 0.532746
71.6, 0.534609
71.8, 0.533384
72, 0.534451
72.2, 0.534097
72.4, 0.535028
72.6, 0.536449
72.8, 0.537901
73, 0.537846
73.2, 0.53945
73.4, 0.539937
73.6, 0.539799
73.8, 0.543799
74, 0.543363
74.2, 0.545206
74.4, 0.543851
74.6, 0.542343
74.8, 0.542014
75, 0.545263
75.2, 0.543686
75.4, 0.546404
75.6, 0.549068
75.8, 0.550445
76, 0.550351
76.2, 0.551696
76.4, 0.55212
76.6, 0.554
76.8, 0.554166
77, 0.555276
77.2, 0.556055
77.4, 0.557959
77.6, 0.557615
77.8, 0.556683
78, 0.558192
78.2, 0.558305
78.4, 0.560471
78.6, 0.561615
78.8, 0.562515
79, 0.562182
79.2, 0.56384
79.4, 0.561457
79.6, 0.562405
79.8, 0.563816
80, 0.565997
80.2, 0.564914
80.4, 0.565012
80.6, 0.565555
80.8, 0.567397
81, 0.567559
81.2, 0.568063
81.4, 0.570276
81.6, 0.572736
81.8, 0.572808
82, 0.574367
82.2, 0.578193
82.4, 0.57934
82.6, 0.575309
82.8, 0.576563
83, 0.576733
83.2, 0.575509
83.4, 0.575046
83.6, 0.578528
83.8, 0.577817
84, 0.579046
84.2, 0.58059
84.4, 0.58099
84.6, 0.582526
84.8, 0.583415
85, 0.584971
85.2, 0.587228
85.4, 0.589918
85.6, 0.590313
85.8, 0.590853
86, 0.59075
86.2, 0.590343
86.4, 0.591249
86.6, 0.590731
86.8, 0.59332
87, 0.593941
87.2, 0.594991
87.4, 0.59537
87.6, 0.596413
87.8, 0.596082
88, 0.597685
88.2, 0.598345
88.4, 0.600228
88.6, 0.600723
88.8, 0.602498
89, 0.602382
89.2, 0.603074
89.4, 0.60355
89.6, 0.604244
89.8, 0.603994
90, 0.603502
90.2, 0.604287
90.4, 0.602339
90.6, 0.605961
90.8, 0.605505
91, 0.606443
91.2, 0.60719
91.4, 0.60971
91.6, 0.607683
91.8, 0.607913
92, 0.609114
92.2, 0.609471
92.4, 0.609071
92.6, 0.610917
92.8, 0.612316
93, 0.61242
93.2, 0.612563
93.4, 0.613046
93.6, 0.613451
93.8, 0.613625
94, 0.61476
94.2, 0.615113
94.4, 0.617122
94.6, 0.617491
94.8, 0.619875
95, 0.620255
95.2, 0.61997
95.4, 0.621207
95.6, 0.621588
95.8, 0.622613
96, 0.623019
96.2, 0.624652
96.4, 0.62401
96.6, 0.624425
96.8, 0.623634
97, 0.622855
97.2, 0.624589
97.4, 0.626549
97.6, 0.626837
97.8, 0.627812
98, 0.629439
98.2, 0.629954
98.4, 0.630278
98.6, 0.630686
98.8, 0.632514
99, 0.632851
99.2, 0.633047
99.4, 0.633058
99.6, 0.633665
99.8, 0.633858
100, 0.634541
100.2, 0.633667
100.4, 0.634344
100.6, 0.63585
100.8, 0.636576
101, 0.636401
101.2, 0.638105
101.4, 0.63894
101.6, 0.639133
101.8, 0.639212
102, 0.640254
102.2, 0.640948
102.4, 0.641055
102.6, 0.641358
102.8, 0.642451
103, 0.645795
103.2, 0.645536
103.4, 0.646069
103.6, 0.648301
103.8, 0.648801
104, 0.648761
104.2, 0.650224
104.4, 0.650393
104.6, 0.649085
104.8, 0.649606
105, 0.649202
105.2, 0.649277
105.4, 0.651099
105.6, 0.652409
105.8, 0.651224
106, 0.652754
106.2, 0.653959
106.4, 0.653574
106.6, 0.653682
106.8, 0.655528
107, 0.656809
107.2, 0.656883
107.4, 0.657563
107.6, 0.65942
107.8, 0.658933
108, 0.658573
108.2, 0.659221
108.4, 0.660352
108.6, 0.659643
108.8, 0.660339
109, 0.661603
109.2, 0.662762
109.4, 0.662216
109.6, 0.663763
109.8, 0.664866
110, 0.663705
110.2, 0.663364
110.4, 0.665167
110.6, 0.665338
110.8, 0.666874
111, 0.66749
111.2, 0.66676
111.4, 0.66675
111.6, 0.667302
111.8, 0.66662
112, 0.66797
112.2, 0.669533
112.4, 0.669732
112.6, 0.671609
112.8, 0.674155
113, 0.674206
113.2, 0.673687
113.4, 0.675413
113.6, 0.673087
113.8, 0.671972
114, 0.673742
114.2, 0.67661
114.4, 0.677667
114.6, 0.679912
114.8, 0.679165
115, 0.679751
115.2, 0.679179
115.4, 0.679136
115.6, 0.680788
115.8, 0.682419
116, 0.68181
116.2, 0.682376
116.4, 0.683588
116.6, 0.683844
116.8, 0.684382
117, 0.686917
117.2, 0.687965
117.4, 0.686973
117.6, 0.686902
117.8, 0.686417
118, 0.685198
118.2, 0.685646
118.4, 0.686944
118.6, 0.686715
118.8, 0.687978
119, 0.687226
119.2, 0.688459
119.4, 0.687285
119.6, 0.687551
119.8, 0.688431
120, 0.69065
120.2, 0.690818
120.4, 0.692867
120.6, 0.695261
120.8, 0.696532
121, 0.696944
121.2, 0.69782
121.4, 0.698043
121.6, 0.696205
121.8, 0.695307
122, 0.694224
122.2, 0.694951
122.4, 0.693426
122.6, 0.695678
122.8, 0.697991
123, 0.699711
123.2, 0.699417
123.4, 0.702753
123.6, 0.703928
123.8, 0.702459
124, 0.703844
124.2, 0.705209
124.4, 0.702848
124.6, 0.70364
124.8, 0.705864
125, 0.705466
125.2, 0.704963
125.4, 0.709219
125.6, 0.707774
125.8, 0.708014
126, 0.707791
126.2, 0.709064
126.4, 0.707209
126.6, 0.709889
126.8, 0.710727
127, 0.71172
127.2, 0.7126
127.4, 0.713853
127.6, 0.714201
127.8, 0.713645
128, 0.71377
128.2, 0.714504
128.4, 0.713255
128.6, 0.712957
128.8, 0.713214
129, 0.712766
129.2, 0.713313
129.4, 0.716625
129.6, 0.717538
129.8, 0.719532
130, 0.720045
130.2, 0.721357
130.4, 0.721602
130.6, 0.722478
130.8, 0.722156
131, 0.7236
131.2, 0.724345
131.4, 0.722227
131.6, 0.722413
131.8, 0.723409
132, 0.723362
132.2, 0.723535
132.4, 0.724518
132.6, 0.72273
132.8, 0.722359
133, 0.723696
133.2, 0.723589
133.4, 0.72579
133.6, 0.726852
133.8, 0.726911
134, 0.727394
134.2, 0.727865
134.4, 0.72731
134.6, 0.726832
134.8, 0.728041
135, 0.727872
135.2, 0.726862
135.4, 0.727834
135.6, 0.730942
135.8, 0.731306
136, 0.732207
136.2, 0.732451
136.4, 0.733371
136.6, 0.733334
136.8, 0.733552
137, 0.734664
137.2, 0.735319
137.4, 0.735376
137.6, 0.736585
137.8, 0.737411
138, 0.737829
138.2, 0.738665
138.4, 0.738013
138.6, 0.736417
138.8, 0.738343
139, 0.738348
139.2, 0.738779
139.4, 0.741015
139.6, 0.743904
139.8, 0.742027
140, 0.742503
140.2, 0.742767
140.4, 0.741447
140.6, 0.740469
140.8, 0.741373
141, 0.743488
141.2, 0.745134
141.4, 0.745992
141.6, 0.745824
141.8, 0.746438
142, 0.745404
142.2, 0.744005
142.4, 0.745067
142.6, 0.747258
142.8, 0.746607
143, 0.748377
143.2, 0.750563
143.4, 0.75171
143.6, 0.751352
143.8, 0.75276
144, 0.752141
144.2, 0.752337
144.4, 0.750867
144.6, 0.750943
144.8, 0.751567
145, 0.749991
145.2, 0.751296
145.4, 0.754105
145.6, 0.7543
145.8, 0.755301
146, 0.758612
146.2, 0.756999
146.4, 0.755626
146.6, 0.757129
146.8, 0.755795
147, 0.753973
147.2, 0.755418
147.4, 0.755285
147.6, 0.753805
147.8, 0.755636
148, 0.757036
148.2, 0.756223
148.4, 0.758646
148.6, 0.760146
148.8, 0.760435
149, 0.762642
149.2, 0.763525
149.4, 0.76282
149.6, 0.761917
149.8, 0.7624
150, 0.761997
150.2, 0.763189
