Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000386652
0.4, 0.000685867
0.6, 0.00042907
0.8, -0.00113515
1, -0.00251164
1.2, -0.002927
1.4, -0.0051917
1.6, -0.00643866
1.8, -0.00574066
2, -0.00632463
2.2, -0.00742257
2.4, -0.00718411
2.6, -0.00783437
2.8, -0.00781011
3, -0.00607343
3.2, -0.00672123
3.4, -0.00708956
3.6, -0.00588521
3.8, -0.00818401
4, -0.0100643
4.2, -0.00991313
4.4, -0.0106377
4.6, -0.0117988
4.8, -0.0112719
5, -0.011327
5.2, -0.0115948
5.4, -0.0111923
5.6, -0.0109689
5.8, -0.0126476
6, -0.0125696
6.2, -0.0131943
6.4, -0.013122
6.6, -0.0141302
6.8, -0.0125084
7, -0.0132075
7.2, -0.0131779
7.4, -0.014823
7.6, -0.0147706
7.8, -0.0150308
8, -0.015284
8.2, -0.0149334
8.4, -0.0148445
8.6, -0.0150916
8.8, -0.0164715
9, -0.0170258
9.2, -0.0181869
9.4, -0.0185178
9.6, -0.0187881
9.8, -0.0191962
10, -0.0187456
10.2, -0.0195611
10.4, -0.0203482
10.6, -0.0217513
10.8, -0.0217823
11, -0.0227039
11.2, -0.0217755
11.4, -0.0209076
11.6, -0.0197227
11.8, -0.0195083
12, -0.0188669
12.2, -0.0194011
12.4, -0.0209284
12.6, -0.0220414
12.8, -0.0221844
13, -0.0230258
13.2, -0.0245842
13.4, -0.0234903
13.6, -0.0240213
13.8, -0.0249665
14, -0.0254757
14.2, -0.0247223
14.4, -0.0251281
14.6, -0.0245622
14.8, -0.0244544
15, -0.0244174
15.2, -0.0237754
15.4, -0.0235427
15.6, -0.024966
15.8, -0.0252775
16, -0.0248751
16.2, -0.0250159
16.4, -0.0264986
16.6, -0.0250557
16.8, -0.0251262
17, -0.0256301
17.2, -0.0270808
17.4, -0.0272318
17.6, -0.0280706
17.8, -0.027411
18, -0.02789
18.2, -0.0276257
18.4, -0.0262495
18.6, -0.026076
18.8, -0.02633
19, -0.0264339
19.2, -0.0261892
19.4, -0.0275408
19.6, -0.0278059
19.8, -0.0269208
20, -0.027138
20.2, -0.0272507
20.4, -0.0265989
20.6, -0.0278181
20.8, -0.0301708
21, -0.0295736
21.2, -0.0298645
21.4, -0.0297189
21.6, -0.0289454
21.8, -0.0272351
22, -0.028275
22.2, -0.0292395
22.4, -0.0296755
22.6, -0.0302067
22.8, -0.0311027
23, -0.0310383
23.2, -0.0305844
23.4, -0.0298415
23.6, -0.029512
23.8, -0.0281595
24, -0.0276558
24.2, -0.0267358
24.4, -0.0280199
