Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.0027146
0.4, 0.00233666
0.6, 0.00471328
0.8, 0.00664759
1, 0.00848272
1.2, 0.00714953
1.4, 0.00822495
1.6, 0.00846713
1.8, 0.00710586
2, 0.00661183
2.2, 0.00710164
2.4, 0.00747629
2.6, 0.00590612
2.8, 0.00660564
3, 0.00631229
3.2, 0.00639125
3.4, 0.00480172
3.6, 0.00532065
3.8, 0.00540968
4, 0.00501556
4.2, 0.00442984
4.4, 0.00628258
4.6, 0.00520764
4.8, 0.00401308
5, 0.00281294
5.2, 0.00274127
5.4, -0.000387017
5.6, 4.03498e-005
5.8, 0.00100664
6, 0.00135818
6.2, 0.00261034
6.4, 0.00391032
6.6, 0.0040637
6.8, 0.00226381
7, 0.00247753
7.2, 0.00197759
7.4, 0.00101581
7.6, 7.85758e-005
7.8, 0.00048396
8, 0.000144914
8.2, -0.00214254
8.4, -4.00998e-005
8.6, -0.000457583
8.8, -0.00141803
9, -0.0023125
9.2, -0.00155335
9.4, -0.00379482
9.6, -0.00554946
9.8, -0.00484621
10, -0.00470849
10.2, -0.00539186
10.4, -0.00439901
10.6, -0.0046953
10.8, -0.00434364
11, -0.00484393
11.2, -0.00440872
11.4, -0.00653558
11.6, -0.00498135
11.8, -0.00577742
12, -0.00648972
12.2, -0.00680048
12.4, -0.0054082
12.6, -0.00577761
12.8, -0.00673399
13, -0.00773915
13.2, -0.00844542
13.4, -0.00901955
13.6, -0.0100046
13.8, -0.00969048
14, -0.00935319
14.2, -0.00901675
14.4, -0.00947224
14.6, -0.00872009
14.8, -0.00867631
15, -0.00792926
15.2, -0.00730503
15.4, -0.00700178
15.6, -0.00837487
15.8, -0.00903172
16, -0.00891323
16.2, -0.0098708
16.4, -0.0113113
16.6, -0.0102436
16.8, -0.0109064
17, -0.0107204
17.2, -0.0112012
17.4, -0.00997372
17.6, -0.0108485
17.8, -0.0111591
18, -0.0110063
18.2, -0.010743
18.4, -0.0112163
18.6, -0.010807
18.8, -0.0107682
19, -0.0116433
19.2, -0.0118888
19.4, -0.0114638
19.6, -0.0122565
19.8, -0.0119826
20, -0.013363
20.2, -0.0142377
20.4, -0.0147738
20.6, -0.0147952
20.8, -0.0136307
21, -0.0124161
21.2, -0.0106688
21.4, -0.0118116
21.6, -0.011378
21.8, -0.0132737
22, -0.0132157
22.2, -0.0156234
22.4, -0.0143311
22.6, -0.0142747
22.8, -0.0128845
23, -0.0138137
23.2, -0.0108085
23.4, -0.0119918
23.6, -0.0118516
23.8, -0.0127216
24, -0.0121665
24.2, -0.0146675
24.4, -0.0156007
24.6, -0.0145212
24.8, -0.0149787
25, -0.0157799
25.2, -0.0153308
25.4, -0.0141453
25.6, -0.0172085
25.8, -0.0153888
26, -0.0138387
26.2, -0.0146606
26.4, -0.0141434
26.6, -0.0130561
26.8, -0.0140575
27, -0.0162396
27.2, -0.0144128
27.4, -0.016105
27.6, -0.0150704
27.8, -0.0152752
28, -0.0144847
28.2, -0.0148169
28.4, -0.0144186
28.6, -0.0154758
28.8, -0.0163028
29, -0.0164946
29.2, -0.0175596
29.4, -0.0176632
29.6, -0.0180997
29.8, -0.0181053
30, 0.229304, Step 2
30.2, 0.2579
30.4, 0.279637
30.6, 0.297736
30.8, 0.300025
31, 0.316077
31.2, 0.322075
31.4, 0.325601
31.6, 0.32636
31.8, 0.329471
32, 0.330518
32.2, 0.331969
32.4, 0.331429
32.6, 0.33293
32.8, 0.334239
33, 0.334382
33.2, 0.334575
33.4, 0.335799
33.6, 0.337112
