Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00297024
0.4, -0.00496394
0.6, -0.00473627
0.8, -0.00555072
1, -0.00719748
1.2, -0.00811547
1.4, -0.00813754
1.6, -0.00808196
1.8, -0.00694683
2, -0.00558046
2.2, -0.00463446
2.4, -0.00477421
2.6, -0.00520224
2.8, -0.0064245
3, -0.00616435
3.2, -0.00635992
3.4, -0.00660536
3.6, -0.0068042
3.8, -0.00687351
4, -0.0075766
4.2, -0.00730388
4.4, -0.00686129
4.6, -0.00749228
4.8, -0.00811089
5, -0.00860547
5.2, -0.00777084
5.4, -0.00735015
5.6, -0.00631249
5.8, -0.00637788
6, -0.00608338
6.2, -0.00773029
6.4, -0.00933697
6.6, -0.0110011
6.8, -0.0116883
7, -0.0120229
7.2, -0.0120936
7.4, -0.0114869
7.6, -0.0116819
7.8, -0.0100679
8, -0.00931926
8.2, -0.00934736
8.4, -0.00927466
8.6, -0.00807722
8.8, -0.00895986
9, -0.00948331
9.2, -0.00945274
9.4, -0.00970261
9.6, -0.0113431
9.8, -0.0110268
10, -0.0116297
10.2, -0.0115896
10.4, -0.0121391
10.6, -0.0118279
10.8, -0.0117677
11, -0.012184
11.2, -0.0112633
11.4, -0.00985382
11.6, -0.00937009
11.8, -0.00986241
12, -0.00979172
12.2, -0.0115853
12.4, -0.0119901
12.6, -0.0113628
12.8, -0.0119261
13, -0.0109945
13.2, -0.0105009
13.4, -0.0106964
13.6, -0.0114763
13.8, -0.0102593
14, -0.0108923
14.2, -0.0111226
14.4, -0.011721
14.6, -0.0125415
14.8, -0.0142342
15, -0.0134467
15.2, -0.0136613
15.4, -0.0123899
15.6, -0.0123219
15.8, -0.0107233
16, -0.0112208
16.2, -0.010626
16.4, -0.0111952
16.6, -0.0104362
16.8, -0.0119711
17, -0.0130412
17.2, -0.0127003
17.4, -0.0134047
17.6, -0.0140709
17.8, -0.0132577
18, -0.0110559
18.2, -0.0102893
18.4, -0.0107103
18.6, -0.0106188
18.8, -0.0108961
19, -0.0132105
19.2, -0.0148475
19.4, -0.0148699
19.6, -0.0147971
19.8, -0.0159695
20, -0.0146716
20.2, -0.014112
20.4, -0.0123092
20.6, -0.0129745
20.8, -0.010751
21, -0.0104031
21.2, -0.00990614
21.4, -0.0118636
21.6, -0.0129036
21.8, -0.0133388
22, -0.013175
22.2, -0.0128103
