Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.0107206
0.4, 0.0132912
0.6, 0.0130797
0.8, 0.0143711
1, 0.0149952
1.2, 0.0124286
1.4, 0.0120003
1.6, 0.0121853
1.8, 0.011212
2, 0.0108302
2.2, 0.0112539
2.4, 0.0116652
2.6, 0.011838
2.8, 0.0122987
3, 0.0112954
3.2, 0.0102169
3.4, 0.00993507
3.6, 0.00910137
3.8, 0.00833667
4, 0.00785968
4.2, 0.00717062
4.4, 0.00634721
4.6, 0.00655927
4.8, 0.00745817
5, 0.00665843
5.2, 0.00638733
5.4, 0.00588218
5.6, 0.00586835
5.8, 0.00273675
6, 0.00255357
6.2, 0.00290119
6.4, 0.00332844
6.6, 0.00312823
6.8, 0.00402469
7, 0.0048876
7.2, 0.00442996
7.4, 0.00375805
7.6, 0.00390183
7.8, 0.00398608
8, 0.00377716
8.2, 0.00403262
8.4, 0.00449079
8.6, 0.00384827
8.8, 0.00338315
9, 0.00342204
9.2, 0.00329041
9.4, 0.00120302
9.6, 0.000713183
9.8, -0.000946056
10, -0.000320887
10.2, -0.00226818
10.4, -0.000898991
10.6, -0.00034398
10.8, 7.94285e-005
11, -0.00117945
11.2, -0.000631774
11.4, -0.00232086
11.6, -0.00333537
11.8, -0.00297107
12, -0.00444703
12.2, -0.00436104
12.4, -0.00439939
12.6, -0.00446308
12.8, -0.00414277
13, -0.00337826
13.2, -0.00316199
13.4, -0.00278696
13.6, -0.00320549
13.8, -0.00367289
14, -0.00415033
14.2, -0.00505814
14.4, -0.00509616
14.6, -0.0056906
14.8, -0.00562534
15, -0.00675914
15.2, -0.00643755
15.4, -0.00727938
15.6, -0.00683945
15.8, -0.00705648
16, -0.00535151
16.2, -0.00726445
16.4, -0.00641861
16.6, -0.00570644
16.8, -0.00643984
17, -0.00824729
17.2, -0.00688978
17.4, -0.0070461
17.6, -0.00828854
17.8, -0.00831343
18, -0.00792648
18.2, -0.0081881
18.4, -0.0090432
18.6, -0.0102315
18.8, -0.0106971
19, -0.00968381
19.2, -0.0101695
19.4, -0.0101974
19.6, -0.00918275
19.8, -0.00894064
20, -0.0104082
20.2, -0.0103954
20.4, -0.011832
20.6, -0.0120208
20.8, -0.012815
21, -0.0134417
21.2, -0.0135969
21.4, -0.0122609
21.6, -0.0142619
21.8, -0.0131206
22, -0.0143975
22.2, -0.0147096
22.4, -0.0159434
22.6, -0.0157004
22.8, -0.0166593
23, -0.0148467
23.2, -0.0154032
23.4, -0.0153903
23.6, -0.0152642
23.8, -0.0152763
24, -0.0163261
24.2, -0.0176567
24.4, -0.0178326
24.6, -0.0172823
24.8, -0.0189903
25, -0.0174223
25.2, -0.0163063
25.4, -0.0180405
25.6, -0.0182992
25.8, -0.0176335
26, -0.0195939
26.2, -0.0191303
26.4, -0.0171929
26.6, -0.0168074
26.8, -0.0169035
27, -0.0164475
27.2, -0.0176361
27.4, -0.0175633
27.6, -0.01904
27.8, -0.0178187
28, -0.0192755
28.2, -0.0176175
28.4, -0.0205264
28.6, -0.0207442
28.8, -0.0220703
29, -0.021598
29.2, -0.0235242
29.4, -0.0217965
29.6, -0.0218458
29.8, -0.0214556
30, 0.190352, Step 2
30.2, 0.210149
30.4, 0.217477
30.6, 0.227752
30.8, 0.228449
31, 0.236215
31.2, 0.240029
31.4, 0.243688
31.6, 0.245303
31.8, 0.249716
32, 0.252985
32.2, 0.255623
32.4, 0.257542
32.6, 0.260302
32.8, 0.262456
33, 0.265027
33.2, 0.267234
33.4, 0.270902
33.6, 0.272824
33.8, 0.27328
34, 0.275483
34.2, 0.277714
34.4, 0.279172
34.6, 0.281742
34.8, 0.285053
35, 0.287867
35.2, 0.290472
35.4, 0.292918
35.6, 0.295589
35.8, 0.29832
36, 0.299972
36.2, 0.302789
36.4, 0.305081
36.6, 0.306703
36.8, 0.308809
37, 0.310806
37.2, 0.312303
37.4, 0.315507
37.6, 0.318553
37.8, 0.322465
38, 0.324739
38.2, 0.328229
38.4, 0.3279
38.6, 0.329627
38.8, 0.32894
39, 0.331408
39.2, 0.332562
39.4, 0.336834
39.6, 0.338972
39.8, 0.341082
40, 0.343946
40.2, 0.345532
40.4, 0.347156
40.6, 0.34848
40.8, 0.350926
41, 0.351161
41.2, 0.353814
41.4, 0.354849
41.6, 0.359008
41.8, 0.361626
42, 0.365917
42.2, 0.368749
42.4, 0.370614
42.6, 0.371315
42.8, 0.373164
43, 0.373812
43.2, 0.374325
43.4, 0.376357
43.6, 0.377305
43.8, 0.378968
44, 0.38141
44.2, 0.384317
44.4, 0.385712
44.6, 0.388495
44.8, 0.390216
45, 0.391524
45.2, 0.392259
45.4, 0.394323
45.6, 0.395128
45.8, 0.397002
46, 0.398475
46.2, 0.401363
46.4, 0.403875
46.6, 0.407193
46.8, 0.409594
47, 0.410937
47.2, 0.4128
47.4, 0.414584
47.6, 0.416004
47.8, 0.416588
48, 0.418914
48.2, 0.419293
48.4, 0.421376
48.6, 0.422138
48.8, 0.425378
49, 0.426708
49.2, 0.430253
49.4, 0.431946
49.6, 0.433759
49.8, 0.434517
50, 0.435604
50.2, 0.436052
50.4, 0.437788
50.6, 0.439745
50.8, 0.441316
51, 0.443703
51.2, 0.445618
51.4, 0.446556
51.6, 0.448056
51.8, 0.448498
52, 0.450772
52.2, 0.452178
52.4, 0.452985
52.6, 0.456053
52.8, 0.458167
53, 0.456932
53.2, 0.458914
53.4, 0.459876
53.6, 0.460905
53.8, 0.462886
54, 0.466243
54.2, 0.466835
54.4, 0.469094
54.6, 0.470936
54.8, 0.471776
55, 0.472875
55.2, 0.473157
55.4, 0.47233
55.6, 0.474299
55.8, 0.476389
56, 0.477876
56.2, 0.481251
56.4, 0.48581
56.6, 0.485056
56.8, 0.485183
57, 0.48644
57.2, 0.487958
57.4, 0.487811
57.6, 0.489042
57.8, 0.491112
58, 0.493208
58.2, 0.49371
58.4, 0.494993
58.6, 0.496971
58.8, 0.499285
59, 0.49948
59.2, 0.501582
59.4, 0.503618
59.6, 0.503052
59.8, 0.502783
60, 0.504495
60.2, 0.506256
60.4, 0.506854
60.6, 0.508922
60.8, 0.509514
61, 0.511467
61.2, 0.510993
61.4, 0.511912
61.6, 0.514021
61.8, 0.516047
62, 0.516185
62.2, 0.518101
62.4, 0.520982
62.6, 0.521687
62.8, 0.523491
63, 0.52421
63.2, 0.525219
63.4, 0.525705
63.6, 0.527216
63.8, 0.528158
64, 0.530548
64.2, 0.530645
64.4, 0.53187
64.6, 0.532815
64.8, 0.533948
65, 0.534658
65.2, 0.53722
65.4, 0.53682
65.6, 0.537836
65.8, 0.539212
66, 0.53987
66.2, 0.540926
66.4, 0.543707
66.6, 0.545827
66.8, 0.546391
67, 0.548251
67.2, 0.549597
67.4, 0.550586
67.6, 0.550465
67.8, 0.551683
68, 0.553704
68.2, 0.553669
68.4, 0.555019
68.6, 0.556646
68.8, 0.557717
69, 0.557865
69.2, 0.560408
69.4, 0.561082
69.6, 0.561343
69.8, 0.561752
70, 0.563437
70.2, 0.563837
70.4, 0.564385
70.6, 0.566008
70.8, 0.567138
71, 0.568222
71.2, 0.568571
71.4, 0.570239
71.6, 0.571421
71.8, 0.573031
72, 0.573947
72.2, 0.575497
72.4, 0.575633
72.6, 0.577868
72.8, 0.577787
73, 0.579262
73.2, 0.579207
73.4, 0.58092
73.6, 0.580758
73.8, 0.582141
74, 0.581983
74.2, 0.583371
74.4, 0.583505
74.6, 0.584818
74.8, 0.585182
75, 0.585501
75.2, 0.586641
75.4, 0.588064
75.6, 0.590073
75.8, 0.592179
76, 0.593245
76.2, 0.593572
76.4, 0.596189
76.6, 0.595318
76.8, 0.597346
77, 0.596916
77.2, 0.598136
77.4, 0.596751
77.6, 0.597191
77.8, 0.596199
78, 0.598691
78.2, 0.600861
78.4, 0.603807
78.6, 0.605791
78.8, 0.60718
79, 0.607951
79.2, 0.608218
79.4, 0.607247
79.6, 0.607916
79.8, 0.609212
80, 0.609479
80.2, 0.611102
80.4, 0.611473
80.6, 0.613143
80.8, 0.613499
81, 0.615082
81.2, 0.615294
81.4, 0.617865
81.6, 0.618149
81.8, 0.618792
82, 0.620265
82.2, 0.621373
82.4, 0.620982
82.6, 0.621098
82.8, 0.622991
83, 0.623771
83.2, 0.624998
83.4, 0.626835
83.6, 0.628467
83.8, 0.629093
84, 0.628882
84.2, 0.62953
84.4, 0.630598
84.6, 0.631626
84.8, 0.632327
85, 0.633491
85.2, 0.63349
85.4, 0.633608
85.6, 0.634316
85.8, 0.635717
86, 0.637291
86.2, 0.638945
86.4, 0.641718
86.6, 0.640941
86.8, 0.640987
87, 0.641418
87.2, 0.642128
87.4, 0.640984
87.6, 0.642621
87.8, 0.643753
88, 0.64521
88.2, 0.644809
88.4, 0.645417
88.6, 0.646533
88.8, 0.647004
89, 0.646041
89.2, 0.648426
89.4, 0.650199
89.6, 0.651332
89.8, 0.652158
90, 0.654093
90.2, 0.654388
90.4, 0.654733
90.6, 0.655601
90.8, 0.657687
91, 0.658477
91.2, 0.659353
91.4, 0.659929
91.6, 0.659451
91.8, 0.658818
92, 0.657699
92.2, 0.658616
92.4, 0.659006
92.6, 0.659676
92.8, 0.660887
93, 0.663618
93.2, 0.664832
93.4, 0.667352
93.6, 0.669241
93.8, 0.669685
94, 0.669539
94.2, 0.670118
94.4, 0.669757
94.6, 0.67087
94.8, 0.671687
95, 0.672834
95.2, 0.673434
95.4, 0.673584
95.6, 0.672722
95.8, 0.674432
96, 0.675578
96.2, 0.676077
96.4, 0.677295
96.6, 0.678188
96.8, 0.678178
97, 0.678502
97.2, 0.677257
97.4, 0.677929
97.6, 0.678414
97.8, 0.679561
98, 0.679343
98.2, 0.68191
98.4, 0.68234
98.6, 0.683727
98.8, 0.683281
99, 0.684061
99.2, 0.685414
99.4, 0.686282
99.6, 0.685753
99.8, 0.68695
100, 0.687705
100.2, 0.686713
100.4, 0.68706
100.6, 0.689092
100.8, 0.689974
101, 0.690763
101.2, 0.692385
101.4, 0.6935
101.6, 0.693147
101.8, 0.693168
102, 0.694212
102.2, 0.69478
102.4, 0.696299
102.6, 0.697799
102.8, 0.699989
103, 0.701339
103.2, 0.701903
103.4, 0.700918
103.6, 0.70184
103.8, 0.701356
104, 0.701762
104.2, 0.702214
104.4, 0.704631
104.6, 0.70541
104.8, 0.705612
105, 0.706672
105.2, 0.70666
105.4, 0.70637
105.6, 0.706509
105.8, 0.706731
106, 0.705999
106.2, 0.707636
106.4, 0.7083
106.6, 0.708335
106.8, 0.70953
107, 0.711192
107.2, 0.713395
107.4, 0.713364
107.6, 0.715377
107.8, 0.715758
108, 0.716676
108.2, 0.715533
108.4, 0.716905
108.6, 0.71821
108.8, 0.719309
109, 0.719609
109.2, 0.720518
109.4, 0.72043
109.6, 0.718782
109.8, 0.720971
110, 0.721152
110.2, 0.721813
110.4, 0.724415
110.6, 0.724671
110.8, 0.725267
111, 0.725819
111.2, 0.726841
111.4, 0.726805
111.6, 0.727727
111.8, 0.72688
112, 0.728835
112.2, 0.729066
112.4, 0.72868
112.6, 0.729769
112.8, 0.730427
113, 0.729562
113.2, 0.730844
113.4, 0.731813
113.6, 0.734185
113.8, 0.734391
114, 0.735025
114.2, 0.736513
114.4, 0.736332
114.6, 0.735347
114.8, 0.73641
115, 0.737841
115.2, 0.737029
115.4, 0.737837
115.6, 0.738903
115.8, 0.739648
116, 0.739698
116.2, 0.740487
116.4, 0.740152
116.6, 0.741733
116.8, 0.742197
117, 0.742111
117.2, 0.742662
117.4, 0.746329
117.6, 0.745934
117.8, 0.74685
118, 0.749023
118.2, 0.749306
118.4, 0.748905
118.6, 0.748086
118.8, 0.747944
119, 0.747068
119.2, 0.746709
119.4, 0.746586
119.6, 0.749809
119.8, 0.749405
120, 0.750206
120.2, 0.751696
120.4, 0.752905
120.6, 0.750443
120.8, 0.751302
121, 0.752956
121.2, 0.753725
121.4, 0.753014
121.6, 0.756283
121.8, 0.756174
122, 0.75513
122.2, 0.757216
122.4, 0.75862
122.6, 0.757974
122.8, 0.759118
123, 0.761471
123.2, 0.760503
123.4, 0.760252
123.6, 0.760513
123.8, 0.762306
124, 0.760886
124.2, 0.761856
124.4, 0.761791
124.6, 0.762772
124.8, 0.763368
125, 0.764507
125.2, 0.764644
125.4, 0.765632
125.6, 0.76627
125.8, 0.76589
126, 0.766837
126.2, 0.767671
126.4, 0.768837
126.6, 0.768607
126.8, 0.769466
127, 0.769776
127.2, 0.770432
127.4, 0.77159
127.6, 0.771501
127.8, 0.77301
128, 0.77428
128.2, 0.773939
128.4, 0.774156
128.6, 0.775957
128.8, 0.776078
129, 0.77675
129.2, 0.777299
129.4, 0.776638
129.6, 0.777747
129.8, 0.779576
130, 0.778736
130.2, 0.779068
130.4, 0.780531
130.6, 0.781493
130.8, 0.78033
131, 0.781132
131.2, 0.782297
131.4, 0.783424
