Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.000898529
0.4, 0.00234975
0.6, 0.00378671
0.8, 0.00402948
1, 0.00402834
1.2, 0.00414761
1.4, 0.00259495
1.6, 0.00174125
1.8, 0.00086205
2, -0.000653196
2.2, -0.00131889
2.4, -0.000465217
2.6, -0.00160265
2.8, -0.00135295
3, -0.000486858
3.2, -0.00120767
3.4, -0.00207002
3.6, -0.00206022
3.8, -0.00375366
4, -0.00450097
4.2, -0.00473478
4.4, -0.00527727
4.6, -0.00520117
4.8, -0.0064406
5, -0.0074171
5.2, -0.00883868
5.4, -0.0099316
5.6, -0.0105421
5.8, -0.00880923
6, -0.00880597
6.2, -0.00822538
6.4, -0.00834309
6.6, -0.0083539
6.8, -0.00938183
7, -0.00796706
7.2, -0.00854018
7.4, -0.00752212
7.6, -0.00865108
7.8, -0.00935286
8, -0.0112614
8.2, -0.0112455
8.4, -0.0126067
8.6, -0.012163
8.8, -0.0121145
9, -0.0131848
9.2, -0.0129021
9.4, -0.0135797
9.6, -0.0149681
9.8, -0.013673
10, -0.0137545
10.2, -0.0148969
10.4, -0.0146109
10.6, -0.0142283
10.8, -0.016847
11, -0.0172138
11.2, -0.0176675
11.4, -0.018518
11.6, -0.0186222
11.8, -0.0184383
12, -0.0178709
12.2, -0.0178119
12.4, -0.0185975
12.6, -0.0182906
12.8, -0.0182694
13, -0.0176886
13.2, -0.0196114
13.4, -0.0184402
13.6, -0.0197452
13.8, -0.0200679
14, -0.0220638
14.2, -0.0203119
14.4, -0.0201386
14.6, -0.0209157
14.8, -0.0214894
15, -0.0219575
15.2, -0.0231508
15.4, -0.0245058
15.6, -0.0245536
15.8, -0.0230986
16, -0.0231784
16.2, -0.0227371
16.4, -0.0222174
16.6, -0.0226198
16.8, -0.0238943
17, -0.0245066
17.2, -0.0251643
17.4, -0.0263477
17.6, -0.0260828
17.8, -0.0266176
18, -0.0265964
18.2, -0.0263023
18.4, -0.0242725
18.6, -0.023978
18.8, -0.0231737
19, -0.022209
19.2, -0.0237165
19.4, -0.0262591
19.6, -0.0266901
19.8, -0.0280171
20, -0.0290441
20.2, -0.0294475
20.4, -0.0294186
20.6, -0.0303265
20.8, -0.0293452
21, -0.0284531
21.2, -0.0279573
21.4, -0.0280672
21.6, -0.0286673
21.8, -0.0293747
22, -0.029701
22.2, -0.0294974
22.4, -0.029312
22.6, -0.0287346
22.8, -0.0291439
23, -0.0308444
23.2, -0.030463
23.4, -0.0299925
23.6, -0.0295238
23.8, -0.0304877
24, -0.0287596
24.2, -0.0294063
24.4, -0.0305099
24.6, -0.031129
24.8, -0.0314199
25, -0.0334258
25.2, -0.0339935
25.4, -0.0344315
25.6, -0.0345815
25.8, -0.0354522
26, -0.0341706
26.2, -0.0342577
26.4, -0.0343378
26.6, -0.0347036
26.8, -0.0338068
27, -0.0343375
27.2, -0.0342845
27.4, -0.0353607
27.6, -0.0360953
27.8, -0.037016
28, -0.03748
28.2, -0.0375854
28.4, -0.0362209
28.6, -0.0359397
28.8, -0.0367731
29, -0.0364419
29.2, -0.0378997
29.4, -0.0387385
29.6, -0.039206
29.8, -0.0381837
30, 0.195251, Step 2
30.2, 0.192122
30.4, 0.212426
30.6, 0.215996
30.8, 0.212427
31, 0.220088
31.2, 0.226952
31.4, 0.226243
31.6, 0.227584
31.8, 0.22933
32, 0.229211
32.2, 0.229512
32.4, 0.233338
32.6, 0.235441
32.8, 0.239188
33, 0.239749
33.2, 0.242353
33.4, 0.244592
33.6, 0.24532
33.8, 0.246841
34, 0.25278
34.2, 0.254146
34.4, 0.254619
34.6, 0.258383
34.8, 0.258346
35, 0.258834
35.2, 0.260917
35.4, 0.262534
35.6, 0.266302
35.8, 0.270814
36, 0.271491
36.2, 0.271204
36.4, 0.275148
36.6, 0.273949
36.8, 0.275534
37, 0.278066
37.2, 0.28073
37.4, 0.282903
37.6, 0.285087
37.8, 0.286494
38, 0.288908
38.2, 0.292766
38.4, 0.292223
38.6, 0.294051
38.8, 0.297885
39, 0.298209
39.2, 0.29992
39.4, 0.302654
39.6, 0.305496
39.8, 0.305431
40, 0.310389
40.2, 0.311208
40.4, 0.313299
40.6, 0.314852
40.8, 0.315648
41, 0.316311
41.2, 0.31811
41.4, 0.319547
41.6, 0.321698
41.8, 0.326484
42, 0.327647
42.2, 0.330872
42.4, 0.332928
42.6, 0.332866
42.8, 0.332202
43, 0.335713
43.2, 0.336949
43.4, 0.337589
43.6, 0.34142
43.8, 0.343294
44, 0.344832
44.2, 0.345017
44.4, 0.346782
44.6, 0.349201
44.8, 0.351895
45, 0.35154
45.2, 0.354415
45.4, 0.358456
45.6, 0.360571
45.8, 0.362472
46, 0.364114
46.2, 0.367212
46.4, 0.369631
46.6, 0.370009
46.8, 0.37328
47, 0.37688
47.2, 0.377228
47.4, 0.378395
47.6, 0.378793
47.8, 0.378695
48, 0.380708
48.2, 0.383132
48.4, 0.383114
48.6, 0.386099
48.8, 0.388517
49, 0.388535
49.2, 0.391051
49.4, 0.393437
49.6, 0.396155
49.8, 0.397638
50, 0.399981
50.2, 0.400265
50.4, 0.403579
50.6, 0.404464
50.8, 0.406906
51, 0.408765
51.2, 0.409567
51.4, 0.410725
51.6, 0.411401
51.8, 0.411502
52, 0.414187
52.2, 0.418642
52.4, 0.420177
52.6, 0.422612
52.8, 0.425435
53, 0.425304
53.2, 0.425205
53.4, 0.426257
53.6, 0.426018
53.8, 0.426867
54, 0.427782
54.2, 0.429328
54.4, 0.43045
54.6, 0.433986
54.8, 0.434958
55, 0.435486
55.2, 0.437218
55.4, 0.439834
55.6, 0.440064
55.8, 0.441465
56, 0.442696
56.2, 0.444265
56.4, 0.445343
56.6, 0.447262
56.8, 0.44832
57, 0.453012
57.2, 0.454805
57.4, 0.454158
57.6, 0.455565
57.8, 0.456806
58, 0.45663
58.2, 0.457211
58.4, 0.458626
58.6, 0.459946
58.8, 0.462645
59, 0.465449
59.2, 0.467052
59.4, 0.46898
59.6, 0.472237
59.8, 0.471551
60, 0.473155
60.2, 0.473166
60.4, 0.475779
60.6, 0.476106
60.8, 0.479131
61, 0.477766
61.2, 0.480663
61.4, 0.481617
61.6, 0.480552
61.8, 0.48183
62, 0.482705
62.2, 0.482726
62.4, 0.482235
62.6, 0.484932
62.8, 0.486697
63, 0.489174
