Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00341265
0.4, 0.00588339
0.6, 0.00627941
0.8, 0.00744486
1, 0.00766411
1.2, 0.00683328
1.4, 0.00424197
1.6, 0.00464161
1.8, 0.00392593
2, 0.00526713
2.2, 0.00549266
2.4, 0.00746017
2.6, 0.00610076
2.8, 0.00693478
3, 0.00586427
3.2, 0.00539831
3.4, 0.00472652
3.6, 0.00642411
3.8, 0.00550295
4, 0.00562242
4.2, 0.00702144
4.4, 0.00768393
4.6, 0.00681711
4.8, 0.00631187
5, 0.00443965
5.2, 0.00383087
5.4, 0.00177648
5.6, 0.000991376
5.8, 0.000922554
6, 0.00159976
6.2, 0.000964735
6.4, 0.00287347
6.6, 0.00261025
6.8, 0.00183911
7, 0.00249611
7.2, 0.00215748
7.4, 0.00162972
7.6, 0.00232904
7.8, 0.00321706
8, 0.00205693
8.2, 0.000680748
8.4, 0.000190389
8.6, 0.000953658
8.8, 0.000372322
9, 0.000965324
9.2, 0.00105721
9.4, 0.00117629
9.6, 0.00195767
9.8, 0.00200078
10, 0.0013891
10.2, 0.00253181
10.4, 0.00262256
10.6, 0.000515202
10.8, -0.000205786
11, -0.000554006
11.2, -0.00161045
11.4, -0.00203816
11.6, -0.00111062
11.8, -0.000538742
12, 0.000207767
12.2, 0.000738397
12.4, 0.000177985
12.6, -0.00108907
12.8, -0.00241563
13, -0.00369218
13.2, -0.00408048
13.4, -0.00312022
13.6, -0.00368886
13.8, -0.00213199
14, -0.00159711
14.2, -0.00119177
14.4, -0.00239045
14.6, -0.00227171
14.8, -0.00339208
15, -0.00311885
15.2, -0.00337765
15.4, -0.0037915
15.6, -0.00254416
15.8, -0.00257446
16, -0.00338411
16.2, -0.00479945
16.4, -0.00414511
16.6, -0.00625001
16.8, -0.005197
17, -0.00499023
17.2, -0.00394757
17.4, -0.00438579
17.6, -0.00340704
17.8, -0.00405346
18, -0.00457847
18.2, -0.00488083
18.4, -0.00405811
18.6, -0.00420766
18.8, -0.00463136
19, -0.00474762
19.2, -0.00309714
19.4, -0.00302326
19.6, -0.00298352
19.8, -0.00295668
20, -0.00207691
20.2, -0.00428087
20.4, -0.00359324
20.6, -0.00332269
20.8, -0.00290504
21, -0.00369641
21.2, -0.00413476
21.4, -0.00545441
21.6, -0.00513827
21.8, -0.0053427
22, -0.00454731
22.2, -0.00387314
22.4, -0.00338148
22.6, -0.00367003
22.8, -0.00468534
23, -0.00382157
23.2, -0.00398888
23.4, -0.00558241
23.6, -0.00579884
23.8, -0.0056998
24, -0.00665654
24.2, -0.00582287
24.4, -0.00565895
24.6, -0.00640691
24.8, -0.00607253
25, -0.00761607
25.2, -0.00753649
25.4, -0.0066533
25.6, -0.00632506
25.8, -0.00552626
26, -0.00467865
26.2, -0.00508195
26.4, -0.00653464
26.6, -0.00692801
26.8, -0.00730998
27, -0.00846248
27.2, -0.00887007
27.4, -0.00753706
27.6, -0.00844066
27.8, -0.00799711
28, -0.00701215
28.2, -0.00709058
28.4, -0.00768073
28.6, -0.00569616
28.8, -0.00649576
29, -0.005209
29.2, -0.00513865
29.4, -0.00474527
29.6, -0.00433045
29.8, -0.00443952
30, 0.24064, Step 2
30.2, 0.270298
30.4, 0.27736
30.6, 0.300087
30.8, 0.303135
31, 0.316685
31.2, 0.322753
31.4, 0.328227
31.6, 0.32905
31.8, 0.331651
32, 0.335031
32.2, 0.334685
32.4, 0.336736
32.6, 0.339422
32.8, 0.339993
33, 0.340226
33.2, 0.342761
33.4, 0.342926
33.6, 0.343636
33.8, 0.347163
34, 0.348252
34.2, 0.350327
34.4, 0.35218
34.6, 0.353383
34.8, 0.353426
35, 0.354466
35.2, 0.353043
35.4, 0.35395
35.6, 0.356152
35.8, 0.35729
36, 0.357421
36.2, 0.359616
36.4, 0.361117
36.6, 0.359117
36.8, 0.358144
37, 0.359376
37.2, 0.359766
37.4, 0.359821
37.6, 0.361184
37.8, 0.364383
38, 0.365823
38.2, 0.367689
38.4, 0.367756
38.6, 0.370391
38.8, 0.371903
39, 0.372346
39.2, 0.374097
39.4, 0.377303
39.6, 0.379237
39.8, 0.379846
40, 0.383354
40.2, 0.382702
40.4, 0.38278
40.6, 0.382909
40.8, 0.382856
41, 0.382368
41.2, 0.383156
41.4, 0.383554
41.6, 0.384211
41.8, 0.38633
42, 0.388406
42.2, 0.390036
42.4, 0.391588
42.6, 0.393356
42.8, 0.393635
43, 0.392015
43.2, 0.393138
43.4, 0.395921
43.6, 0.395875
43.8, 0.396794
44, 0.400335
44.2, 0.39956
44.4, 0.399705
44.6, 0.400777
44.8, 0.402394
45, 0.401543
45.2, 0.405873
45.4, 0.406181
45.6, 0.406441
45.8, 0.407202
46, 0.410917
46.2, 0.409165
46.4, 0.410722
46.6, 0.41259
46.8, 0.411714
47, 0.411082
47.2, 0.413126
47.4, 0.413004
47.6, 0.414267
47.8, 0.416464
48, 0.417561
48.2, 0.418641
48.4, 0.417463
48.6, 0.418119
48.8, 0.419495
49, 0.4199
49.2, 0.422772
49.4, 0.424879
49.6, 0.426515
49.8, 0.428586
50, 0.428605
50.2, 0.427608
50.4, 0.428924
50.6, 0.430178
50.8, 0.429397
51, 0.430147
51.2, 0.432707
51.4, 0.43391
51.6, 0.432437
51.8, 0.434877
52, 0.435164
52.2, 0.435465
52.4, 0.436268
52.6, 0.437008
52.8, 0.436165
53, 0.439218
53.2, 0.438782
53.4, 0.439742
53.6, 0.443514
53.8, 0.443943
54, 0.443841
54.2, 0.443831
54.4, 0.444791
54.6, 0.443916
54.8, 0.444938
55, 0.444361
55.2, 0.446866
55.4, 0.448124
55.6, 0.448744
55.8, 0.452598
56, 0.453931
56.2, 0.453316
56.4, 0.452662
56.6, 0.451928
56.8, 0.450221
57, 0.452454
57.2, 0.452778
57.4, 0.45449
57.6, 0.45784
57.8, 0.458062
58, 0.456403
58.2, 0.459491
58.4, 0.460708
58.6, 0.459213
58.8, 0.461122
59, 0.46253
59.2, 0.461489
59.4, 0.461948
59.6, 0.464683
59.8, 0.465176
60, 0.467358
60.2, 0.468752
60.4, 0.468921
60.6, 0.469763
60.8, 0.469608
61, 0.469892
61.2, 0.470848
61.4, 0.471184
61.6, 0.469976
61.8, 0.471119
62, 0.470713
62.2, 0.470335
62.4, 0.470923
62.6, 0.472248
62.8, 0.473542
63, 0.476388
63.2, 0.476219
63.4, 0.475953
63.6, 0.477881
63.8, 0.478231
64, 0.476361
64.2, 0.477457
64.4, 0.480571
64.6, 0.479091
64.8, 0.478788
65, 0.480485
65.2, 0.48168
65.4, 0.482554
65.6, 0.483879
65.8, 0.484616
66, 0.487323
66.2, 0.488493
66.4, 0.487719
66.6, 0.488992
66.8, 0.489563
67, 0.488307
67.2, 0.490501
67.4, 0.490448
67.6, 0.490477
67.8, 0.49216
68, 0.49334
68.2, 0.49217
68.4, 0.49266
68.6, 0.49383
68.8, 0.493857
69, 0.494222
69.2, 0.495311
69.4, 0.497697
69.6, 0.496342
69.8, 0.497924
70, 0.498578
70.2, 0.499286
70.4, 0.498166
70.6, 0.498783
70.8, 0.498764
71, 0.500028
71.2, 0.500038
71.4, 0.50148
71.6, 0.504185
71.8, 0.50414
72, 0.504023
72.2, 0.504716
72.4, 0.504545
72.6, 0.503287
72.8, 0.50494
73, 0.505808
73.2, 0.505507
73.4, 0.506513
73.6, 0.50759
73.8, 0.508694
74, 0.508155
74.2, 0.508916
74.4, 0.510872
74.6, 0.511026
74.8, 0.510765
75, 0.513641
75.2, 0.515088
75.4, 0.515633
75.6, 0.51758
75.8, 0.517715
76, 0.517006
76.2, 0.516556
76.4, 0.516708
76.6, 0.516754
76.8, 0.518235
77, 0.519438
77.2, 0.520008
77.4, 0.520228
77.6, 0.52002
77.8, 0.518933
78, 0.519667
78.2, 0.521811
78.4, 0.520214
78.6, 0.523408
78.8, 0.524875
79, 0.524033
79.2, 0.523996
79.4, 0.524855
79.6, 0.523322
79.8, 0.524145
80, 0.525008
80.2, 0.524883
80.4, 0.527197
80.6, 0.528701
80.8, 0.530229
81, 0.530988
81.2, 0.530676
81.4, 0.53176
81.6, 0.532068
81.8, 0.531055
82, 0.532126
82.2, 0.534228
82.4, 0.534799
82.6, 0.533956
82.8, 0.535629
83, 0.534322
83.2, 0.536064
83.4, 0.534794
83.6, 0.536442
83.8, 0.537475
84, 0.539941
84.2, 0.53754
84.4, 0.539635
84.6, 0.540823
84.8, 0.539582
85, 0.539449
85.2, 0.541179
85.4, 0.542428
85.6, 0.544397
85.8, 0.544728
86, 0.545685
86.2, 0.547477
86.4, 0.546846
86.6, 0.544398
86.8, 0.546169
87, 0.54556
87.2, 0.545313
87.4, 0.545959
87.6, 0.547469
87.8, 0.547544
88, 0.548879
88.2, 0.54923
88.4, 0.548255
88.6, 0.549217
88.8, 0.5495
89, 0.550044
89.2, 0.55207
89.4, 0.554153
89.6, 0.554093
89.8, 0.5538
90, 0.552388
90.2, 0.551288
90.4, 0.552008
90.6, 0.552294
90.8, 0.552736
91, 0.555568
91.2, 0.555768
91.4, 0.55675
91.6, 0.556301
91.8, 0.556484
92, 0.556534
92.2, 0.557963
92.4, 0.555552
92.6, 0.557074
92.8, 0.560014
93, 0.558879
93.2, 0.560029
93.4, 0.56231
93.6, 0.563134
93.8, 0.562921
94, 0.564417
94.2, 0.563763
94.4, 0.564248
94.6, 0.566117
94.8, 0.565386
95, 0.566513
95.2, 0.568001
95.4, 0.56779
95.6, 0.568834
95.8, 0.568912
96, 0.56937
96.2, 0.568929
96.4, 0.57087
96.6, 0.56913
96.8, 0.571646
97, 0.572377
97.2, 0.571469
97.4, 0.570803
97.6, 0.571156
97.8, 0.57156
98, 0.572528
98.2, 0.574
98.4, 0.574678
98.6, 0.575692
98.8, 0.576528
99, 0.573939
99.2, 0.574232
99.4, 0.576736
99.6, 0.577035
99.8, 0.575001
100, 0.577221
100.2, 0.577805
100.4, 0.577358
100.6, 0.577307
100.8, 0.578564
101, 0.580051
101.2, 0.581399
101.4, 0.581327
101.6, 0.58224
101.8, 0.582505
102, 0.581771
102.2, 0.582338
102.4, 0.583206
102.6, 0.584481
102.8, 0.585709
103, 0.587441
103.2, 0.58689
103.4, 0.586916
103.6, 0.587077
103.8, 0.587219
104, 0.586281
104.2, 0.586764
104.4, 0.587029
104.6, 0.587348
104.8, 0.588374
105, 0.588388
105.2, 0.589608
105.4, 0.590802
105.6, 0.590198
105.8, 0.590987
106, 0.593162
106.2, 0.592152
106.4, 0.593184
106.6, 0.593729
106.8, 0.593242
107, 0.593338
107.2, 0.595618
107.4, 0.595489
107.6, 0.596501
107.8, 0.596552
108, 0.596826
108.2, 0.59721
108.4, 0.596682
108.6, 0.596247
108.8, 0.598632
109, 0.598384
109.2, 0.597361
109.4, 0.597842
109.6, 0.600156
109.8, 0.599945
110, 0.601069
110.2, 0.601698
110.4, 0.602338
110.6, 0.602259
110.8, 0.602057
111, 0.601046
111.2, 0.601431
111.4, 0.602188
111.6, 0.601524
111.8, 0.601926
112, 0.603368
112.2, 0.60423
112.4, 0.604003
112.6, 0.604728
112.8, 0.606371
113, 0.606764
113.2, 0.607119
113.4, 0.606027
113.6, 0.606746
113.8, 0.605852
114, 0.605487
114.2, 0.607111
114.4, 0.608763
114.6, 0.610044
114.8, 0.611272
115, 0.611367
115.2, 0.609561
115.4, 0.611673
115.6, 0.610599
115.8, 0.609926
116, 0.611145
116.2, 0.611394
116.4, 0.612694
116.6, 0.611853
116.8, 0.612203
117, 0.613452
117.2, 0.616328
117.4, 0.614538
117.6, 0.615946
117.8, 0.617734
118, 0.617073
118.2, 0.616771
118.4, 0.617102
118.6, 0.616934
118.8, 0.617772
119, 0.618715
119.2, 0.61921
119.4, 0.619057
119.6, 0.621659
119.8, 0.620099
120, 0.620432
120.2, 0.62014
120.4, 0.621953
120.6, 0.62062
120.8, 0.622041
121, 0.621902
121.2, 0.623441
121.4, 0.624257
121.6, 0.623994
121.8, 0.624729
122, 0.626191
122.2, 0.626115
122.4, 0.625317
122.6, 0.626457
122.8, 0.62551
123, 0.625537
123.2, 0.625924
123.4, 0.626568
123.6, 0.626361
123.8, 0.628416
124, 0.627541
124.2, 0.626755
124.4, 0.627394
124.6, 0.629375
124.8, 0.629582
125, 0.630262
125.2, 0.634034
125.4, 0.633026
125.6, 0.633692
125.8, 0.635129
126, 0.634844
126.2, 0.632443
126.4, 0.63372
126.6, 0.634594
126.8, 0.631407
127, 0.634949
127.2, 0.634965
127.4, 0.635509
127.6, 0.634777
127.8, 0.635861
128, 0.635153
128.2, 0.637003
128.4, 0.637419
128.6, 0.636427
128.8, 0.637063
129, 0.635301
129.2, 0.634732
129.4, 0.635919
129.6, 0.637025
129.8, 0.638651
130, 0.640352
130.2, 0.641319
130.4, 0.641082
130.6, 0.64194
130.8, 0.642729
131, 0.641602
131.2, 0.641934
131.4, 0.643878
131.6, 0.644417
131.8, 0.643809
132, 0.646129
132.2, 0.646183
132.4, 0.645596
132.6, 0.644058
132.8, 0.644522
133, 0.645486
133.2, 0.647676
133.4, 0.6467
133.6, 0.649589
133.8, 0.651725
134, 0.651896
134.2, 0.651301
134.4, 0.651727
134.6, 0.65099
134.8, 0.64967
135, 0.649192
135.2, 0.648971
135.4, 0.648649
135.6, 0.650079
135.8, 0.650153
136, 0.650965
136.2, 0.652192
136.4, 0.654057
136.6, 0.651764
136.8, 0.652911
137, 0.652905
137.2, 0.652928
137.4, 0.654219
137.6, 0.657144
137.8, 0.65793
138, 0.658485
138.2, 0.656238
138.4, 0.655291
138.6, 0.654631
138.8, 0.654263
139, 0.654791
139.2, 0.656911
139.4, 0.656815
139.6, 0.65766
139.8, 0.657317
140, 0.657171
140.2, 0.658544
140.4, 0.6597
140.6, 0.659682
140.8, 0.660958
141, 0.662242
141.2, 0.661536
141.4, 0.662991
141.6, 0.662587
141.8, 0.66349
142, 0.662416
142.2, 0.664471
142.4, 0.663939
142.6, 0.663938
142.8, 0.663913
143, 0.664525
143.2, 0.662277
143.4, 0.662785
143.6, 0.662892
143.8, 0.662414
144, 0.663487
144.2, 0.665694
144.4, 0.666649
144.6, 0.668441
144.8, 0.667966
145, 0.669087
145.2, 0.66999
145.4, 0.668159
145.6, 0.668996
145.8, 0.669519
146, 0.668756
146.2, 0.667513
146.4, 0.668855
146.6, 0.668162
146.8, 0.669377
147, 0.669201
147.2, 0.669788
147.4, 0.670519
147.6, 0.669555
147.8, 0.669547
148, 0.671049
148.2, 0.671463
148.4, 0.669311
148.6, 0.671989
148.8, 0.672728
149, 0.671974
149.2, 0.672819
149.4, 0.676008
149.6, 0.67678
149.8, 0.677506
150, 0.677926
150.2, 0.676429
150.4, 0.675809
150.6, 0.674992
150.8, 0.674837
151, 0.676736
151.2, 0.678573
151.4, 0.679906
151.6, 0.682388
151.8, 0.682724
152, 0.681493
152.2, 0.683646
152.4, 0.683185
152.6, 0.681356
152.8, 0.681192
153, 0.681349
153.2, 0.679895
153.4, 0.67982
153.6, 0.680034
153.8, 0.68222
154, 0.683639
154.2, 0.683745
154.4, 0.683924
154.6, 0.684824
154.8, 0.683377
155, 0.683708
155.2, 0.684924
155.4, 0.68474
155.6, 0.685036
155.8, 0.686259
156, 0.685303
156.2, 0.684773
156.4, 0.686401
156.6, 0.686611
156.8, 0.687036
157, 0.689514
157.2, 0.688924
157.4, 0.688755
157.6, 0.688948
157.8, 0.688143
158, 0.687584
158.2, 0.689354
158.4, 0.690196
158.6, 0.68903
158.8, 0.690932
159, 0.690138
159.2, 0.690175
159.4, 0.691096
159.6, 0.691587
159.8, 0.691267
160, 0.693463
160.2, 0.694126
160.4, 0.692098
160.6, 0.694396
160.8, 0.69327
