Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00153935
0.4, -0.000842278
0.6, 0.000124009
0.8, -0.000747332
1, -0.00116259
1.2, -0.00190451
1.4, -0.00078143
1.6, -0.00157371
1.8, -0.000545074
2, -0.000753792
2.2, -0.000351224
2.4, -0.000426464
2.6, 0.00103773
2.8, 0.000942781
3, 0.00278178
3.2, 0.00285872
3.4, 0.00269487
3.6, 0.000959607
3.8, 0.00116087
4, 0.00185388
4.2, 0.00147651
4.4, 0.00158183
4.6, 0.00269246
4.8, 0.00124856
5, 0.00011668
5.2, 0.000795751
5.4, 0.00147118
5.6, 0.000567362
5.8, 0.000809704
6, -0.000112017
6.2, -9.22371e-005
6.4, 0.000228381
6.6, 0.000707785
6.8, 0.00168701
7, 0.00200625
7.2, 0.0010833
7.4, 0.000382163
7.6, 0.000219535
7.8, 0.000106514
8, 0.00173194
8.2, 0.00050846
8.4, -0.000166329
8.6, 0.000228286
8.8, -0.000592024
9, -0.00278977
9.2, -0.00098639
9.4, -0.00181016
9.6, -0.00185591
9.8, -0.00249729
10, -0.00314439
10.2, -0.00369951
10.4, -0.00285334
10.6, -0.00355651
10.8, -0.00372547
11, -0.00289498
11.2, -0.0031252
11.4, -0.00396508
11.6, -0.00426922
11.8, -0.00354586
12, -0.00408081
12.2, -0.00276979
12.4, -0.00125048
12.6, -0.0011561
12.8, -0.00164556
13, -0.00110109
13.2, -0.0032506
13.4, -0.00483194
13.6, -0.00384965
13.8, -0.00327348
14, -0.00430227
14.2, -0.0033555
14.4, -0.00297473
14.6, -0.00459469
14.8, -0.00428537
15, -0.0038006
15.2, -0.00408437
15.4, -0.00456727
15.6, -0.00446439
15.8, -0.00531037
16, -0.00524436
16.2, -0.00594819
16.4, -0.00656088
16.6, -0.00707271
16.8, -0.006768
17, -0.00781873
17.2, -0.00635699
17.4, -0.00638242
17.6, -0.00532764
17.8, -0.00597054
18, -0.00541495
18.2, -0.00663957
18.4, -0.00501171
18.6, -0.00647441
18.8, -0.00542743
19, -0.00542797
19.2, -0.00581446
19.4, -0.00631554
19.6, -0.00477786
19.8, -0.0046021
20, -0.00448469
20.2, -0.0026045
20.4, -0.00291884
20.6, -0.00445901
20.8, -0.00684971
21, -0.00650544
21.2, -0.00834323
21.4, -0.00865146
21.6, -0.0068849
21.8, -0.00547392
22, -0.00608257
22.2, -0.00634098
22.4, -0.00563547
22.6, -0.00676855
22.8, -0.00644498
23, -0.00730073
23.2, -0.0069357
23.4, -0.00662164
23.6, -0.00725537
23.8, -0.00747623
24, -0.00591442
24.2, -0.0056287
24.4, -0.00606493
24.6, -0.00670226
24.8, -0.00657402
25, -0.00646766
