Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.0052104
0.4, 0.00363607
0.6, 0.00103361
0.8, 0.00069899
1, 0.000576891
1.2, -0.00116894
1.4, -0.000466793
1.6, 0.000479549
1.8, 0.00122374
2, 0.00107413
2.2, 0.00122172
2.4, 0.000721985
2.6, 0.00147849
2.8, 0.000504006
3, 9.88138e-006
3.2, -0.00067955
3.4, -0.00126906
3.6, -0.00209005
3.8, -0.0018469
4, -0.00279958
4.2, -0.00330127
4.4, -0.00376139
4.6, -0.00436191
4.8, -0.00514975
5, -0.00524727
5.2, -0.00557023
5.4, -0.00589686
5.6, -0.00570076
5.8, -0.00639576
6, -0.00593991
6.2, -0.00692517
6.4, -0.0065583
6.6, -0.00658212
6.8, -0.00546112
7, -0.00625288
7.2, -0.00629636
7.4, -0.00727394
7.6, -0.00770916
7.8, -0.00977054
8, -0.0100161
8.2, -0.0092676
8.4, -0.00932659
8.6, -0.0101396
8.8, -0.0105193
9, -0.0101478
9.2, -0.011282
9.4, -0.0112373
9.6, -0.011092
9.8, -0.0115511
10, -0.0119838
10.2, -0.0124464
10.4, -0.0127238
10.6, -0.0137333
10.8, -0.0134834
11, -0.0157252
11.2, -0.0150431
11.4, -0.0155549
11.6, -0.0161905
11.8, -0.0166922
12, -0.0163417
12.2, -0.0166428
12.4, -0.0163824
12.6, -0.0154925
12.8, -0.0148633
13, -0.0142588
13.2, -0.0151105
13.4, -0.014994
13.6, -0.0169246
13.8, -0.0169676
14, -0.0164668
14.2, -0.0166617
14.4, -0.0176258
14.6, -0.0173674
14.8, -0.0192473
15, -0.0202711
15.2, -0.0202554
15.4, -0.0205506
15.6, -0.0200831
15.8, -0.0184708
16, -0.0181316
16.2, -0.0189829
16.4, -0.0189189
16.6, -0.0192903
16.8, -0.0208764
17, -0.0214657
17.2, -0.0208909
17.4, -0.0207387
17.6, -0.0213339
17.8, -0.0231199
18, -0.0230415
18.2, -0.0231938
18.4, -0.0242069
18.6, -0.0239254
18.8, -0.0221907
19, -0.0242924
19.2, -0.0250094
19.4, -0.0244517
19.6, -0.0238094
19.8, -0.023569
20, -0.0231162
20.2, -0.0234605
20.4, -0.0241623
20.6, -0.0266825
20.8, -0.0283361
21, -0.0268617
21.2, -0.0274128
21.4, -0.028411
21.6, -0.0269424
21.8, -0.026357
22, -0.0265955
22.2, -0.0266608
22.4, -0.0260435
22.6, -0.0264686
22.8, -0.0266178
23, -0.026819
23.2, -0.0268414
23.4, -0.0262984
23.6, -0.0257228
23.8, -0.0268758
24, -0.0277386
24.2, -0.0271532
24.4, -0.0274135
24.6, -0.028428
24.8, -0.0263657
25, -0.0261754
25.2, -0.0268939
25.4, -0.0274213
25.6, -0.0282779
25.8, -0.0294028
26, -0.0300548
26.2, -0.0303389
26.4, -0.0308154
26.6, -0.0307948
26.8, -0.0309014
27, -0.0314412
27.2, -0.0319507
27.4, -0.0320186
27.6, -0.0326373
27.8, -0.0329659
28, -0.0326831
28.2, -0.0318978
28.4, -0.0319338
28.6, -0.0320279
28.8, -0.0328061
29, -0.0338263
29.2, -0.0340689
29.4, -0.0350273
29.6, -0.0345962
29.8, -0.0346163
30, 0.131136, Step 2
30.2, 0.117159
30.4, 0.114389
30.6, 0.107222
30.8, 0.100651
31, 0.0946875
31.2, 0.0925257
31.4, 0.0888436
31.6, 0.0876269
31.8, 0.0869441
32, 0.0871411
32.2, 0.0858042
32.4, 0.0869343
32.6, 0.0859613
32.8, 0.0862688
33, 0.085316
33.2, 0.0850693
33.4, 0.0845522
33.6, 0.0847796
33.8, 0.0846482
34, 0.0849371
34.2, 0.084356
34.4, 0.0834976
34.6, 0.0837037
34.8, 0.0832889
35, 0.0826811
35.2, 0.0824176
35.4, 0.0839909
35.6, 0.0831508
35.8, 0.083103
36, 0.0848496
36.2, 0.0858155
36.4, 0.083745
36.6, 0.084149
36.8, 0.083321
37, 0.082473
37.2, 0.0827423
37.4, 0.08329
37.6, 0.0830779
37.8, 0.0850835
38, 0.084333
38.2, 0.0833466
38.4, 0.0830399
38.6, 0.0827556
38.8, 0.0814505
39, 0.0811371
39.2, 0.080112
39.4, 0.0810374
39.6, 0.0806483
39.8, 0.0824215
40, 0.083416
40.2, 0.0853549
40.4, 0.0838497
40.6, 0.0845437
40.8, 0.0833658
41, 0.0833304
41.2, 0.0821748
41.4, 0.0824627
41.6, 0.0824385
41.8, 0.0809095
42, 0.0812387
42.2, 0.0825253
42.4, 0.0818269
42.6, 0.0818249
42.8, 0.0819242
43, 0.0808812
43.2, 0.0803497
43.4, 0.080766
43.6, 0.0816817
43.8, 0.0816413
44, 0.0799744
44.2, 0.080507
44.4, 0.0810839
44.6, 0.0798043
44.8, 0.0820667
45, 0.0832107
45.2, 0.0817733
45.4, 0.082354
45.6, 0.0837698
45.8, 0.0819231
46, 0.0821626
46.2, 0.0833403
46.4, 0.0837675
46.6, 0.0830357
46.8, 0.0848498
47, 0.0839517
47.2, 0.0829183
47.4, 0.0826573
47.6, 0.0812957
47.8, 0.0796135
48, 0.0800763
48.2, 0.0796148
48.4, 0.0807643
48.6, 0.0811889
48.8, 0.0821445
49, 0.0821171
49.2, 0.0826292
49.4, 0.0811167
49.6, 0.0806844
49.8, 0.080225
50, 0.0814193
50.2, 0.0817413
50.4, 0.0807529
50.6, 0.0815508
50.8, 0.0815977
51, 0.0807644
51.2, 0.0805975
51.4, 0.0804671
51.6, 0.0825312
51.8, 0.0822524
52, 0.0821784
52.2, 0.0837141
52.4, 0.0845675
52.6, 0.0828793
52.8, 0.0834414
53, 0.0836004
53.2, 0.0832544
53.4, 0.0840058
53.6, 0.0830198
53.8, 0.0831138
54, 0.0836094
54.2, 0.0840005
54.4, 0.083951
54.6, 0.0848682
54.8, 0.084025
55, 0.0830084
55.2, 0.082582
55.4, 0.0829236
55.6, 0.083836
55.8, 0.0838493
56, 0.0853869
56.2, 0.084294
56.4, 0.0829339
56.6, 0.080997
56.8, 0.0820804
57, 0.0814176
57.2, 0.080869
57.4, 0.0820598
57.6, 0.0819019
57.8, 0.0808035
58, 0.0811378
