Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00169017
0.4, 0.00103983
0.6, -0.000776241
0.8, -0.00215336
1, -0.00165736
1.2, -0.00333577
1.4, -0.00283766
1.6, -0.0018324
1.8, -0.00285856
2, -0.00316181
2.2, -0.00304259
2.4, -0.0033197
2.6, -0.00398276
2.8, -0.00271943
3, -0.00317665
3.2, -0.00231673
3.4, -0.00229666
3.6, -0.00132466
3.8, -0.000714447
4, -0.00123209
4.2, -0.00178523
4.4, -0.00227061
4.6, -0.00333485
4.8, -0.00425896
5, -0.00351347
5.2, -0.0035905
5.4, -0.00408815
5.6, -0.00370926
5.8, -0.00311018
6, -0.00287273
6.2, -0.00409509
6.4, -0.0036398
6.6, -0.00351425
6.8, -0.00224459
7, -0.00359676
7.2, -0.00270678
7.4, -0.00295066
7.6, -0.00209588
7.8, -0.00340674
8, -0.0019769
8.2, -0.00216597
8.4, -0.00206905
8.6, -0.0032106
8.8, -0.00350201
9, -0.00532069
9.2, -0.00467798
9.4, -0.00443908
9.6, -0.00404661
9.8, -0.00314868
10, -0.0021701
10.2, -0.00115813
10.4, -0.00119218
10.6, -0.00213566
10.8, -0.00182008
11, -0.00178486
11.2, -0.00366216
11.4, -0.00295485
11.6, -0.00354462
11.8, -0.00622281
12, -0.00597499
12.2, -0.00573707
12.4, -0.00744335
12.6, -0.00505519
12.8, -0.00257853
13, -0.0044777
13.2, -0.00432861
13.4, -0.00262243
13.6, -0.00485649
13.8, -0.00612821
14, -0.00457684
14.2, -0.00437626
14.4, -0.00568518
14.6, -0.00576593
14.8, -0.00520756
15, -0.00595798
15.2, -0.00669428
15.4, -0.00564525
15.6, -0.00530992
15.8, -0.0047068
16, -0.00456028
16.2, -0.00473703
16.4, -0.00471578
16.6, -0.00499879
16.8, -0.00519236
17, -0.00527333
17.2, -0.00511737
17.4, -0.00572459
17.6, -0.00616249
17.8, -0.00806589
18, -0.00659336
18.2, -0.00680865
18.4, -0.00701223
18.6, -0.00573129
18.8, -0.00428552
19, -0.00518128
19.2, -0.00323092
19.4, -0.00322043
19.6, -0.00294801
19.8, -0.00414231
20, -0.00426811
20.2, -0.00564794
20.4, -0.00426766
20.6, -0.00521465
20.8, -0.00473684
21, -0.0048314
21.2, -0.00412888
21.4, -0.00598379
21.6, -0.00562179
21.8, -0.00540884
22, -0.00496404
22.2, -0.0057429
22.4, -0.00554237
22.6, -0.00521672
22.8, -0.00463254
23, -0.00585651
23.2, -0.00502032
23.4, -0.00486502
23.6, -0.00573435
23.8, -0.00681749
24, -0.00584145
24.2, -0.00661016
24.4, -0.00604002
24.6, -0.00520381
24.8, -0.00510779
25, -0.00569736
25.2, -0.00712385
25.4, -0.00723678
25.6, -0.00840612
25.8, -0.00847461
26, -0.00818762
26.2, -0.00784821
26.4, -0.00762361
26.6, -0.00797562
26.8, -0.00801661
27, -0.00868296
27.2, -0.00812578
27.4, -0.00884238
27.6, -0.00849778
27.8, -0.00653515
28, -0.00608828
28.2, -0.00568196
28.4, -0.00720473
28.6, -0.00505183
28.8, -0.00616767
29, -0.00632383
29.2, -0.00625461
29.4, -0.00400596
29.6, -0.00504341
29.8, -0.00498318
30, 0.180734, Step 2
30.2, 0.185259
30.4, 0.168229
30.6, 0.165853
30.8, 0.167799
31, 0.163968
31.2, 0.160221
31.4, 0.160466
31.6, 0.160606
31.8, 0.159507
32, 0.157134
32.2, 0.157653
32.4, 0.157631
32.6, 0.155915
32.8, 0.156728
33, 0.157852
33.2, 0.156503
33.4, 0.156036
33.6, 0.156799
33.8, 0.154985
34, 0.155916
34.2, 0.156828
34.4, 0.155972
34.6, 0.15521
34.8, 0.155822
35, 0.154592
35.2, 0.153219
35.4, 0.154705
35.6, 0.155457
35.8, 0.154328
36, 0.153082
36.2, 0.155443
36.4, 0.152991
36.6, 0.150664
36.8, 0.151356
37, 0.151366
37.2, 0.14996
37.4, 0.151719
37.6, 0.153636
37.8, 0.153709
38, 0.153893
38.2, 0.15315
38.4, 0.153313
38.6, 0.152797
38.8, 0.15256
39, 0.152702
39.2, 0.152895
39.4, 0.151243
39.6, 0.151283
39.8, 0.151753
40, 0.152763
40.2, 0.151532
40.4, 0.152369
40.6, 0.153095
40.8, 0.151342
41, 0.150516
41.2, 0.152315
41.4, 0.152782
41.6, 0.151952
41.8, 0.152668
42, 0.153082
42.2, 0.152339
42.4, 0.151733
42.6, 0.152756
42.8, 0.15293
43, 0.151288
43.2, 0.151323
43.4, 0.151103
43.6, 0.15032
43.8, 0.151686
44, 0.153085
44.2, 0.153842
44.4, 0.154451
44.6, 0.153898
44.8, 0.152986
45, 0.152894
45.2, 0.152125
45.4, 0.153358
45.6, 0.153137
45.8, 0.153345
46, 0.153216
46.2, 0.152089
46.4, 0.150105
46.6, 0.150755
46.8, 0.149999
47, 0.150406
47.2, 0.151377
47.4, 0.152546
47.6, 0.152393
47.8, 0.153356
48, 0.153318
48.2, 0.152048
48.4, 0.150883
48.6, 0.15158
48.8, 0.150074
49, 0.149963
49.2, 0.150391
49.4, 0.149851
49.6, 0.14945
49.8, 0.151286
50, 0.150096
50.2, 0.151092
50.4, 0.152116
50.6, 0.150763
50.8, 0.150349
51, 0.149572
51.2, 0.149752
51.4, 0.149762
51.6, 0.150813
51.8, 0.149602
52, 0.150385
52.2, 0.150044
52.4, 0.149582
52.6, 0.148944
52.8, 0.149186
53, 0.149425
53.2, 0.149523
53.4, 0.149436
53.6, 0.148854
53.8, 0.148962
54, 0.149087
54.2, 0.148116
54.4, 0.148718
54.6, 0.149708
54.8, 0.151003
55, 0.15148
55.2, 0.152753
55.4, 0.151868
55.6, 0.151511
55.8, 0.149514
56, 0.14972
56.2, 0.148957
56.4, 0.149862
56.6, 0.149084
56.8, 0.149816
57, 0.150889
57.2, 0.150825
57.4, 0.150751
57.6, 0.151817
57.8, 0.1518
58, 0.150325
58.2, 0.149664
58.4, 0.149339
58.6, 0.1496
58.8, 0.149733
59, 0.148389
59.2, 0.149543
59.4, 0.148927
59.6, 0.14869
59.8, 0.149529
60, 0.150223
60.2, 0.150705
60.4, 0.151476
60.6, 0.151743
60.8, 0.15196
61, 0.151985
61.2, 0.15177
61.4, 0.152991
61.6, 0.153583
61.8, 0.152981
62, 0.154264
62.2, 0.155596
62.4, 0.153686
62.6, 0.15366
62.8, 0.153441
63, 0.1533
63.2, 0.149598
63.4, 0.151049
63.6, 0.151134
63.8, 0.150962
64, 0.150715
64.2, 0.152839
64.4, 0.152229
64.6, 0.151799
64.8, 0.150363
65, 0.150218
65.2, 0.150138
65.4, 0.15094
65.6, 0.151463
65.8, 0.152691
66, 0.153115
66.2, 0.155262
66.4, 0.15473
66.6, 0.154278
66.8, 0.153954
67, 0.152837
67.2, 0.150888
67.4, 0.15142
67.6, 0.150741
67.8, 0.152255
68, 0.152287
68.2, 0.153188
68.4, 0.15201
68.6, 0.152308
68.8, 0.152334
69, 0.152392
69.2, 0.150739
69.4, 0.151756
69.6, 0.150995
69.8, 0.150109
70, 0.150802
70.2, 0.151345
70.4, 0.152002
70.6, 0.152354
70.8, 0.152582
71, 0.151614
71.2, 0.151615
71.4, 0.149543
71.6, 0.150529
71.8, 0.150294
72, 0.151157
72.2, 0.151466
72.4, 0.152758
72.6, 0.152299
72.8, 0.152695
73, 0.152879
73.2, 0.152773
73.4, 0.15207
73.6, 0.152569
73.8, 0.153006
74, 0.152631
74.2, 0.152865
74.4, 0.152631
74.6, 0.152657
74.8, 0.151678
75, 0.151671
75.2, 0.150506
75.4, 0.151752
75.6, 0.151532
75.8, 0.152609
76, 0.152765
76.2, 0.153495
76.4, 0.154498
76.6, 0.153536
76.8, 0.152579
77, 0.153236
77.2, 0.154795
77.4, 0.15393
77.6, 0.154067
77.8, 0.154808
78, 0.155468
78.2, 0.15415
78.4, 0.152756
78.6, 0.153461
78.8, 0.151867
79, 0.151298
79.2, 0.151726
79.4, 0.152163
79.6, 0.153509
79.8, 0.154291
80, 0.154287
80.2, 0.154258
80.4, 0.153984
80.6, 0.154297
80.8, 0.153792
81, 0.153767
81.2, 0.153583
81.4, 0.153662
81.6, 0.151869
81.8, 0.153485
82, 0.152868
82.2, 0.152596
82.4, 0.153802
82.6, 0.154953
82.8, 0.153554
83, 0.154012
83.2, 0.15367
83.4, 0.153876
83.6, 0.153401
83.8, 0.154255
84, 0.154813
84.2, 0.154567
84.4, 0.155216
84.6, 0.154406
84.8, 0.156065
85, 0.15531
85.2, 0.155362
85.4, 0.1539
85.6, 0.155422
85.8, 0.152914
86, 0.153304
86.2, 0.153185
86.4, 0.15316
86.6, 0.15222
86.8, 0.151879
87, 0.15139
87.2, 0.152711
87.4, 0.15226
87.6, 0.153755
87.8, 0.153702
88, 0.154714
88.2, 0.154048
88.4, 0.15567
88.6, 0.154123
88.8, 0.155258
89, 0.155326
89.2, 0.155747
89.4, 0.155074
89.6, 0.155412
89.8, 0.156307
90, 0.154129
90.2, 0.155097
90.4, 0.154257
90.6, 0.154782
90.8, 0.154821
91, 0.156905
91.2, 0.156312
91.4, 0.156816
91.6, 0.155924
91.8, 0.155114
92, 0.156057
92.2, 0.155625
92.4, 0.155821
92.6, 0.157505
92.8, 0.157499
93, 0.154929
93.2, 0.156116
93.4, 0.156778
93.6, 0.154911
93.8, 0.156905
94, 0.158326
94.2, 0.157257
94.4, 0.158023
94.6, 0.158753
94.8, 0.155854
95, 0.157112
95.2, 0.156627
95.4, 0.154968
95.6, 0.155278
95.8, 0.154722
96, 0.153519
96.2, 0.154128
96.4, 0.153471
96.6, 0.152829
96.8, 0.155366
97, 0.155804
97.2, 0.155246
97.4, 0.157193
97.6, 0.157584
97.8, 0.155971
98, 0.156004
98.2, 0.156726
98.4, 0.154838
98.6, 0.155
98.8, 0.155226
99, 0.153244
99.2, 0.153338
99.4, 0.15479
99.6, 0.155444
99.8, 0.155446
100, 0.157068
100.2, 0.1574
100.4, 0.155986
100.6, 0.155213
100.8, 0.156168
101, 0.156524
101.2, 0.156082
101.4, 0.159228
101.6, 0.158726
101.8, 0.15866
102, 0.158103
102.2, 0.157116
102.4, 0.155248
102.6, 0.155724
102.8, 0.156092
103, 0.156718
103.2, 0.157232
103.4, 0.157725
103.6, 0.157242
103.8, 0.157464
104, 0.157518
104.2, 0.157983
104.4, 0.156617
104.6, 0.158342
104.8, 0.157504
105, 0.156552
105.2, 0.156801
105.4, 0.157951
105.6, 0.157072
105.8, 0.158125
106, 0.160408
106.2, 0.160733
106.4, 0.16045
106.6, 0.161068
106.8, 0.160835
107, 0.160036
107.2, 0.159091
107.4, 0.158867
107.6, 0.159111
107.8, 0.158756
108, 0.159475
108.2, 0.160817
108.4, 0.161366
108.6, 0.159988
108.8, 0.160178
109, 0.159823
109.2, 0.159377
109.4, 0.159259
109.6, 0.161473
109.8, 0.162235
110, 0.160344
110.2, 0.160611
110.4, 0.161079
110.6, 0.159471
110.8, 0.16053
111, 0.160731
111.2, 0.160313
111.4, 0.159926
111.6, 0.160788
111.8, 0.159496
112, 0.16018
112.2, 0.161032
112.4, 0.160226
112.6, 0.159815
112.8, 0.159777
113, 0.160573
113.2, 0.160898
113.4, 0.162164
113.6, 0.16263
113.8, 0.162631
114, 0.161838
114.2, 0.161083
114.4, 0.159902
114.6, 0.158643
114.8, 0.15863
115, 0.158993
115.2, 0.158157
115.4, 0.158765
115.6, 0.158872
115.8, 0.158189
116, 0.157839
116.2, 0.158908
116.4, 0.159627
116.6, 0.161054
116.8, 0.161533
117, 0.161397
117.2, 0.161485
117.4, 0.161619
117.6, 0.161332
117.8, 0.162299
118, 0.163127
118.2, 0.162147
118.4, 0.162208
118.6, 0.162403
118.8, 0.162277
119, 0.162049
119.2, 0.163031
119.4, 0.1618
119.6, 0.161095
119.8, 0.160554
120, 0.160023
120.2, 0.159555
120.4, 0.160635
120.6, 0.160435
120.8, 0.160693
121, 0.161368
121.2, 0.162833
121.4, 0.163407
121.6, 0.163191
121.8, 0.162988
122, 0.162715
122.2, 0.162565
122.4, 0.16208
122.6, 0.162842
122.8, 0.162691
123, 0.162442
123.2, 0.160823
123.4, 0.161775
123.6, 0.161607
123.8, 0.162663
124, 0.163011
124.2, 0.164658
124.4, 0.163497
124.6, 0.163227
124.8, 0.162688
125, 0.162939
125.2, 0.162478
125.4, 0.162411
125.6, 0.163668
