Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00159007
0.4, -0.00404128
0.6, -0.00757631
0.8, -0.00934732
1, -0.0102405
1.2, -0.0123471
1.4, -0.0125902
1.6, -0.0114409
1.8, -0.0118338
2, -0.0125965
2.2, -0.0130769
2.4, -0.0133645
2.6, -0.0151956
2.8, -0.0162588
3, -0.0173826
3.2, -0.0180921
3.4, -0.0192573
3.6, -0.0218707
3.8, -0.0212521
4, -0.0214269
4.2, -0.0205112
4.4, -0.0215505
4.6, -0.0189706
4.8, -0.0210885
5, -0.0218671
5.2, -0.022669
5.4, -0.0235726
5.6, -0.0252302
5.8, -0.0245842
6, -0.0258441
6.2, -0.0267643
6.4, -0.0272126
6.6, -0.0281322
6.8, -0.0292475
7, -0.0293506
7.2, -0.0289573
7.4, -0.028673
7.6, -0.0296281
7.8, -0.0315526
8, -0.0320547
8.2, -0.0338939
8.4, -0.0357048
8.6, -0.0359957
8.8, -0.0355688
9, -0.0360529
9.2, -0.0365035
9.4, -0.03637
9.6, -0.0364448
9.8, -0.0355668
10, -0.0350818
10.2, -0.0350284
10.4, -0.034543
10.6, -0.0343351
10.8, -0.0350341
11, -0.0363945
11.2, -0.0368594
11.4, -0.0395186
11.6, -0.0404704
11.8, -0.0419073
12, -0.0414693
12.2, -0.0422707
12.4, -0.0422117
12.6, -0.0448949
12.8, -0.0440624
13, -0.0464899
13.2, -0.0472869
13.4, -0.0463786
13.6, -0.0433319
13.8, -0.0457537
14, -0.045114
14.2, -0.0448056
14.4, -0.0463246
14.6, -0.0467608
14.8, -0.0467644
15, -0.04688
15.2, -0.0473738
15.4, -0.0460812
15.6, -0.0471592
15.8, -0.0472359
16, -0.0473645
16.2, -0.0473855
16.4, -0.0487011
16.6, -0.0479418
16.8, -0.0486911
17, -0.0490281
17.2, -0.0501755
17.4, -0.0516204
17.6, -0.0521235
17.8, -0.0517875
18, -0.0524526
18.2, -0.0520055
18.4, -0.0516905
18.6, -0.0534099
18.8, -0.0530887
19, -0.0540421
19.2, -0.053837
19.4, -0.0539355
19.6, -0.0552725
19.8, -0.0554665
20, -0.0550597
20.2, -0.0567921
20.4, -0.0569395
20.6, -0.0563011
20.8, -0.0572363
21, -0.0578705
21.2, -0.0579323
21.4, -0.057792
21.6, -0.0585997
21.8, -0.0582623
22, -0.0575895
22.2, -0.0572235
22.4, -0.0572322
22.6, -0.0567182
22.8, -0.0579871
23, -0.0588635
23.2, -0.0604521
23.4, -0.0610218
23.6, -0.0622556
23.8, -0.0618626
24, -0.0632925
24.2, -0.0631907
24.4, -0.0633747
24.6, -0.0611935
24.8, -0.0610823
25, -0.0606234
25.2, -0.0598996
25.4, -0.0594954
25.6, -0.0621504
25.8, -0.0620826
26, -0.0606254
26.2, -0.0620919
26.4, -0.0626112
26.6, -0.0622041
26.8, -0.0635909
27, -0.0652442
27.2, -0.0652005
27.4, -0.0665258
27.6, -0.0662259
27.8, -0.0667833
28, -0.0673821
28.2, -0.0677367
28.4, -0.0672766
28.6, -0.0678364
28.8, -0.0670522
29, -0.0682759
29.2, -0.0680621
29.4, -0.0686354
29.6, -0.0703413
29.8, -0.0704588
30, 0.295177, Step 2
30.2, 0.371177
30.4, 0.419341
30.6, 0.485115
30.8, 0.508826
31, 0.557836
31.2, 0.58554
31.4, 0.609047
31.6, 0.623358
31.8, 0.639364
32, 0.64888
32.2, 0.660462
32.4, 0.665701
32.6, 0.672927
32.8, 0.677527
33, 0.681932
33.2, 0.685697
33.4, 0.691325
33.6, 0.694515
33.8, 0.700226
34, 0.703275
34.2, 0.70594
34.4, 0.710748
