Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00106807
0.4, -0.00411599
0.6, -0.0057789
0.8, -0.00705645
1, -0.00837691
1.2, -0.0106215
1.4, -0.0126728
1.6, -0.0129462
1.8, -0.0145511
2, -0.0161485
2.2, -0.0177979
2.4, -0.0184109
2.6, -0.0205077
2.8, -0.0203949
3, -0.0212363
3.2, -0.0213232
3.4, -0.0207892
3.6, -0.0215182
3.8, -0.0234563
4, -0.0239438
4.2, -0.0243135
4.4, -0.0248607
4.6, -0.0262091
4.8, -0.0272072
5, -0.0270856
5.2, -0.0278729
5.4, -0.028035
5.6, -0.0270846
5.8, -0.0254521
6, -0.0273534
6.2, -0.028154
6.4, -0.0295407
6.6, -0.0301095
6.8, -0.0322024
7, -0.033052
7.2, -0.0321773
7.4, -0.0342941
7.6, -0.0352626
7.8, -0.0348662
8, -0.0337631
8.2, -0.0357378
8.4, -0.0346388
8.6, -0.0356459
8.8, -0.0371677
9, -0.0384423
9.2, -0.0378987
9.4, -0.038506
9.6, -0.0386917
9.8, -0.0386487
10, -0.0382839
10.2, -0.0380286
10.4, -0.0377856
10.6, -0.0383721
10.8, -0.0389498
11, -0.0402788
11.2, -0.0418017
11.4, -0.0432884
11.6, -0.0425545
11.8, -0.0423895
12, -0.0428465
12.2, -0.042049
12.4, -0.0422987
12.6, -0.0438109
12.8, -0.0450501
13, -0.0443994
13.2, -0.0443538
13.4, -0.043614
13.6, -0.0439165
13.8, -0.043387
14, -0.0440775
14.2, -0.0453484
14.4, -0.0466914
14.6, -0.0460573
14.8, -0.0466791
15, -0.047762
15.2, -0.0482027
15.4, -0.0470395
15.6, -0.0481203
15.8, -0.0472094
16, -0.046021
16.2, -0.0466959
16.4, -0.0474377
16.6, -0.0470039
16.8, -0.0483305
17, -0.0483769
17.2, -0.0479936
17.4, -0.0488369
17.6, -0.0490498
17.8, -0.0503392
18, -0.0514489
18.2, -0.0518273
18.4, -0.0503098
18.6, -0.0493574
18.8, -0.0489723
19, -0.0495644
19.2, -0.0489612
19.4, -0.0512154
19.6, -0.0530671
19.8, -0.0522737
20, -0.0515407
20.2, -0.0510161
20.4, -0.0496999
20.6, -0.051535
20.8, -0.0529524
21, -0.0525124
21.2, -0.0542424
21.4, -0.0539575
21.6, -0.0513102
21.8, -0.0509289
22, -0.0511123
22.2, -0.0515816
22.4, -0.0540475
22.6, -0.0548979
22.8, -0.0551982
23, -0.0552718
23.2, -0.0539849
23.4, -0.0520925
23.6, -0.0523376
23.8, -0.052358
24, -0.0534487
24.2, -0.0533882
24.4, -0.0543901
24.6, -0.0548321
24.8, -0.0539735
25, -0.0538584
25.2, -0.0559104
25.4, -0.0550302
25.6, -0.0550189
25.8, -0.0550736
26, -0.0551975
26.2, -0.0547005
26.4, -0.0566357
26.6, -0.0568635
26.8, -0.0581397
27, -0.0580905
27.2, -0.0572923
27.4, -0.0570426
27.6, -0.0568765
27.8, -0.0570134
28, -0.058605
28.2, -0.0591391
28.4, -0.0597968
28.6, -0.0600334
28.8, -0.0603425
29, -0.0598992
29.2, -0.060558
29.4, -0.060539
29.6, -0.0605525
29.8, -0.0608102
30, 0.254722, Step 2
30.2, 0.382289
30.4, 0.445942
30.6, 0.470862
30.8, 0.512956
31, 0.565551
31.2, 0.588453
31.4, 0.608189
31.6, 0.628772
31.8, 0.644638
32, 0.66035
32.2, 0.672338
32.4, 0.684343
32.6, 0.694302
32.8, 0.703311
33, 0.712406
33.2, 0.721746
33.4, 0.730799
33.6, 0.741241
33.8, 0.751132
34, 0.758291
34.2, 0.766995
34.4, 0.773983
34.6, 0.780368
34.8, 0.785799
35, 0.792709
35.2, 0.799296
35.4, 0.804451
35.6, 0.810563
35.8, 0.817755
36, 0.824099
36.2, 0.829893
36.4, 0.838502
36.6, 0.845911
36.8, 0.851042
37, 0.85626
37.2, 0.861512
37.4, 0.865479
37.6, 0.869938
37.8, 0.877758
38, 0.88437
38.2, 0.891064
38.4, 0.897443
38.6, 0.904364
38.8, 0.908151
39, 0.913001
39.2, 0.918186
39.4, 0.922682
39.6, 0.926775
39.8, 0.931283
40, 0.936572
40.2, 0.940174
40.4, 0.946153
40.6, 0.949761
40.8, 0.955045
41, 0.958333
41.2, 0.964286
41.4, 0.967378
41.6, 0.972539
41.8, 0.977072
42, 0.983292
42.2, 0.987426
42.4, 0.992787
42.6, 0.999148
42.8, 1.00171
43, 1.00437
43.2, 1.00895
43.4, 1.0137
43.6, 1.01637
43.8, 1.02077
44, 1.02594
44.2, 1.03037
44.4, 1.03427
44.6, 1.03718
44.8, 1.0415
45, 1.04584
45.2, 1.04804
45.4, 1.05014
45.6, 1.05463
45.8, 1.0599
46, 1.06184
46.2, 1.06705
46.4, 1.07254
46.6, 1.07611
46.8, 1.07991
47, 1.08644
47.2, 1.08707
47.4, 1.0882
47.6, 1.09195
47.8, 1.09573
48, 1.09752
48.2, 1.10071
48.4, 1.10485
48.6, 1.10834
48.8, 1.11023
49, 1.11139
49.2, 1.1147
49.4, 1.11688
49.6, 1.11848
49.8, 1.12062
50, 1.12493
50.2, 1.12956
50.4, 1.13368
50.6, 1.1377
50.8, 1.13994
51, 1.14109
51.2, 1.1446
51.4, 1.14615
51.6, 1.1488
51.8, 1.15334
52, 1.15731
52.2, 1.15973
52.4, 1.1635
52.6, 1.16469
52.8, 1.16796
53, 1.17041
53.2, 1.17306
53.4, 1.17491
53.6, 1.17677
53.8, 1.17895
54, 1.18208
54.2, 1.18285
54.4, 1.18599
54.6, 1.19214
54.8, 1.19347
55, 1.19609
55.2, 1.19955
55.4, 1.20227
55.6, 1.20214
55.8, 1.20539
56, 1.20696
56.2, 1.20996
56.4, 1.21137
56.6, 1.21498
56.8, 1.2167
57, 1.21943
57.2, 1.22092
57.4, 1.22474
57.6, 1.22713
57.8, 1.23057
58, 1.23314
58.2, 1.23379
58.4, 1.23485
58.6, 1.23683
58.8, 1.23738
59, 1.24024
59.2, 1.24406
59.4, 1.24725
59.6, 1.24999
59.8, 1.25322
60, 1.25575
60.2, 1.25765
60.4, 1.25844
60.6, 1.2597
60.8, 1.26134
61, 1.26165
61.2, 1.26452
61.4, 1.26797
61.6, 1.26938
61.8, 1.27237
62, 1.27444
62.2, 1.27479
62.4, 1.27707
62.6, 1.27985
62.8, 1.28121
63, 1.28345
63.2, 1.28648
63.4, 1.28574
63.6, 1.28842
63.8, 1.28955
64, 1.29
64.2, 1.29188
64.4, 1.2939
64.6, 1.29507
64.8, 1.2967
65, 1.30038
65.2, 1.30191
