Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00285304
0.4, -0.00389394
0.6, -0.00315503
0.8, -0.00358901
1, -0.00224517
1.2, -0.00175907
1.4, -0.00184867
1.6, -0.0018574
1.8, -0.00230174
2, -0.00369883
2.2, -0.00376756
2.4, -0.00374143
2.6, -0.00563482
2.8, -0.00486149
3, -0.00551095
3.2, -0.00633002
3.4, -0.00671448
3.6, -0.0049772
3.8, -0.00493505
4, -0.00543839
4.2, -0.00482018
4.4, -0.00472521
4.6, -0.00522479
4.8, -0.00512469
5, -0.0042055
5.2, -0.00384181
5.4, -0.00359787
5.6, -0.00330267
5.8, -0.00467357
6, -0.0050476
6.2, -0.0048893
6.4, -0.00462272
6.6, -0.00411133
6.8, -0.00244421
7, -0.0017702
7.2, -0.00187241
7.4, -0.00108359
7.6, -0.00225443
7.8, -0.0023181
8, -0.00384581
8.2, -0.00381448
8.4, -0.00466562
8.6, -0.00390796
8.8, -0.00544076
9, -0.00374041
9.2, -0.0030852
9.4, -0.00274013
9.6, -0.00400152
9.8, -0.00254284
10, -0.00351195
10.2, -0.00454323
10.4, -0.00562382
10.6, -0.0043999
10.8, -0.00585775
11, -0.00438469
11.2, -0.00328659
11.4, -0.00286053
11.6, -0.00319929
11.8, -0.00142321
12, -0.00292393
12.2, -0.00384176
12.4, -0.00320449
12.6, -0.00306948
12.8, -0.00375713
13, -0.00289899
13.2, -0.00347718
13.4, -0.00383561
13.6, -0.00396709
13.8, -0.00466632
14, -0.00444781
14.2, -0.00416897
14.4, -0.00322538
14.6, -0.00246839
14.8, -0.0010793
15, -0.00231854
15.2, -0.00289566
15.4, -0.00308652
15.6, -0.00457695
15.8, -0.00473472
16, -0.00332195
16.2, -0.00311264
16.4, -0.00353442
16.6, -0.0034087
16.8, -0.00352838
17, -0.00385016
17.2, -0.00291674
17.4, -0.00331929
17.6, -0.0021781
17.8, -0.00251531
18, -0.0026755
18.2, -0.00357095
18.4, -0.0031614
18.6, -0.00358103
18.8, -0.00289166
19, -0.00345356
19.2, -0.00324665
19.4, -0.00310484
19.6, -0.00456739
19.8, -0.00551901
20, -0.00472075
20.2, -0.00316132
20.4, -0.00420193
20.6, -0.00146597
20.8, -0.000916765
21, -0.00111989
21.2, -0.00259827
21.4, -0.00207871
21.6, -0.00559755
21.8, -0.00588561
22, -0.00440901
22.2, -0.00463848
22.4, -0.00396056
22.6, -0.00112825
22.8, -0.00165941
23, -0.00362351
23.2, -0.00327014
23.4, -0.00396321
23.6, -0.0036914
23.8, -0.00254885
24, -0.00138549
24.2, -0.000398414
24.4, 0.000236059
24.6, -0.000524194
24.8, -0.00108886
25, 6.29854e-006
25.2, -0.000104886
25.4, 0.000321223
25.6, -0.000430713
25.8, -0.00123412
26, -0.00232101
26.2, -0.00286842
26.4, -0.00376993
26.6, -0.00301934
26.8, -0.0029191
27, -0.00401697
27.2, -0.00310723
27.4, -0.00235863
27.6, -0.00271521
27.8, -0.00128388
28, -0.00054635
28.2, -0.00115519
28.4, -0.000997958
28.6, -0.000999525
28.8, -0.00251979
29, -0.00320433
29.2, -0.00366477
29.4, -0.00453633
29.6, -0.00448702
29.8, -0.00367868
30, 0.149729, Step 2
30.2, 0.134081
30.4, 0.134369
30.6, 0.133159
30.8, 0.127269
31, 0.12322
31.2, 0.122572
31.4, 0.12154
31.6, 0.120856
31.8, 0.121772
32, 0.122857
32.2, 0.123134
32.4, 0.123533
32.6, 0.12485
32.8, 0.12431
33, 0.124497
33.2, 0.125229
33.4, 0.125422
33.6, 0.124335
33.8, 0.12461
34, 0.123872
34.2, 0.123949
34.4, 0.122542
34.6, 0.123016
34.8, 0.122002
35, 0.122645
35.2, 0.121304
35.4, 0.120821
35.6, 0.119228
35.8, 0.119496
36, 0.119294
36.2, 0.11912
36.4, 0.120068
36.6, 0.119351
36.8, 0.119075
37, 0.118707
37.2, 0.119329
37.4, 0.117012
37.6, 0.11831
37.8, 0.118369
38, 0.117607
38.2, 0.116256
38.4, 0.118197
38.6, 0.117816
38.8, 0.118031
39, 0.118415
39.2, 0.118366
39.4, 0.118151
39.6, 0.118767
39.8, 0.118007
40, 0.117093
40.2, 0.117176
40.4, 0.116996
40.6, 0.115522
40.8, 0.11594
41, 0.116716
41.2, 0.118245
41.4, 0.119293
41.6, 0.119335
41.8, 0.118963
42, 0.119011
42.2, 0.118746
42.4, 0.117747
42.6, 0.118466
42.8, 0.119689
43, 0.118281
43.2, 0.118159
43.4, 0.118213
43.6, 0.118103
43.8, 0.118963
44, 0.119821
44.2, 0.119678
44.4, 0.119105
44.6, 0.118489
44.8, 0.116386
45, 0.115248
45.2, 0.114651
45.4, 0.114706
45.6, 0.116463
45.8, 0.116804
46, 0.117018
46.2, 0.117472
46.4, 0.117949
46.6, 0.116187
46.8, 0.116156
47, 0.117026
47.2, 0.116783
47.4, 0.116705
47.6, 0.117362
47.8, 0.116832
48, 0.116068
48.2, 0.115807
48.4, 0.11624
48.6, 0.115674
48.8, 0.116519
49, 0.116453
49.2, 0.117118
49.4, 0.116829
49.6, 0.117359
49.8, 0.116617
50, 0.117093
50.2, 0.116438
50.4, 0.117124
50.6, 0.11606
50.8, 0.116744
51, 0.115732
51.2, 0.117298
51.4, 0.116165
51.6, 0.115792
51.8, 0.116455
52, 0.117566
52.2, 0.115455
52.4, 0.116442
52.6, 0.117575
52.8, 0.117462
53, 0.117126
53.2, 0.117294
53.4, 0.116364
53.6, 0.117275
53.8, 0.115574
54, 0.114967
54.2, 0.11541
54.4, 0.114873
54.6, 0.112967
54.8, 0.113368
55, 0.114285
55.2, 0.113555
55.4, 0.113454
55.6, 0.113541
55.8, 0.113708
56, 0.112211
56.2, 0.114169
56.4, 0.114845
56.6, 0.114467
56.8, 0.114026
57, 0.115952
57.2, 0.113388
57.4, 0.113291
57.6, 0.11467
57.8, 0.115113
58, 0.114605
58.2, 0.115883
58.4, 0.117035
58.6, 0.117279
58.8, 0.117846
59, 0.117932
59.2, 0.118165
59.4, 0.116657
59.6, 0.116918
59.8, 0.117139
60, 0.116978
60.2, 0.116593
60.4, 0.116948
60.6, 0.115851
60.8, 0.114979
61, 0.113883
61.2, 0.114155
61.4, 0.115007
61.6, 0.115026
61.8, 0.113829
62, 0.115941
62.2, 0.115339
62.4, 0.114432
62.6, 0.114314
62.8, 0.116804
63, 0.114043
63.2, 0.113812
63.4, 0.114524
63.6, 0.115678
63.8, 0.115264
64, 0.117559
64.2, 0.118876
64.4, 0.117571
64.6, 0.116824
64.8, 0.117756
65, 0.117547
65.2, 0.118475
65.4, 0.119512
65.6, 0.118772
65.8, 0.117166
66, 0.117481
66.2, 0.116558
66.4, 0.116524
66.6, 0.117223
66.8, 0.118167
67, 0.117048
67.2, 0.116551
67.4, 0.117267
67.6, 0.117506
67.8, 0.116698
68, 0.115956
68.2, 0.115588
68.4, 0.115818
68.6, 0.114458
68.8, 0.114859
69, 0.115873
69.2, 0.116364
69.4, 0.116206
69.6, 0.116704
69.8, 0.116764
70, 0.116753
70.2, 0.117315
70.4, 0.117505
70.6, 0.119336
70.8, 0.118901
71, 0.119493
71.2, 0.119019
71.4, 0.117576
71.6, 0.116099
71.8, 0.117304
72, 0.11705
72.2, 0.116605
72.4, 0.117383
72.6, 0.119047
72.8, 0.11714
73, 0.117485
73.2, 0.117695
73.4, 0.119297
73.6, 0.117328
73.8, 0.118381
74, 0.118295
74.2, 0.118407
74.4, 0.117287
74.6, 0.117599
74.8, 0.117078
75, 0.117817
75.2, 0.118866
75.4, 0.11849
75.6, 0.11941
75.8, 0.120828
76, 0.120306
76.2, 0.119376
76.4, 0.119682
76.6, 0.119472
76.8, 0.118758
77, 0.117758
77.2, 0.117574
77.4, 0.11788
77.6, 0.11688
77.8, 0.116325
78, 0.117376
78.2, 0.118271
78.4, 0.11844
78.6, 0.119549
78.8, 0.119555
79, 0.121565
79.2, 0.12098
79.4, 0.1196
79.6, 0.119395
79.8, 0.119248
80, 0.117695
80.2, 0.11792
80.4, 0.119149
80.6, 0.119342
80.8, 0.120268
81, 0.119768
81.2, 0.121081
81.4, 0.121048
81.6, 0.121317
81.8, 0.121214
82, 0.122379
82.2, 0.122246
82.4, 0.123391
82.6, 0.123427
82.8, 0.123449
83, 0.123122
83.2, 0.121851
83.4, 0.119381
83.6, 0.119451
83.8, 0.120068
84, 0.119554
84.2, 0.120512
84.4, 0.12213
84.6, 0.122697
84.8, 0.122046
85, 0.122812
85.2, 0.123344
85.4, 0.122763
85.6, 0.121722
85.8, 0.121474
86, 0.122691
86.2, 0.121475
86.4, 0.122505
86.6, 0.123007
86.8, 0.123247
87, 0.122103
87.2, 0.122995
87.4, 0.122601
87.6, 0.122577
87.8, 0.123198
88, 0.12182
88.2, 0.120758
88.4, 0.120234
88.6, 0.12033
88.8, 0.119331
89, 0.119105
89.2, 0.120526
89.4, 0.120305
89.6, 0.119955
89.8, 0.121162
90, 0.1222
90.2, 0.123303
90.4, 0.123653
90.6, 0.123889
90.8, 0.124006
91, 0.123127
91.2, 0.120417
91.4, 0.119731
91.6, 0.119931
91.8, 0.120043
92, 0.11946
92.2, 0.120066
92.4, 0.120512
92.6, 0.119562
92.8, 0.119561
93, 0.120204
93.2, 0.119303
93.4, 0.120552
93.6, 0.121438
93.8, 0.120443
94, 0.121586
94.2, 0.12359
94.4, 0.121578
94.6, 0.12067
94.8, 0.12166
95, 0.122842
95.2, 0.121871
95.4, 0.123479
95.6, 0.123214
95.8, 0.12221
96, 0.121588
96.2, 0.120989
96.4, 0.120687
96.6, 0.122181
96.8, 0.122572
97, 0.121283
97.2, 0.122418
97.4, 0.12293
97.6, 0.124076
97.8, 0.124577
98, 0.125777
98.2, 0.125555
98.4, 0.125185
98.6, 0.123519
98.8, 0.123319
99, 0.122554
99.2, 0.12262
99.4, 0.122375
99.6, 0.123348
99.8, 0.123214
100, 0.123857
100.2, 0.122953
100.4, 0.123032
100.6, 0.12354
100.8, 0.124102
101, 0.123038
101.2, 0.124869
101.4, 0.125237
101.6, 0.124692
101.8, 0.124152
102, 0.12627
102.2, 0.12434
102.4, 0.124073
102.6, 0.122842
102.8, 0.122094
103, 0.120864
103.2, 0.1217
103.4, 0.121956
103.6, 0.123627
103.8, 0.124813
104, 0.124659
104.2, 0.124521
104.4, 0.124553
104.6, 0.124186
104.8, 0.124491
105, 0.125901
105.2, 0.12593
105.4, 0.127246
105.6, 0.126408
105.8, 0.126115
106, 0.12538
106.2, 0.126483
106.4, 0.124393
106.6, 0.124158
106.8, 0.123862
107, 0.124573
107.2, 0.123476
107.4, 0.124601
107.6, 0.125045
107.8, 0.124462
108, 0.124702
108.2, 0.124946
108.4, 0.125139
108.6, 0.124731
108.8, 0.1252
109, 0.124211
109.2, 0.124217
109.4, 0.122679
109.6, 0.123925
109.8, 0.124948
110, 0.125007
110.2, 0.124819
110.4, 0.126668
110.6, 0.12559
110.8, 0.124822
111, 0.125287
111.2, 0.126209
111.4, 0.12603
111.6, 0.126896
111.8, 0.126333
112, 0.127449
112.2, 0.125775
112.4, 0.125165
112.6, 0.125295
112.8, 0.126829
113, 0.125237
113.2, 0.126798
113.4, 0.127695
113.6, 0.127329
113.8, 0.126075
114, 0.127003
114.2, 0.126881
114.4, 0.126239
114.6, 0.126382
114.8, 0.12755
115, 0.126306
115.2, 0.126801
115.4, 0.125953
115.6, 0.127061
115.8, 0.12608
116, 0.126423
116.2, 0.126221
116.4, 0.126615
116.6, 0.126161
116.8, 0.12687
117, 0.127041
117.2, 0.127399
117.4, 0.128782
117.6, 0.12786
117.8, 0.128706
118, 0.12847
118.2, 0.127178
118.4, 0.12639
118.6, 0.126696
118.8, 0.125487
119, 0.126472
119.2, 0.128339
119.4, 0.128597
119.6, 0.128301
119.8, 0.12848
120, 0.127029
120.2, 0.125923
120.4, 0.12537
120.6, 0.126057
120.8, 0.126996
121, 0.127144
121.2, 0.126223
121.4, 0.127196
121.6, 0.128035
121.8, 0.126879
122, 0.127346
122.2, 0.128228
122.4, 0.127028
122.6, 0.125896
122.8, 0.125985
123, 0.127033
123.2, 0.127098
123.4, 0.127019
123.6, 0.128575
123.8, 0.129377
124, 0.128931
124.2, 0.130583
124.4, 0.131819
124.6, 0.129928
124.8, 0.130202
125, 0.13062
125.2, 0.130203
125.4, 0.13145
125.6, 0.131768
125.8, 0.131467
126, 0.130063
126.2, 0.129272
126.4, 0.128647
126.6, 0.128931
126.8, 0.128414
127, 0.128734
127.2, 0.129975
127.4, 0.128984
127.6, 0.128306
127.8, 0.12943
128, 0.129546
128.2, 0.128818
128.4, 0.12962
128.6, 0.130379
128.8, 0.129812
129, 0.130569
129.2, 0.130342
129.4, 0.129843
129.6, 0.130711
129.8, 0.131643
130, 0.129991
130.2, 0.129731
130.4, 0.129966
130.6, 0.129158
130.8, 0.128971
131, 0.130414
131.2, 0.13085
131.4, 0.13042
131.6, 0.129896
131.8, 0.13014
132, 0.129729
132.2, 0.13003
132.4, 0.130546
132.6, 0.131929
132.8, 0.131576
133, 0.133529
133.2, 0.133409
133.4, 0.133643
133.6, 0.132053
133.8, 0.1323
134, 0.130732
134.2, 0.131909
134.4, 0.130573
134.6, 0.131555
134.8, 0.131665
135, 0.132007
135.2, 0.130608
135.4, 0.132569
135.6, 0.13292
135.8, 0.133288
136, 0.133317
136.2, 0.133371
136.4, 0.131747
136.6, 0.131043
136.8, 0.129636
137, 0.129946
137.2, 0.130534
137.4, 0.130942
137.6, 0.132141
137.8, 0.133759
138, 0.134236
138.2, 0.13329
138.4, 0.133065
138.6, 0.132465
138.8, 0.130253
139, 0.129077
139.2, 0.131003
139.4, 0.131241
139.6, 0.131038
139.8, 0.131278
140, 0.131928
140.2, 0.131288
140.4, 0.129861
140.6, 0.130282
140.8, 0.130933
141, 0.130228
141.2, 0.129165
141.4, 0.131048
141.6, 0.131903
141.8, 0.131708
142, 0.134567
