Time (s), Binding (nm)
0, 0, Step 1
0.2, -6.74964e-005
0.4, -0.00124362
0.6, -0.000932805
0.8, -0.00245215
1, -0.00260418
1.2, -0.00399873
1.4, -0.00610519
1.6, -0.00640511
1.8, -0.00623618
2, -0.00833224
2.2, -0.00735972
2.4, -0.00692371
2.6, -0.00942474
2.8, -0.0106282
3, -0.0101026
3.2, -0.0128353
3.4, -0.0120108
3.6, -0.012442
3.8, -0.0132778
4, -0.0141818
4.2, -0.0129997
4.4, -0.0143648
4.6, -0.0143256
4.8, -0.0140511
5, -0.0158872
5.2, -0.0173559
5.4, -0.018845
5.6, -0.0200362
5.8, -0.0199639
6, -0.0195009
6.2, -0.0203387
6.4, -0.019172
6.6, -0.0194333
6.8, -0.0206059
7, -0.0199356
7.2, -0.0199751
7.4, -0.0209853
7.6, -0.0208093
7.8, -0.0214537
8, -0.0225378
8.2, -0.0229358
8.4, -0.0227893
8.6, -0.0230391
8.8, -0.0232246
9, -0.0242589
9.2, -0.0230756
9.4, -0.0244429
9.6, -0.0244071
9.8, -0.0250793
10, -0.0250605
10.2, -0.0255744
10.4, -0.0257462
10.6, -0.0277893
10.8, -0.0281078
11, -0.0271374
11.2, -0.0289877
11.4, -0.0282393
11.6, -0.0274587
11.8, -0.0261025
12, -0.0276127
12.2, -0.0267465
12.4, -0.0269134
12.6, -0.0273038
12.8, -0.0280126
13, -0.0271411
13.2, -0.0279632
13.4, -0.028644
13.6, -0.0280653
13.8, -0.0289933
14, -0.0305193
14.2, -0.0309814
14.4, -0.0300774
14.6, -0.0305834
14.8, -0.0309776
15, -0.0304961
15.2, -0.0310628
15.4, -0.0326855
15.6, -0.0331155
15.8, -0.0339706
16, -0.0355368
16.2, -0.0356049
16.4, -0.0357359
16.6, -0.0360013
16.8, -0.0346598
17, -0.0333624
17.2, -0.0330149
17.4, -0.0327212
17.6, -0.0333236
17.8, -0.03442
18, -0.0355112
18.2, -0.0351283
18.4, -0.0346905
18.6, -0.0334018
18.8, -0.0333696
19, -0.032801
19.2, -0.0331496
19.4, -0.034297
19.6, -0.0343682
19.8, -0.0338802
20, -0.0345934
20.2, -0.0361075
20.4, -0.0357566
20.6, -0.0365915
20.8, -0.0376179
21, -0.0349645
21.2, -0.0349992
21.4, -0.035373
21.6, -0.0345318
21.8, -0.0351268
22, -0.0364159
22.2, -0.0377072
22.4, -0.0379802
22.6, -0.0387969
22.8, -0.0384685
23, -0.0391448
23.2, -0.0379711
23.4, -0.0375396
23.6, -0.0385609
23.8, -0.0390843
24, -0.0401813
24.2, -0.040817
24.4, -0.0414125
24.6, -0.0406987
24.8, -0.0402096
25, -0.0397395
25.2, -0.0395072
25.4, -0.0396389
25.6, -0.040047
25.8, -0.0407888
26, -0.0408175
26.2, -0.0405147
26.4, -0.0409715
26.6, -0.0414211
26.8, -0.0402739
27, -0.0405265
27.2, -0.0403827
27.4, -0.0415734
27.6, -0.0395483
27.8, -0.0407673
