Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00277212
0.4, 0.00332787
0.6, 0.0023064
0.8, 0.00305148
1, 0.00303594
1.2, 0.00234287
1.4, 0.00195743
1.6, 0.00244241
1.8, 0.00121056
2, 0.000857831
2.2, 0.000610517
2.4, 0.000490762
2.6, -4.71045e-007
2.8, -0.000455235
3, -0.000921444
3.2, -0.00212439
3.4, -0.00226026
3.6, -0.00237789
3.8, -0.00122685
4, -0.000520258
4.2, 0.00106313
4.4, 0.00125337
4.6, 0.00097108
4.8, 0.00174039
5, 0.00109666
5.2, 0.00122323
5.4, 0.000863273
5.6, 0.00102618
5.8, -5.87314e-005
6, -0.000300169
6.2, -0.00123155
6.4, -1.78504e-006
6.6, 0.00106688
6.8, 0.00175684
7, 0.00193171
7.2, 0.00308981
7.4, 0.0013461
7.6, 0.000852589
7.8, 0.000609684
8, 0.0010175
8.2, -7.90693e-006
8.4, 0.000778993
8.6, 0.00018309
8.8, -0.000380467
9, -0.00119368
9.2, -0.00216829
9.4, -0.00275946
9.6, -0.002406
9.8, -0.00217262
10, -0.00156683
10.2, -0.00101307
10.4, -0.000623942
10.6, -0.00194165
10.8, -0.00212557
11, -0.0026288
11.2, -0.00322996
11.4, -0.0027964
11.6, -0.00159706
11.8, -0.00104588
12, -0.00142769
12.2, -0.000439306
12.4, -0.000894425
12.6, -0.000721561
12.8, -0.00329297
13, -0.00238223
13.2, -0.00332267
13.4, -0.00340737
13.6, -0.00400943
13.8, -0.00020056
14, -0.000107812
14.2, 0.000128224
14.4, 0.00130392
14.6, 0.00147411
14.8, -0.00018992
15, -2.02341e-006
15.2, -0.000352291
15.4, -0.00201152
15.6, -0.00235384
15.8, -0.00289201
16, -0.0032845
16.2, -0.00290374
16.4, -0.0032367
16.6, -0.00255078
16.8, -0.0035917
17, -0.00382972
17.2, -0.00374298
17.4, -0.00237256
17.6, -0.00305986
17.8, -0.00218986
18, -0.00424557
18.2, -0.00414729
18.4, -0.00438056
18.6, -0.00500084
18.8, -0.0047506
19, -0.00456222
19.2, -0.00425885
19.4, -0.00345119
19.6, -0.00374152
19.8, -0.00626728
20, -0.00400698
20.2, -0.00453512
20.4, -0.00636403
20.6, -0.00579759
20.8, -0.00338136
21, -0.00333236
21.2, -0.00342019
21.4, -0.0023525
21.6, -0.00264119
21.8, -0.00340143
22, -0.00465353
22.2, -0.00538359
22.4, -0.00736509
22.6, -0.00721036
22.8, -0.00675293
23, -0.00649971
23.2, -0.00667349
23.4, -0.00561461
23.6, -0.0056103
23.8, -0.00651201
24, -0.00721832
24.2, -0.00762334
24.4, -0.00825542
24.6, -0.00869782
24.8, -0.00836775
25, -0.00723609
25.2, -0.00558125
25.4, -0.00624831
25.6, -0.00570471
25.8, -0.00564664
26, -0.00655964
26.2, -0.00737091
26.4, -0.00604047
26.6, -0.00591079
26.8, -0.00589864
27, -0.0050473
27.2, -0.00551748
27.4, -0.00581798
27.6, -0.00649855
27.8, -0.00666546
28, -0.00795544
28.2, -0.00706405
28.4, -0.00790867
28.6, -0.00737192
28.8, -0.00581821
29, -0.00487905
29.2, -0.00491735
29.4, -0.00402382
29.6, -0.00403967
29.8, -0.00541821
30, 0.194511, Step 2
30.2, 0.256775
30.4, 0.302166
30.6, 0.340971
30.8, 0.371304
31, 0.408259
31.2, 0.432304
31.4, 0.451813
31.6, 0.468071
31.8, 0.483351
32, 0.497511
32.2, 0.510697
32.4, 0.522263
32.6, 0.532881
32.8, 0.543961
33, 0.554562
33.2, 0.564984
33.4, 0.576484
33.6, 0.586658
33.8, 0.596916
34, 0.605828
34.2, 0.615859
34.4, 0.625488
34.6, 0.636263
34.8, 0.645622
35, 0.657307
35.2, 0.668695
35.4, 0.679638
35.6, 0.689802
35.8, 0.699198
36, 0.707945
36.2, 0.716274
36.4, 0.725685
36.6, 0.734642
36.8, 0.744167
37, 0.754459
37.2, 0.763129
37.4, 0.771963
37.6, 0.779747
37.8, 0.789668
38, 0.796069
38.2, 0.80516
38.4, 0.812075
38.6, 0.820412
38.8, 0.828516
39, 0.836411
39.2, 0.842153
39.4, 0.8506
39.6, 0.858433
39.8, 0.864929
40, 0.872346
40.2, 0.881404
40.4, 0.887083
40.6, 0.894638
40.8, 0.900737
41, 0.907649
41.2, 0.912822
41.4, 0.920293
41.6, 0.927055
41.8, 0.931902
42, 0.93702
42.2, 0.943808
42.4, 0.948499
42.6, 0.952182
42.8, 0.96059
43, 0.966969
43.2, 0.970897
43.4, 0.977511
43.6, 0.984264
43.8, 0.988973
44, 0.994472
44.2, 1.0007
44.4, 1.0067
44.6, 1.0113
44.8, 1.01581
45, 1.01972
45.2, 1.02362
45.4, 1.02858
45.6, 1.03318
45.8, 1.03801
46, 1.04374
46.2, 1.04929
46.4, 1.05194
46.6, 1.05584
46.8, 1.05937
47, 1.06302
47.2, 1.06759
47.4, 1.07319
47.6, 1.07708
47.8, 1.08039
48, 1.08409
48.2, 1.08805
48.4, 1.0903
48.6, 1.09548
48.8, 1.10129
49, 1.10623
49.2, 1.1104
49.4, 1.11628
49.6, 1.12042
49.8, 1.12252
50, 1.12534
50.2, 1.12974
50.4, 1.13351
50.6, 1.13552
50.8, 1.13893
51, 1.14259
51.2, 1.14453
51.4, 1.1477
51.6, 1.15229
51.8, 1.15674
52, 1.16089
52.2, 1.16462
52.4, 1.16828
52.6, 1.17159
52.8, 1.1744
53, 1.17663
53.2, 1.17991
53.4, 1.18053
53.6, 1.18392
53.8, 1.18748
54, 1.19161
54.2, 1.19568
54.4, 1.20072
54.6, 1.2024
54.8, 1.20497
55, 1.20767
55.2, 1.20992
55.4, 1.21395
55.6, 1.2182
55.8, 1.22167
56, 1.22495
56.2, 1.22753
56.4, 1.22927
56.6, 1.2323
56.8, 1.23373
57, 1.23599
57.2, 1.23966
57.4, 1.24276
57.6, 1.2438
57.8, 1.24819
58, 1.25221
58.2, 1.25468
58.4, 1.25791
58.6, 1.26106
58.8, 1.26486
59, 1.26655
59.2, 1.2701
59.4, 1.27115
59.6, 1.27342
59.8, 1.27462
60, 1.27815
60.2, 1.27993
