Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00338987
0.4, -0.00456485
0.6, -0.00473262
0.8, -0.00555812
1, -0.00614237
1.2, -0.00682107
1.4, -0.00705322
1.6, -0.00680097
1.8, -0.00595906
2, -0.00480794
2.2, -0.00454657
2.4, -0.00433041
2.6, -0.00471074
2.8, -0.00501304
3, -0.00585778
3.2, -0.00531696
3.4, -0.00354493
3.6, -0.00335307
3.8, -0.00330349
4, -0.00277383
4.2, -0.00171985
4.4, -0.00223636
4.6, -0.0022039
4.8, -0.00213065
5, -0.00213105
5.2, -0.00277694
5.4, -0.00315415
5.6, -0.00348489
5.8, -0.00293346
6, -0.00330478
6.2, -0.00367948
6.4, -0.00497631
6.6, -0.00403296
6.8, -0.00485527
7, -0.00544295
7.2, -0.00590301
7.4, -0.00605889
7.6, -0.00619133
7.8, -0.00385934
8, 0.00383508
8.2, 0.0094325
8.4, 0.0139066
8.6, 0.0191785
8.8, 0.02264
9, 0.0192678
9.2, 0.0190978
9.4, 0.0214984
9.6, 0.0192947
9.8, 0.0176611
10, 0.0190159
10.2, 0.0192366
10.4, 0.018238
10.6, 0.0195011
10.8, 0.0203679
11, 0.0205531
11.2, 0.0199493
11.4, 0.019932
11.6, 0.0202743
11.8, 0.0195617
12, 0.0210363
12.2, 0.0213881
12.4, 0.020677
12.6, 0.0189675
12.8, 0.0184682
13, 0.0152237
13.2, 0.0158048
13.4, 0.0156017
13.6, 0.0163956
13.8, 0.0167335
14, 0.0181939
14.2, 0.0178794
14.4, 0.0176354
14.6, 0.0166076
14.8, 0.0167486
15, 0.0170409
15.2, 0.0167245
15.4, 0.0181962
15.6, 0.018795
15.8, 0.0198823
16, 0.0196461
16.2, 0.0199383
16.4, 0.0183192
16.6, 0.0187457
16.8, 0.0186728
17, 0.0187175
17.2, 0.0179302
17.4, 0.018315
17.6, 0.0169807
17.8, 0.0162483
18, 0.0150218
18.2, 0.0162091
18.4, 0.0159904
18.6, 0.0168373
18.8, 0.0170904
19, 0.0175909
19.2, 0.016349
19.4, 0.0182299
19.6, 0.0181849
19.8, 0.0183042
20, 0.0195162
20.2, 0.0195077
20.4, 0.018599
20.6, 0.0192951
20.8, 0.0179995
21, 0.0167389
21.2, 0.0174831
21.4, 0.0178521
21.6, 0.015916
21.8, 0.016843
22, 0.0160715
22.2, 0.015919
22.4, 0.0156709
22.6, 0.0173928
22.8, 0.0167543
23, 0.0183348
23.2, 0.017004
23.4, 0.0165094
23.6, 0.0161624
23.8, 0.0162948
24, 0.016386
24.2, 0.0178158
24.4, 0.0171171
24.6, 0.0178724
24.8, 0.018629
25, 0.017911
25.2, 0.0173302
25.4, 0.0176961
25.6, 0.0166979
25.8, 0.0152336
26, 0.0143421
26.2, 0.0154637
26.4, 0.014123
26.6, 0.0146262
26.8, 0.0167894
27, 0.0173965
27.2, 0.0167913
27.4, 0.0180359
27.6, 0.0170117
27.8, 0.0158146
28, 0.0150696
28.2, 0.0141378
28.4, 0.0138134
28.6, 0.0143691
28.8, 0.0132044
29, 0.0130923
29.2, 0.0137444
29.4, 0.0146378
29.6, 0.0143292
29.8, 0.0155384
30, 0.157284, Step 2
30.2, 0.138966
30.4, 0.13943
30.6, 0.139229
30.8, 0.135246
31, 0.130635
31.2, 0.130755
31.4, 0.128704
31.6, 0.127484
31.8, 0.127049
32, 0.12783
32.2, 0.127204
32.4, 0.128807
32.6, 0.129083
32.8, 0.128751
33, 0.127859
33.2, 0.127077
33.4, 0.125255
33.6, 0.123753
33.8, 0.123842
34, 0.123944
34.2, 0.123733
34.4, 0.123392
34.6, 0.125182
34.8, 0.123292
35, 0.12162
35.2, 0.122905
35.4, 0.123588
35.6, 0.121131
35.8, 0.123519
36, 0.125571
36.2, 0.124383
36.4, 0.123522
36.6, 0.124469
36.8, 0.124513
37, 0.124174
37.2, 0.125054
37.4, 0.12577
37.6, 0.125411
37.8, 0.123101
38, 0.122754
38.2, 0.12304
38.4, 0.12308
38.6, 0.122688
38.8, 0.123143
39, 0.122936
39.2, 0.121637
39.4, 0.12141
39.6, 0.121719
39.8, 0.12152
40, 0.120711
40.2, 0.120942
40.4, 0.121529
40.6, 0.121419
40.8, 0.123065
41, 0.123721
41.2, 0.121636
41.4, 0.120068
41.6, 0.12014
41.8, 0.119186
42, 0.119003
42.2, 0.121833
42.4, 0.122912
42.6, 0.123886
42.8, 0.123689
43, 0.124774
43.2, 0.125133
43.4, 0.12544
43.6, 0.125227
43.8, 0.124519
44, 0.123327
44.2, 0.12148
44.4, 0.121225
44.6, 0.121985
44.8, 0.12365
45, 0.123709
45.2, 0.124472
45.4, 0.125314
45.6, 0.125495
45.8, 0.124853
46, 0.124932
46.2, 0.126225
46.4, 0.124579
46.6, 0.12223
46.8, 0.124519
47, 0.125934
47.2, 0.125857
47.4, 0.128781
47.6, 0.131662
47.8, 0.129298
48, 0.129049
48.2, 0.128139
48.4, 0.125804
48.6, 0.125353
48.8, 0.125947
49, 0.123869
49.2, 0.124137
49.4, 0.12518
49.6, 0.124981
49.8, 0.124295
50, 0.126254
50.2, 0.126608
50.4, 0.127143
50.6, 0.125345
50.8, 0.126258
51, 0.125658
51.2, 0.126326
51.4, 0.124045
51.6, 0.124807
51.8, 0.125787
52, 0.125115
52.2, 0.124591
52.4, 0.126252
52.6, 0.127351
52.8, 0.126493
53, 0.127288
53.2, 0.127304
53.4, 0.128311
53.6, 0.127937
53.8, 0.127672
54, 0.126629
54.2, 0.126434
54.4, 0.126194
54.6, 0.126022
54.8, 0.126019
55, 0.127266
55.2, 0.127371
55.4, 0.127401
55.6, 0.127623
55.8, 0.126975
56, 0.127312
56.2, 0.127598
56.4, 0.125455
56.6, 0.125987
56.8, 0.126477
57, 0.125825
57.2, 0.126662
57.4, 0.126823
57.6, 0.127547
57.8, 0.12927
58, 0.129226
58.2, 0.129717
58.4, 0.130887
58.6, 0.129968
58.8, 0.128511
59, 0.128142
59.2, 0.127887
59.4, 0.127464
59.6, 0.126682
59.8, 0.1268
60, 0.127902
60.2, 0.126284
60.4, 0.127641
60.6, 0.128639
60.8, 0.130145
61, 0.12974
61.2, 0.130695
61.4, 0.12942
61.6, 0.12848
61.8, 0.126618
62, 0.127893
62.2, 0.127207
62.4, 0.128011
62.6, 0.128951
62.8, 0.128911
63, 0.127801
63.2, 0.127928
63.4, 0.126595
63.6, 0.126756
63.8, 0.127169
64, 0.127528
64.2, 0.12797
64.4, 0.129513
64.6, 0.130857
64.8, 0.13198
65, 0.131301
65.2, 0.130915
65.4, 0.130787
65.6, 0.129438
65.8, 0.128169
66, 0.1282
66.2, 0.129448
66.4, 0.12854
66.6, 0.129276
66.8, 0.131325
67, 0.131708
67.2, 0.130269
67.4, 0.131439
67.6, 0.131127
67.8, 0.130406
68, 0.131217
68.2, 0.132328
68.4, 0.131529
68.6, 0.12959
68.8, 0.129734
69, 0.128742
69.2, 0.128532
69.4, 0.128218
69.6, 0.130612
69.8, 0.127728
70, 0.128801
70.2, 0.128519
70.4, 0.13002
70.6, 0.129765
70.8, 0.130775
71, 0.130132
71.2, 0.130431
71.4, 0.129032
71.6, 0.128147
71.8, 0.128876
72, 0.12966
72.2, 0.129583
72.4, 0.130302
72.6, 0.130339
72.8, 0.130241
73, 0.130402
73.2, 0.130413
73.4, 0.13099
73.6, 0.13157
73.8, 0.131949
74, 0.132618
74.2, 0.132556
74.4, 0.132385
74.6, 0.130845
74.8, 0.13063
75, 0.129686
75.2, 0.129733
75.4, 0.129793
75.6, 0.130287
75.8, 0.130432
76, 0.129874
76.2, 0.130291
76.4, 0.130354
76.6, 0.131728
76.8, 0.132262
77, 0.133409
77.2, 0.133975
77.4, 0.133802
77.6, 0.132476
77.8, 0.133265
78, 0.132772
78.2, 0.131372
78.4, 0.131612
78.6, 0.132347
78.8, 0.131314
79, 0.132149
79.2, 0.13235
79.4, 0.133667
79.6, 0.133918
79.8, 0.133
80, 0.132278
80.2, 0.133245
80.4, 0.131315
80.6, 0.130753
80.8, 0.13281
81, 0.132945
81.2, 0.130763
81.4, 0.130579
81.6, 0.131811
81.8, 0.13109
82, 0.1301
82.2, 0.133568
82.4, 0.134744
82.6, 0.133647
82.8, 0.134338
83, 0.1337
83.2, 0.132089
83.4, 0.131133
83.6, 0.13191
83.8, 0.131426
84, 0.132454
84.2, 0.13302
84.4, 0.133934
84.6, 0.134741
84.8, 0.134293
85, 0.135464
85.2, 0.134608
85.4, 0.134302
85.6, 0.134423
85.8, 0.135637
86, 0.134567
86.2, 0.135432
86.4, 0.136864
86.6, 0.136192
86.8, 0.134336
87, 0.134269
87.2, 0.133835
87.4, 0.13378
87.6, 0.133809
87.8, 0.135612
88, 0.136456
88.2, 0.136477
88.4, 0.135023
88.6, 0.13581
88.8, 0.136753
89, 0.137144
89.2, 0.137368
89.4, 0.137092
89.6, 0.136133
89.8, 0.135271
90, 0.134342
90.2, 0.134281
90.4, 0.134278
90.6, 0.136173
90.8, 0.135562
91, 0.135318
91.2, 0.136661
91.4, 0.137302
91.6, 0.135766
91.8, 0.136269
92, 0.13679
92.2, 0.137091
92.4, 0.137767
92.6, 0.13758
92.8, 0.138063
93, 0.137414
93.2, 0.136858
93.4, 0.136718
93.6, 0.138066
93.8, 0.136487
94, 0.137312
94.2, 0.136661
94.4, 0.136556
94.6, 0.13501
94.8, 0.136094
95, 0.137567
95.2, 0.13751
95.4, 0.135897
95.6, 0.13661
95.8, 0.138119
96, 0.136106
96.2, 0.137558
96.4, 0.13845
96.6, 0.137912
96.8, 0.136625
97, 0.137044
97.2, 0.136983
97.4, 0.138
97.6, 0.13925
97.8, 0.1391
98, 0.13941
98.2, 0.137828
98.4, 0.138348
98.6, 0.138192
98.8, 0.138257
99, 0.139825
99.2, 0.141502
99.4, 0.14106
99.6, 0.141331
99.8, 0.140859
100, 0.139942
100.2, 0.138392
100.4, 0.138536
100.6, 0.138671
100.8, 0.139231
101, 0.139474
101.2, 0.140067
101.4, 0.140169
101.6, 0.140536
101.8, 0.141158
102, 0.139973
102.2, 0.141402
102.4, 0.142434
102.6, 0.141955
102.8, 0.142326
103, 0.14374
103.2, 0.143063
103.4, 0.14265
103.6, 0.1421
103.8, 0.142145
104, 0.141918
104.2, 0.142329
104.4, 0.141314
104.6, 0.141658
104.8, 0.14176
105, 0.141032
105.2, 0.140055
105.4, 0.14076
105.6, 0.141658
105.8, 0.141535
106, 0.142641
106.2, 0.143338
106.4, 0.143126
106.6, 0.142698
106.8, 0.142696
107, 0.141979
107.2, 0.142436
107.4, 0.14277
107.6, 0.142085
107.8, 0.141462
108, 0.141937
108.2, 0.142271
108.4, 0.142749
108.6, 0.143086
108.8, 0.141934
109, 0.142162
109.2, 0.141561
109.4, 0.141257
109.6, 0.140846
109.8, 0.142444
110, 0.14209
110.2, 0.141835
110.4, 0.141118
110.6, 0.141283
110.8, 0.141227
111, 0.141893
111.2, 0.142366
111.4, 0.142834
111.6, 0.143992
111.8, 0.144505
112, 0.143496
112.2, 0.142427
112.4, 0.142499
112.6, 0.142137
112.8, 0.140761
113, 0.14156
113.2, 0.140794
113.4, 0.139877
113.6, 0.140934
113.8, 0.140749
114, 0.141511
114.2, 0.142937
114.4, 0.14426
114.6, 0.142897
114.8, 0.143859
115, 0.143796
115.2, 0.142408
115.4, 0.140781
115.6, 0.141996
115.8, 0.1429
116, 0.142189
116.2, 0.143437
116.4, 0.145873
116.6, 0.1459
116.8, 0.145018
117, 0.146182
117.2, 0.145371
117.4, 0.144991
117.6, 0.145578
117.8, 0.144636
118, 0.142616
118.2, 0.144903
118.4, 0.145547
118.6, 0.145129
118.8, 0.146353
119, 0.146935
119.2, 0.145331
119.4, 0.142503
119.6, 0.142937
119.8, 0.141936
120, 0.141919
120.2, 0.142333
120.4, 0.142924
120.6, 0.14183
120.8, 0.143452
121, 0.143428
121.2, 0.143469
121.4, 0.145344
121.6, 0.145998
121.8, 0.1449
