Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00237745
0.4, 0.00239953
0.6, 0.00168609
0.8, -0.000188502
1, -0.00197163
1.2, -0.00410482
1.4, -0.00596046
1.6, -0.00646516
1.8, -0.00703673
2, -0.00711279
2.2, -0.0083849
2.4, -0.0089218
2.6, -0.0105611
2.8, -0.0112807
3, -0.0123309
3.2, -0.0127114
3.4, -0.0132525
3.6, -0.0141187
3.8, -0.0136147
4, -0.013265
4.2, -0.0137347
4.4, -0.0149733
4.6, -0.01572
4.8, -0.0167219
5, -0.0178916
5.2, -0.0193564
5.4, -0.0188589
5.6, -0.0197508
5.8, -0.0213987
6, -0.0231095
6.2, -0.0231829
6.4, -0.0236698
6.6, -0.0233257
6.8, -0.0227014
7, -0.0227927
7.2, -0.0244695
7.4, -0.0258882
7.6, -0.0270274
7.8, -0.0283591
8, -0.0288795
8.2, -0.0273905
8.4, -0.0277341
8.6, -0.0274309
8.8, -0.0273496
9, -0.0282796
9.2, -0.0283724
9.4, -0.0282209
9.6, -0.0285339
9.8, -0.0293909
10, -0.0294563
10.2, -0.0308141
10.4, -0.0304729
10.6, -0.0314262
10.8, -0.0316597
11, -0.0316129
11.2, -0.0317584
11.4, -0.0331117
11.6, -0.0337622
11.8, -0.03354
12, -0.0337029
12.2, -0.0337203
12.4, -0.0336311
12.6, -0.0337432
12.8, -0.0338953
13, -0.0344349
13.2, -0.0342921
13.4, -0.0354882
13.6, -0.0346666
13.8, -0.0355756
14, -0.0346498
14.2, -0.0341608
14.4, -0.0329445
14.6, -0.0338367
14.8, -0.0331416
15, -0.0340695
15.2, -0.0359962
15.4, -0.0369365
15.6, -0.0376475
15.8, -0.0385296
16, -0.0389496
16.2, -0.0377005
16.4, -0.0389567
16.6, -0.038416
16.8, -0.0378095
17, -0.0385695
17.2, -0.0417308
17.4, -0.041333
17.6, -0.0419907
17.8, -0.0441687
18, -0.0424528
18.2, -0.0417525
18.4, -0.0410743
18.6, -0.0409758
18.8, -0.0395812
19, -0.041464
19.2, -0.0401633
19.4, -0.0416742
19.6, -0.0425271
19.8, -0.043008
20, -0.0439064
20.2, -0.0447314
20.4, -0.0443631
20.6, -0.0453936
20.8, -0.0467007
21, -0.0471866
21.2, -0.0480093
21.4, -0.0483079
21.6, -0.0470014
21.8, -0.0470986
22, -0.0474473
22.2, -0.0474967
22.4, -0.0472139
22.6, -0.0477224
22.8, -0.0474147
23, -0.0477209
23.2, -0.0477631
23.4, -0.0483993
23.6, -0.0488791
23.8, -0.0482676
24, -0.0483149
24.2, -0.0476272
24.4, -0.0473529
24.6, -0.0478003
24.8, -0.0484247
25, -0.0480613
25.2, -0.0500873
25.4, -0.051196
25.6, -0.050306
25.8, -0.0510589
26, -0.0502942
26.2, -0.0489649
26.4, -0.0484875
26.6, -0.0484568
26.8, -0.0477331
27, -0.0478323
27.2, -0.0496234
27.4, -0.0502786
27.6, -0.0515056
27.8, -0.0530138
28, -0.0539795
28.2, -0.0528613
28.4, -0.0520723
28.6, -0.0536051
28.8, -0.0532623
29, -0.0540455
29.2, -0.0547243
29.4, -0.0558561
29.6, -0.0553129
29.8, -0.0567892
30, 0.224816, Step 2
30.2, 0.302797
30.4, 0.35305
30.6, 0.388656
30.8, 0.40933
31, 0.448532
31.2, 0.469985
31.4, 0.487957
31.6, 0.503512
31.8, 0.519793
32, 0.532651
32.2, 0.545689
32.4, 0.55746
32.6, 0.569438
32.8, 0.58039
33, 0.593612
33.2, 0.603184
33.4, 0.613233
33.6, 0.62272
33.8, 0.632772
34, 0.641691
34.2, 0.651533
34.4, 0.662635
34.6, 0.672054
34.8, 0.681091
35, 0.691058
35.2, 0.702527
35.4, 0.70947
35.6, 0.719396
35.8, 0.728782
36, 0.737885
36.2, 0.745418
36.4, 0.756007
36.6, 0.765573
36.8, 0.774737
37, 0.783019
37.2, 0.789758
37.4, 0.798756
37.6, 0.806395
37.8, 0.813781
38, 0.821873
38.2, 0.83168
38.4, 0.839223
38.6, 0.846856
38.8, 0.853472
39, 0.861288
39.2, 0.867675
39.4, 0.874542
39.6, 0.881557
39.8, 0.889805
40, 0.89818
40.2, 0.906746
40.4, 0.915237
40.6, 0.921596
40.8, 0.928361
41, 0.935087
41.2, 0.940498
41.4, 0.945573
41.6, 0.952154
41.8, 0.957249
42, 0.961698
42.2, 0.968287
42.4, 0.974103
42.6, 0.981245
42.8, 0.987925
43, 0.995859
43.2, 1.00272
43.4, 1.01003
43.6, 1.01506
43.8, 1.02127
44, 1.0257
44.2, 1.02964
44.4, 1.03361
44.6, 1.03963
44.8, 1.04462
45, 1.0504
45.2, 1.0571
45.4, 1.06336
45.6, 1.06716
45.8, 1.07156
46, 1.07801
46.2, 1.08087
46.4, 1.08632
46.6, 1.09294
46.8, 1.09879
47, 1.10115
47.2, 1.1062
47.4, 1.11042
47.6, 1.11417
47.8, 1.11796
48, 1.12228
48.2, 1.12867
48.4, 1.13277
48.6, 1.13576
48.8, 1.14088
49, 1.14601
49.2, 1.14852
49.4, 1.15166
49.6, 1.15794
49.8, 1.1609
