Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.000288273
0.4, -0.00244598
0.6, -0.00479074
0.8, -0.00746493
1, -0.00925784
1.2, -0.0107705
1.4, -0.0117005
1.6, -0.0138002
1.8, -0.0153931
2, -0.0165014
2.2, -0.0194711
2.4, -0.0212295
2.6, -0.0213618
2.8, -0.022387
3, -0.0245796
3.2, -0.0236321
3.4, -0.0243788
3.6, -0.0269093
3.8, -0.027663
4, -0.0283221
4.2, -0.0299224
4.4, -0.0310978
4.6, -0.0304133
4.8, -0.0308989
5, -0.0305608
5.2, -0.0305822
5.4, -0.0300151
5.6, -0.0312527
5.8, -0.031558
6, -0.0323298
6.2, -0.0339062
6.4, -0.0349501
6.6, -0.0341507
6.8, -0.0347846
7, -0.0351929
7.2, -0.0347974
7.4, -0.0361962
7.6, -0.0376999
7.8, -0.0377199
8, -0.0380663
8.2, -0.0397085
8.4, -0.0374398
8.6, -0.0378844
8.8, -0.0384292
9, -0.0391809
9.2, -0.037716
9.4, -0.039395
9.6, -0.0391786
9.8, -0.0385751
10, -0.0393484
10.2, -0.0397046
10.4, -0.0408297
10.6, -0.0409115
10.8, -0.0399787
11, -0.039275
11.2, -0.0407772
11.4, -0.0392475
11.6, -0.0391328
11.8, -0.0409216
12, -0.0405795
12.2, -0.0391057
12.4, -0.0407733
12.6, -0.0404755
12.8, -0.0407553
13, -0.0413122
13.2, -0.042286
13.4, -0.0418216
13.6, -0.0433421
13.8, -0.0431443
14, -0.0444304
14.2, -0.0440391
14.4, -0.0448036
14.6, -0.0427969
14.8, -0.0425075
15, -0.0419235
15.2, -0.0428047
15.4, -0.0418109
15.6, -0.0434727
15.8, -0.0427827
16, -0.0416177
16.2, -0.0405912
16.4, -0.040408
16.6, -0.0395375
16.8, -0.0397865
17, -0.0407373
17.2, -0.0408847
17.4, -0.040797
17.6, -0.041702
17.8, -0.0434869
18, -0.0429311
18.2, -0.0441708
18.4, -0.044201
18.6, -0.0435028
18.8, -0.0415697
19, -0.0418969
19.2, -0.0417557
19.4, -0.0426415
19.6, -0.0428168
19.8, -0.0429995
