Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00429661
0.4, -0.00909949
0.6, -0.0109344
0.8, -0.0137681
1, -0.0154902
1.2, -0.0157151
1.4, -0.0152037
1.6, -0.015699
1.8, -0.015615
2, -0.0152848
2.2, -0.0148772
2.4, -0.0146716
2.6, -0.0148881
2.8, -0.014605
3, -0.0151887
3.2, -0.0151999
3.4, -0.0148685
3.6, -0.0148779
3.8, -0.0144065
4, -0.0130272
4.2, -0.0129086
4.4, -0.013665
4.6, -0.0133493
4.8, -0.0125068
5, -0.0130604
5.2, -0.0136311
5.4, -0.0132423
5.6, -0.0126451
5.8, -0.0141291
6, -0.0138488
6.2, -0.0139731
6.4, -0.0136429
6.6, -0.0135591
6.8, -0.0130402
7, -0.0129434
7.2, -0.0125465
7.4, -0.0133777
7.6, -0.0144328
7.8, -0.0136298
8, -0.0138826
8.2, -0.0144533
8.4, -0.01383
8.6, -0.0134547
8.8, -0.0133609
9, -0.0129661
9.2, -0.0122098
9.4, -0.0121516
9.6, -0.011708
9.8, -0.012987
10, -0.0126912
10.2, -0.011887
10.4, -0.0119004
10.6, -0.0120812
10.8, -0.0113326
11, -0.0122415
11.2, -0.0131901
11.4, -0.012983
11.6, -0.0135273
11.8, -0.0134259
12, -0.0134141
12.2, -0.0135369
12.4, -0.0141933
12.6, -0.0131891
12.8, -0.0133141
13, -0.0132647
13.2, -0.0133004
13.4, -0.0121812
13.6, -0.0119858
13.8, -0.0114442
14, -0.0110101
14.2, -0.0104527
14.4, -0.0106513
14.6, -0.0114112
14.8, -0.0116729
15, -0.0118466
15.2, -0.0125988
15.4, -0.0123738
15.6, -0.0112816
15.8, -0.0111033
16, -0.0111301
16.2, -0.010635
16.4, -0.011042
16.6, -0.0124393
16.8, -0.0117276
17, -0.0112126
17.2, -0.0115738
17.4, -0.0118806
17.6, -0.0114877
17.8, -0.0117958
18, -0.0116859
18.2, -0.0118264
18.4, -0.0106023
18.6, -0.00992784
18.8, -0.00966393
19, -0.0100446
19.2, -0.00992883
19.4, -0.0112156
19.6, -0.0117223
19.8, -0.0126313
20, -0.0122075
20.2, -0.0111616
20.4, -0.0116912
20.6, -0.0120529
20.8, -0.0112902
21, -0.0112042
21.2, -0.0116407
21.4, -0.010359
21.6, -0.0105225
21.8, -0.0111147
22, -0.0112204
22.2, -0.0108039
22.4, -0.0105889
22.6, -0.0105211
22.8, -0.0106345
23, -0.0105679
23.2, -0.0112381
23.4, -0.0109935
23.6, -0.0110338
23.8, -0.0110152
24, -0.010474
24.2, -0.00987527
24.4, -0.010484
24.6, -0.0102776
24.8, -0.0102295
25, -0.0104727
25.2, -0.0109927
25.4, -0.0104413
25.6, -0.00953233
