Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00173957
0.4, -0.00157199
0.6, -0.00139411
0.8, 0.00030828
1, 0.000908374
1.2, 0.00141106
1.4, 0.00183846
1.6, 0.0020239
1.8, 0.000477612
2, 0.000603316
2.2, 0.000428027
2.4, 0.000131112
2.6, 0.000501531
2.8, 0.00185842
3, 0.00131736
3.2, 0.00234568
3.4, 0.00240623
3.6, 0.00266455
3.8, 0.00118104
4, 0.00123468
4.2, 0.000136736
4.4, 3.07049e-005
4.6, -0.000505046
4.8, 0.000468344
5, 9.42924e-005
5.2, 0.00148329
5.4, 0.000830969
5.6, 0.0013228
5.8, 0.000473458
6, 0.00116439
6.2, 0.000408747
6.4, 0.00055152
6.6, -0.000275177
6.8, -0.000630761
7, -0.000740684
7.2, -0.000246444
7.4, 0.000497782
7.6, 0.000353156
7.8, 0.00099417
8, 0.0013754
8.2, 0.00115883
8.4, 0.000867894
8.6, 0.00173341
8.8, 0.00182943
9, 0.00147386
9.2, 0.00152489
9.4, 0.00159111
9.6, 0.000923142
9.8, 0.000740969
10, 0.000916087
10.2, 0.000490441
10.4, 0.000974787
10.6, 0.00199197
10.8, 0.00246837
11, 0.00237518
11.2, 0.0030207
11.4, 0.00285373
11.6, 0.00106292
11.8, 0.0010392
12, 7.81476e-005
12.2, -0.00153689
12.4, -0.00188254
12.6, -0.00169252
12.8, -0.00149315
13, -0.00118927
13.2, -0.000436477
13.4, -0.00119025
13.6, -0.000149864
13.8, 0.00020376
14, 0.000372512
14.2, -0.000140042
14.4, -0.000249018
14.6, -0.000867554
14.8, -0.00266175
15, -0.00274978
15.2, -0.00207126
15.4, -0.000636115
15.6, -7.426e-005
15.8, 0.000822422
16, 0.00211974
16.2, 0.000468484
16.4, -0.000188604
16.6, -0.000790217
16.8, -0.000591676
17, -0.00141538
17.2, 0.00133463
17.4, 0.00207987
17.6, 0.00259506
17.8, 0.0031526
18, 0.00240903
18.2, 0.000483663
18.4, 5.90813e-005
18.6, 3.45216e-005
18.8, -0.000918603
19, -0.00129753
19.2, -0.000849139
19.4, -0.000716709
19.6, -0.00120699
19.8, -0.00078238
20, -0.000198097
20.2, -0.000953004
20.4, -0.00163085
20.6, -0.000675288
20.8, -6.72668e-006
21, 0.000430214
21.2, 0.000804037
21.4, 0.00153424
21.6, 0.000341464
21.8, -0.000487241
22, -0.000484831
22.2, -0.000204161
22.4, -0.00115095
22.6, -0.000937177
22.8, -0.00107747
23, -0.00185924
23.2, -0.00126704
23.4, -0.00186251
23.6, -0.00199753
23.8, -0.00223761
24, -0.00165248
24.2, -0.0021325
24.4, -0.000793541
24.6, 0.000119572
24.8, 0.001371
25, 0.00142301
25.2, 0.00184875
25.4, 0.00173271
25.6, 0.00181737
25.8, 0.000505838
26, 0.000119065
26.2, 0.00074602
26.4, 0.00137261
26.6, 0.000408511
26.8, 0.000242598
27, 0.00110483
27.2, -1.51106e-006
27.4, 0.000100442
27.6, 0.00153066
27.8, 0.00231049
28, 0.00331088
28.2, 0.00374306
28.4, 0.00240499
28.6, 0.00166
28.8, 0.00156513
29, 0.000527543
29.2, 0.000674918
29.4, 0.00131251
29.6, 0.00118865
