Time (s), Binding (nm)
0, 0, Step 1
0.2, 0.00616349
0.4, 0.0092692
0.6, 0.00982317
0.8, 0.00954316
1, 0.010631
1.2, 0.0101027
1.4, 0.00930623
1.6, 0.00998907
1.8, 0.0106773
2, 0.0111514
2.2, 0.0109423
2.4, 0.0114846
2.6, 0.0108049
2.8, 0.0122699
3, 0.0110944
3.2, 0.0115157
3.4, 0.0116408
3.6, 0.0120746
3.8, 0.0103988
4, 0.010954
4.2, 0.0104632
4.4, 0.0111767
4.6, 0.010951
4.8, 0.011642
5, 0.0109374
5.2, 0.0103951
5.4, 0.00987968
5.6, 0.0118334
5.8, 0.0117997
6, 0.0122644
6.2, 0.0127807
6.4, 0.0127572
6.6, 0.010459
6.8, 0.0107484
7, 0.011119
7.2, 0.0115504
7.4, 0.0106626
7.6, 0.0123919
7.8, 0.0121019
8, 0.0126449
8.2, 0.0129077
8.4, 0.0142125
8.6, 0.0125443
8.8, 0.0119907
9, 0.0114021
9.2, 0.0112472
9.4, 0.0107397
9.6, 0.0116994
9.8, 0.0130133
10, 0.0122982
10.2, 0.0126819
10.4, 0.01243
10.6, 0.0132469
10.8, 0.0124652
11, 0.013644
11.2, 0.0123176
11.4, 0.012141
11.6, 0.0113435
11.8, 0.0117391
12, 0.0120682
12.2, 0.0126834
12.4, 0.0133332
12.6, 0.0133408
12.8, 0.0122264
13, 0.0119088
13.2, 0.0115863
13.4, 0.0110843
13.6, 0.0116612
13.8, 0.0130764
14, 0.0121511
14.2, 0.0124851
14.4, 0.0135044
14.6, 0.0127742
14.8, 0.0124487
15, 0.0130378
15.2, 0.0127516
15.4, 0.012255
15.6, 0.0124897
15.8, 0.0136367
16, 0.0133092
16.2, 0.0137219
16.4, 0.0131915
16.6, 0.0133434
16.8, 0.0128894
17, 0.0130136
17.2, 0.0130241
17.4, 0.0139506
17.6, 0.0148093
17.8, 0.0146203
18, 0.0146476
18.2, 0.0139336
18.4, 0.0133724
18.6, 0.0124201
18.8, 0.0123144
19, 0.0127054
19.2, 0.0138588
19.4, 0.0143442
19.6, 0.015534
19.8, 0.0156171
20, 0.0151385
20.2, 0.0145361
20.4, 0.0129614
20.6, 0.0115261
20.8, 0.0115311
21, 0.0120599
21.2, 0.0122057
21.4, 0.0141496
21.6, 0.0146582
21.8, 0.0140848
22, 0.0138869
22.2, 0.0145525
22.4, 0.0128395
22.6, 0.0133256
22.8, 0.013605
23, 0.0141752
23.2, 0.0136569
23.4, 0.0140231
23.6, 0.0133645
23.8, 0.0132659
24, 0.0126692
24.2, 0.0129555
24.4, 0.013204
24.6, 0.0134663
24.8, 0.0136678
25, 0.0151489
25.2, 0.0149261
25.4, 0.0158839
25.6, 0.0156528
25.8, 0.0146428
26, 0.013349
26.2, 0.0128646
26.4, 0.0125721
26.6, 0.0127247
26.8, 0.0136249
27, 0.0143063
27.2, 0.0138623
27.4, 0.0137156
27.6, 0.0140515
27.8, 0.0139326
28, 0.0135569
28.2, 0.0154291
28.4, 0.0154291
28.6, 0.0147476
28.8, 0.0144084
29, 0.0149504
29.2, 0.0152605
29.4, 0.0159541
29.6, 0.0166132
29.8, 0.0175672
30, 0.137021, Step 2
30.2, 0.13534
30.4, 0.132359
30.6, 0.128492
30.8, 0.123788
