Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000949227
0.4, 0.000616897
0.6, -0.00098677
0.8, -0.000271297
1, 0.000827996
1.2, 0.00224579
1.4, 0.002843
1.6, 0.00573161
1.8, 0.00671796
2, 0.00742449
2.2, 0.0078567
2.4, 0.00770509
2.6, 0.00701946
2.8, 0.00521816
3, 0.0033452
3.2, 0.00198482
3.4, 0.000394667
3.6, -5.68064e-005
3.8, -0.00056027
4, 0.000429698
4.2, -0.0010054
4.4, -0.00120748
4.6, -0.00242539
4.8, -0.00217471
5, -0.00504819
5.2, -0.00499041
5.4, -0.00408516
5.6, -0.00427074
5.8, -0.00445863
6, -0.00407807
6.2, -0.00318471
6.4, -0.00622199
6.6, -0.00657183
6.8, -0.00662266
7, -0.00588888
7.2, -0.00788739
7.4, -0.0053116
7.6, -0.00495976
7.8, -0.00497452
8, -0.00402515
8.2, -0.00166939
8.4, -0.00186433
8.6, -0.00201817
8.8, -0.0020326
9, -0.00266018
9.2, -0.00223384
9.4, -0.00174247
9.6, -0.00242251
9.8, -0.00231782
10, -0.00288067
10.2, -0.00451809
10.4, -0.0060325
10.6, -0.00456225
10.8, -0.00528867
11, -0.00433616
11.2, -0.00448925
11.4, -0.00355572
11.6, -0.00380539
11.8, -0.0037988
12, -0.00337903
12.2, -0.00210702
12.4, -0.00264073
12.6, -0.00362526
12.8, -0.00319071
13, -0.00408709
13.2, -0.00544517
13.4, -0.00691076
13.6, -0.00623418
13.8, -0.00629196
14, -0.00672748
14.2, -0.00712131
14.4, -0.00546905
14.6, -0.00581535
14.8, -0.00559054
15, -0.00521252
15.2, -0.00500247
15.4, -0.00563956
15.6, -0.00571059
15.8, -0.00559202
16, -0.00715597
16.2, -0.00651334
16.4, -0.00645578
16.6, -0.00641692
16.8, -0.00708266
17, -0.0060959
17.2, -0.00506801
17.4, -0.00535173
17.6, -0.00514255
17.8, -0.00557992
18, -0.00507296
18.2, -0.00716149
18.4, -0.00716519
18.6, -0.00809736
18.8, -0.00740289
19, -0.00851306
19.2, -0.00905988
19.4, -0.0101861
19.6, -0.0100269
19.8, -0.0110047
20, -0.0104879
20.2, -0.00967559
20.4, -0.00781199
20.6, -0.00826606
20.8, -0.00672291
21, -0.0067053
21.2, -0.00614363
21.4, -0.00831401
21.6, -0.00685828
21.8, -0.0100163
22, -0.00951848
22.2, -0.0113595
22.4, -0.00928298
22.6, -0.0113326
22.8, -0.00850202
23, -0.0108615
23.2, -0.0110736
23.4, -0.0126024
23.6, -0.0118278
23.8, -0.0137083
24, -0.0128026
24.2, -0.0113328
24.4, -0.0115872
24.6, -0.0114545
24.8, -0.0113535
25, -0.0114109
25.2, -0.0119371
25.4, -0.0116749
25.6, -0.0128092
25.8, -0.0128599
26, -0.0123
26.2, -0.0114542
26.4, -0.0113812
26.6, -0.0106668
26.8, -0.0110308
27, -0.0122052
27.2, -0.0141994
27.4, -0.0138531
27.6, -0.0148005
27.8, -0.0144149
28, -0.0133664
28.2, -0.0120311
28.4, -0.0119949
28.6, -0.0114426
28.8, -0.0120795
29, -0.0124244
29.2, -0.0121969
29.4, -0.0131509
29.6, -0.0132993
29.8, -0.0124094
30, 0.213023, Step 2
30.2, 0.205381
30.4, 0.212045
30.6, 0.200828
30.8, 0.20336
31, 0.201361
31.2, 0.200906
31.4, 0.199299
31.6, 0.198409
31.8, 0.197375
32, 0.195716
32.2, 0.194102
32.4, 0.191817
32.6, 0.191866
32.8, 0.188732
33, 0.188812
33.2, 0.189195
33.4, 0.189771
33.6, 0.189142
33.8, 0.189579
34, 0.189265
34.2, 0.188207
34.4, 0.18722
34.6, 0.187201
34.8, 0.187527
35, 0.186131
35.2, 0.18627
35.4, 0.185426
35.6, 0.186078
35.8, 0.186022
36, 0.18653
36.2, 0.185207
36.4, 0.185445
36.6, 0.184171
36.8, 0.183382
37, 0.182345
37.2, 0.181555
37.4, 0.181835
37.6, 0.181602
37.8, 0.182109
38, 0.182034
38.2, 0.182005
38.4, 0.18159
38.6, 0.180594
38.8, 0.180445
39, 0.18005
39.2, 0.181364
39.4, 0.181382
39.6, 0.181182
39.8, 0.18165
40, 0.182543
40.2, 0.182124
40.4, 0.182204
40.6, 0.182883
40.8, 0.182363
41, 0.181557
41.2, 0.180905
41.4, 0.181183
41.6, 0.181777
41.8, 0.181189
42, 0.180793
42.2, 0.181851
42.4, 0.180775
42.6, 0.180268
42.8, 0.180337
43, 0.181109
43.2, 0.180763
43.4, 0.180813
43.6, 0.180442
43.8, 0.179939
44, 0.180151
44.2, 0.179187
44.4, 0.179746
44.6, 0.179664
44.8, 0.180839
45, 0.179761
45.2, 0.179981
45.4, 0.179329
45.6, 0.180369
45.8, 0.178929
46, 0.180056
46.2, 0.179495
46.4, 0.179985
46.6, 0.179298
46.8, 0.179994
47, 0.178034
47.2, 0.179649
47.4, 0.179164
47.6, 0.177989
47.8, 0.177703
48, 0.179368
48.2, 0.178118
48.4, 0.177328
48.6, 0.17785
48.8, 0.17809
49, 0.176898
49.2, 0.176792
49.4, 0.177799
49.6, 0.177161
49.8, 0.176149
50, 0.175499
50.2, 0.175815
50.4, 0.174099
50.6, 0.17484
50.8, 0.174831
51, 0.174899
51.2, 0.174441
51.4, 0.175179
