Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00352962
0.4, -0.0022324
0.6, -0.00166697
0.8, -0.00238108
1, -0.00270653
1.2, -0.00265451
1.4, -0.00377241
1.6, -0.00452084
1.8, -0.00394223
2, -0.00412607
2.2, -0.00270431
2.4, -0.00253181
2.6, -0.00164646
2.8, -0.00226422
3, -0.00192044
3.2, -0.000763593
3.4, 6.73895e-005
3.6, -0.00050085
3.8, 0.000395264
4, 0.000860994
4.2, -0.000860852
4.4, -0.00045368
4.6, 0.0001162
4.8, 0.000271172
5, -0.000234661
5.2, -0.000247214
5.4, -0.000540612
5.6, -0.000603642
5.8, -0.000471519
6, -0.00109893
6.2, -0.00166714
6.4, -0.00164805
6.6, -0.00158931
6.8, -0.00178489
7, 0.000144582
7.2, 0.00106381
7.4, 0.000502014
7.6, 0.000438894
7.8, 0.00135278
8, -0.000165499
8.2, 0.0001618
8.4, 0.000217601
8.6, -0.00126395
8.8, -0.0023054
9, -0.000981203
9.2, -0.00152783
9.4, -0.00110555
9.6, 0.000294918
9.8, 0.000298763
10, -0.000116237
10.2, 0.000402213
10.4, -0.000251373
10.6, 0.000509695
10.8, -0.000872515
11, -0.000412737
11.2, -0.00113625
11.4, -0.00125396
11.6, -0.00139317
11.8, 3.8704e-005
12, -0.000469204
12.2, -0.00101212
12.4, -0.00169447
12.6, -0.00186444
12.8, -0.00198032
13, -0.00114054
13.2, 0.00129108
13.4, 0.00206221
13.6, 0.000798732
13.8, 0.000330081
14, 0.000544138
14.2, -4.85708e-005
14.4, 0.000825742
14.6, 0.000946664
14.8, 0.00131979
15, 0.000584699
15.2, -0.000898946
15.4, -0.000918374
15.6, -0.000981873
15.8, -0.000329302
16, -4.91623e-005
16.2, 0.000280705
16.4, 3.61432e-005
16.6, 0.000153186
16.8, 0.00112916
17, 0.000520286
17.2, 0.000746604
17.4, 0.000773443
17.6, 0.00106298
17.8, 9.38473e-005
18, -0.000675742
18.2, -0.000116402
18.4, -4.56869e-006
18.6, 0.000478155
18.8, -0.000647246
19, 0.00102694
19.2, 0.000567158
19.4, 0.000246676
19.6, -0.000482541
19.8, 0.00118155
20, 5.43774e-005
20.2, -0.000586803
20.4, -0.000878037
20.6, -0.000608314
20.8, -0.0008007
21, -0.000106753
21.2, -9.75619e-005
21.4, 0.000505531
21.6, 0.00123297
21.8, -0.000680607
22, -0.00122142
22.2, 0.000157473
22.4, -0.000295052
22.6, -0.000918982
22.8, -0.000442228
23, -0.000896132
23.2, -0.00217861
