Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00606028
0.4, -0.00904864
0.6, -0.0117564
0.8, -0.0130951
1, -0.0143314
1.2, -0.0153374
1.4, -0.0161417
1.6, -0.0159299
1.8, -0.0164125
2, -0.0171403
2.2, -0.0157172
2.4, -0.0154234
2.6, -0.0156615
2.8, -0.0153252
3, -0.0148769
3.2, -0.0151429
3.4, -0.0142601
3.6, -0.0134264
3.8, -0.0132966
4, -0.0124269
4.2, -0.0120148
4.4, -0.0119315
4.6, -0.0129509
4.8, -0.0131776
5, -0.0127382
5.2, -0.0126936
5.4, -0.0130702
5.6, -0.011926
5.8, -0.0116032
6, -0.0119302
6.2, -0.0123503
6.4, -0.0113377
6.6, -0.0118016
6.8, -0.0113367
7, -0.0121468
7.2, -0.0115001
7.4, -0.0122484
7.6, -0.0127352
7.8, -0.0131479
8, -0.0121784
8.2, -0.0122016
8.4, -0.0127322
8.6, -0.0112389
8.8, -0.010899
9, -0.0111368
9.2, -0.0111718
9.4, -0.010051
9.6, -0.0107618
9.8, -0.0107543
10, -0.0100483
10.2, -0.009815
10.4, -0.0111872
10.6, -0.0107177
10.8, -0.0104055
11, -0.0108084
11.2, -0.0121823
11.4, -0.0106375
11.6, -0.011303
11.8, -0.0119043
12, -0.0122904
12.2, -0.011914
12.4, -0.0125391
12.6, -0.0113543
12.8, -0.0109376
13, -0.0112447
13.2, -0.0110435
13.4, -0.0107813
13.6, -0.0116513
13.8, -0.0119807
14, -0.0110219
14.2, -0.010574
14.4, -0.0106385
14.6, -0.0106783
14.8, -0.0107378
15, -0.0110023
15.2, -0.0105191
15.4, -0.0102234
15.6, -0.00996168
15.8, -0.00972978
16, -0.00936401
16.2, -0.0104595
16.4, -0.0107943
16.6, -0.0112773
16.8, -0.0113355
17, -0.0123827
17.2, -0.0121744
17.4, -0.0124586
17.6, -0.0119646
17.8, -0.0131139
18, -0.0124323
18.2, -0.0119923
18.4, -0.0117453
18.6, -0.011737
18.8, -0.0101667
19, -0.0095873
19.2, -0.00989249
19.4, -0.00954539
19.6, -0.00941147
19.8, -0.00994218
20, -0.0101737
20.2, -0.00952573
20.4, -0.00978602
20.6, -0.0107017
20.8, -0.0106715
21, -0.0110806
21.2, -0.0109251
21.4, -0.0116794
21.6, -0.0108091
21.8, -0.0108861
22, -0.0107467
22.2, -0.0110711
22.4, -0.0103104
22.6, -0.0101961
22.8, -0.0094086
23, -0.00974509
23.2, -0.00973622
23.4, -0.0102513
23.6, -0.0104427
23.8, -0.0110011
24, -0.0101834
24.2, -0.00966515
24.4, -0.00899243
24.6, -0.00794276
24.8, -0.00761642
25, -0.00800548
25.2, -0.00846046
25.4, -0.00850429
25.6, -0.010212
25.8, -0.00995145
26, -0.00975652
26.2, -0.0107703
26.4, -0.0100934
26.6, -0.00994142
26.8, -0.0105337
27, -0.0104091
27.2, -0.00896476
27.4, -0.0104841
27.6, -0.0097309
