Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00494551
0.4, -0.00782567
0.6, -0.00914153
0.8, -0.010882
1, -0.0118737
1.2, -0.0115073
1.4, -0.011652
1.6, -0.0118104
1.8, -0.0122411
2, -0.0118867
2.2, -0.0125395
2.4, -0.0124666
2.6, -0.012216
2.8, -0.0119009
3, -0.0120166
3.2, -0.0108995
3.4, -0.010798
3.6, -0.0105417
3.8, -0.00968332
4, -0.00934535
4.2, -0.0092353
4.4, -0.00883257
4.6, -0.00918245
4.8, -0.00966553
5, -0.0092324
5.2, -0.00939959
5.4, -0.00926666
5.6, -0.00920199
5.8, -0.00833298
6, -0.00800826
6.2, -0.00833692
6.4, -0.00878283
6.6, -0.00812199
6.8, -0.00872989
7, -0.00969716
7.2, -0.00882245
7.4, -0.0084586
7.6, -0.0088754
7.8, -0.00837191
8, -0.00804603
8.2, -0.00858714
8.4, -0.0093003
8.6, -0.0096878
8.8, -0.0100263
9, -0.0100518
9.2, -0.0103379
9.4, -0.00971242
9.6, -0.00996675
9.8, -0.00950905
10, -0.0102245
10.2, -0.0101869
10.4, -0.010208
10.6, -0.00892121
10.8, -0.00926698
11, -0.00885559
11.2, -0.00860865
11.4, -0.00845803
11.6, -0.0090699
11.8, -0.00947121
12, -0.00988775
12.2, -0.0097593
12.4, -0.00919232
12.6, -0.00977769
12.8, -0.0087879
13, -0.00886733
13.2, -0.00934811
13.4, -0.00999853
13.6, -0.0100435
13.8, -0.0106018
14, -0.0100805
14.2, -0.0102863
14.4, -0.0100132
14.6, -0.00991004
14.8, -0.0097235
15, -0.0092475
15.2, -0.00800404
15.4, -0.00871306
15.6, -0.00831605
15.8, -0.00806937
16, -0.00855862
16.2, -0.0088864
16.4, -0.00755063
16.6, -0.00679009
16.8, -0.00701454
17, -0.00641457
17.2, -0.00639437
17.4, -0.00713189
17.6, -0.0067689
17.8, -0.00697772
18, -0.00738772
18.2, -0.00734912
18.4, -0.00689235
18.6, -0.00784538
18.8, -0.0079412
19, -0.00812107
19.2, -0.0078489
19.4, -0.0081386
19.6, -0.00734484
19.8, -0.00730467
20, -0.00684165
20.2, -0.0075933
20.4, -0.00805635
20.6, -0.00853116
20.8, -0.00837202
21, -0.00760371
21.2, -0.00730077
21.4, -0.00727966
21.6, -0.00714673
21.8, -0.00689451
22, -0.00778029
22.2, -0.00797332
22.4, -0.00715813
22.6, -0.00712933
22.8, -0.0070709
23, -0.00667604
23.2, -0.00615861
23.4, -0.00608003
23.6, -0.00660682
23.8, -0.00598939
24, -0.00654194
24.2, -0.00731358
24.4, -0.00744627
24.6, -0.00723903
24.8, -0.0081939
25, -0.00793721
25.2, -0.00681437
25.4, -0.00733639
25.6, -0.00712809
25.8, -0.00726279
26, -0.00681866
26.2, -0.00756137
26.4, -0.00740126
26.6, -0.00778084
26.8, -0.00739979
27, -0.00802883
27.2, -0.00701809
27.4, -0.00688251
27.6, -0.00701688
27.8, -0.00675194
28, -0.00652325
28.2, -0.00776285
28.4, -0.00745573
28.6, -0.00741034
28.8, -0.00787416
29, -0.00778524
29.2, -0.00694222
29.4, -0.00773604
29.6, -0.0068093
29.8, -0.00658638
30, 0.0944985, Step 2
30.2, 0.0832156
30.4, 0.0812422
30.6, 0.0779329
30.8, 0.0743591
31, 0.0727706
31.2, 0.0736945
31.4, 0.0765487
31.6, 0.0803781
31.8, 0.086366
32, 0.0923511
32.2, 0.0999965
32.4, 0.105493
32.6, 0.11391
32.8, 0.121789
33, 0.128971
33.2, 0.136182
33.4, 0.145795
33.6, 0.153963
33.8, 0.161967
34, 0.171087
34.2, 0.179007
34.4, 0.187729
34.6, 0.195997
34.8, 0.204135
35, 0.212322
35.2, 0.219847
35.4, 0.226875
35.6, 0.23487
35.8, 0.242335
36, 0.249406
36.2, 0.259652
36.4, 0.267728
36.6, 0.274886
36.8, 0.280977
37, 0.288925
37.2, 0.294683
37.4, 0.301565
37.6, 0.308631
37.8, 0.31669
38, 0.323846
38.2, 0.329672
38.4, 0.335165
38.6, 0.342276
38.8, 0.348855
39, 0.353909
39.2, 0.361436
39.4, 0.368654
39.6, 0.37471
39.8, 0.381577
40, 0.388056
40.2, 0.393684
40.4, 0.400112
40.6, 0.405679
40.8, 0.410317
41, 0.417367
41.2, 0.423868
41.4, 0.427742
41.6, 0.434796
41.8, 0.440769
42, 0.444764
42.2, 0.451277
42.4, 0.457575
42.6, 0.460965
42.8, 0.466213
43, 0.471621
43.2, 0.476101
43.4, 0.480914
43.6, 0.48639
43.8, 0.491527
44, 0.495945
44.2, 0.500278
44.4, 0.506149
44.6, 0.511206
44.8, 0.515021
45, 0.520018
45.2, 0.524195
45.4, 0.528103
45.6, 0.532826
45.8, 0.538155
46, 0.54322
46.2, 0.548041
46.4, 0.552879
46.6, 0.556693
46.8, 0.561517
47, 0.564839
47.2, 0.56919
47.4, 0.571955
47.6, 0.576111
47.8, 0.579318
48, 0.582607
48.2, 0.586737
48.4, 0.592
48.6, 0.595069
48.8, 0.599021
49, 0.603563
49.2, 0.606174
49.4, 0.608987
49.6, 0.613692
49.8, 0.618227
50, 0.62172
50.2, 0.625836
50.4, 0.629194
50.6, 0.632164
50.8, 0.634726
51, 0.638315
51.2, 0.64173
51.4, 0.645464
51.6, 0.650506
51.8, 0.653003
52, 0.656094
52.2, 0.659586
52.4, 0.662542
52.6, 0.665032
52.8, 0.670106
53, 0.672792
53.2, 0.675474
53.4, 0.679254
53.6, 0.681179
53.8, 0.682231
54, 0.686542
54.2, 0.689413
54.4, 0.69186
54.6, 0.695297
54.8, 0.699421
55, 0.701151
55.2, 0.705248
55.4, 0.70762
55.6, 0.711365
55.8, 0.713289
56, 0.717026
56.2, 0.719864
56.4, 0.723373
56.6, 0.724332
56.8, 0.727519
57, 0.730212
57.2, 0.731999
57.4, 0.734457
57.6, 0.737843
57.8, 0.740806
58, 0.742801
58.2, 0.745701
58.4, 0.748194
58.6, 0.751224
58.8, 0.753835
59, 0.75641
59.2, 0.759604
59.4, 0.761869
59.6, 0.76314
59.8, 0.766289
60, 0.769458
60.2, 0.771394
60.4, 0.775259
60.6, 0.779252
60.8, 0.780338
61, 0.781832
61.2, 0.784071
61.4, 0.784245
61.6, 0.786036
61.8, 0.789494
62, 0.792711
62.2, 0.794386
62.4, 0.797404
62.6, 0.799231
62.8, 0.801601
63, 0.803023
63.2, 0.804492
63.4, 0.80819
63.6, 0.809268
63.8, 0.810172
64, 0.813251
64.2, 0.816376
64.4, 0.817669
64.6, 0.821083
64.8, 0.823664
65, 0.824213
65.2, 0.825998
65.4, 0.827564
65.6, 0.828244
65.8, 0.83081
66, 0.833755
66.2, 0.834817
66.4, 0.837644
66.6, 0.840872
66.8, 0.841271
67, 0.841913
67.2, 0.844445
67.4, 0.845726
67.6, 0.848386
67.8, 0.849761
68, 0.853431
68.2, 0.855572
68.4, 0.857224
68.6, 0.857436
68.8, 0.860671
69, 0.861347
69.2, 0.86329
69.4, 0.865886
69.6, 0.867546
69.8, 0.869206
70, 0.871858
70.2, 0.874465
70.4, 0.875895
70.6, 0.877637
70.8, 0.879577
71, 0.88087
71.2, 0.881376
71.4, 0.882193
71.6, 0.884692
71.8, 0.884957
72, 0.887434
72.2, 0.888778
72.4, 0.891563
72.6, 0.892617
72.8, 0.894614
73, 0.895768
73.2, 0.897921
73.4, 0.899484
73.6, 0.902244
73.8, 0.904484
74, 0.905511
74.2, 0.907461
74.4, 0.908464
74.6, 0.90951
74.8, 0.910966
75, 0.912756
75.2, 0.912513
75.4, 0.913782
75.6, 0.91611
75.8, 0.917313
76, 0.918909
76.2, 0.920918
76.4, 0.922198
76.6, 0.923838
76.8, 0.925398
77, 0.92767
77.2, 0.928584
77.4, 0.930123
77.6, 0.931345
77.8, 0.931831
78, 0.931788
78.2, 0.935248
78.4, 0.937007
78.6, 0.936348
78.8, 0.939647
79, 0.940294
79.2, 0.941326
79.4, 0.943396
79.6, 0.945306
79.8, 0.946375
80, 0.949186
80.2, 0.949949
80.4, 0.950766
80.6, 0.952885
80.8, 0.954721
81, 0.955588
81.2, 0.957812
81.4, 0.959343
81.6, 0.959766
81.8, 0.961112
82, 0.964075
82.2, 0.964929
82.4, 0.965697
82.6, 0.967638
82.8, 0.968341
83, 0.967876
83.2, 0.969928
83.4, 0.971062
83.6, 0.971427
83.8, 0.971903
84, 0.972846
84.2, 0.972434
84.4, 0.97408
84.6, 0.976379
84.8, 0.977024
85, 0.979385
85.2, 0.98166
85.4, 0.982638
85.6, 0.983959
85.8, 0.986886
86, 0.987356
86.2, 0.988783
86.4, 0.9909
86.6, 0.991301
86.8, 0.992211
87, 0.993225
87.2, 0.993777
87.4, 0.994202
87.6, 0.9956
87.8, 0.996854
88, 0.999252
88.2, 0.999547
88.4, 1.00105
88.6, 1.00165
88.8, 1.00219
89, 1.00323
89.2, 1.00412
89.4, 1.00465
89.6, 1.00697
89.8, 1.00824
90, 1.00862
90.2, 1.01144
90.4, 1.01365
90.6, 1.0148
90.8, 1.01553
91, 1.01723
91.2, 1.01815
91.4, 1.01899
91.6, 1.01994
91.8, 1.02182
92, 1.02249
92.2, 1.02356
92.4, 1.02499
92.6, 1.02605
92.8, 1.02627
93, 1.02878
93.2, 1.02881
93.4, 1.02913
93.6, 1.02973
93.8, 1.03106
94, 1.03078
94.2, 1.03224
94.4, 1.03372
94.6, 1.03412
94.8, 1.03502
95, 1.03673
95.2, 1.03798
95.4, 1.03835
95.6, 1.04073
95.8, 1.04186
96, 1.04179
96.2, 1.04189
96.4, 1.04352
96.6, 1.04417
96.8, 1.0451
97, 1.04731
97.2, 1.04864
97.4, 1.04884
97.6, 1.04959
97.8, 1.05006
98, 1.04969
98.2, 1.05096
98.4, 1.05194
98.6, 1.05225
98.8, 1.05404
99, 1.05575
99.2, 1.0569
99.4, 1.05868
99.6, 1.06007
99.8, 1.06002
100, 1.06118
100.2, 1.06097
100.4, 1.06181
100.6, 1.06249
100.8, 1.06427
101, 1.06535
101.2, 1.06706
101.4, 1.06787
101.6, 1.06886
101.8, 1.07
102, 1.07027
102.2, 1.07103
102.4, 1.07171
102.6, 1.07318
102.8, 1.0752
103, 1.07589
103.2, 1.07734
103.4, 1.07857
103.6, 1.07912
103.8, 1.07813
104, 1.08015
104.2, 1.08005
104.4, 1.08008
104.6, 1.08235
104.8, 1.083
105, 1.0835
105.2, 1.08502
105.4, 1.08523
105.6, 1.08531
105.8, 1.08771
106, 1.08733
106.2, 1.0878
106.4, 1.08922
106.6, 1.08957
106.8, 1.08958
107, 1.09109
107.2, 1.09115
107.4, 1.0931
107.6, 1.09369
107.8, 1.09372
108, 1.09496
108.2, 1.09754
108.4, 1.09783
108.6, 1.09867
108.8, 1.10082
109, 1.10137
109.2, 1.10121
109.4, 1.10245
109.6, 1.10371
109.8, 1.10426
110, 1.10434
110.2, 1.10506
110.4, 1.10511
110.6, 1.10575
110.8, 1.10551
111, 1.10675
111.2, 1.10894
111.4, 1.1094
111.6, 1.10969
111.8, 1.11121
112, 1.11183
112.2, 1.11114
112.4, 1.11283
112.6, 1.11383
112.8, 1.11437
113, 1.11544
113.2, 1.11773
113.4, 1.1186
113.6, 1.11937
113.8, 1.12009
114, 1.12264
114.2, 1.12217
114.4, 1.12247
114.6, 1.12436
114.8, 1.12495
115, 1.12346
115.2, 1.12507
115.4, 1.12553
115.6, 1.12501
115.8, 1.1275
116, 1.12808
116.2, 1.12867
116.4, 1.12993
116.6, 1.13084
116.8, 1.12937
117, 1.13117
117.2, 1.13181
117.4, 1.13188
117.6, 1.13406
117.8, 1.13549
118, 1.1365
118.2, 1.13768
118.4, 1.13811
118.6, 1.13781
118.8, 1.13927
119, 1.13869
119.2, 1.13907
119.4, 1.14039
119.6, 1.14184
119.8, 1.14137
120, 1.1427
120.2, 1.14417
120.4, 1.14518
120.6, 1.14524
120.8, 1.14704
121, 1.14736
121.2, 1.14819
121.4, 1.14897
121.6, 1.1488
121.8, 1.15005
122, 1.15162
122.2, 1.15082
122.4, 1.15093
122.6, 1.15246
122.8, 1.15218
123, 1.1519
123.2, 1.15327
123.4, 1.15325
123.6, 1.15384
123.8, 1.1541
124, 1.15463
124.2, 1.15523
124.4, 1.15662
124.6, 1.15683
124.8, 1.15794
125, 1.15837
125.2, 1.15823
125.4, 1.16047
125.6, 1.16181
125.8, 1.16139
126, 1.16326
126.2, 1.16523
126.4, 1.16407
126.6, 1.16476
126.8, 1.16688
127, 1.16617
127.2, 1.16652
127.4, 1.16799
127.6, 1.16763
127.8, 1.16844
128, 1.17006
128.2, 1.16975
128.4, 1.16994
128.6, 1.17117
128.8, 1.17007
129, 1.17029
129.2, 1.17211
129.4, 1.17281
129.6, 1.17242
129.8, 1.1739
130, 1.15503, Step 3
130.2, 1.15077
130.4, 1.15332
130.6, 1.15369
130.8, 1.15391
131, 1.15294
131.2, 1.15143
131.4, 1.15024
131.6, 1.14805
131.8, 1.14496
132, 1.14286
132.2, 1.14165
132.4, 1.13899
132.6, 1.13655
132.8, 1.13477
133, 1.1322
133.2, 1.13006
133.4, 1.12777
133.6, 1.12556
133.8, 1.12299
134, 1.12143
134.2, 1.11952
134.4, 1.11765
134.6, 1.1154
134.8, 1.11395
135, 1.11188
135.2, 1.1099
135.4, 1.10837
135.6, 1.10732
135.8, 1.10633
136, 1.10403
136.2, 1.10326
136.4, 1.10213
136.6, 1.10073
136.8, 1.09927
137, 1.09811
137.2, 1.09549
137.4, 1.09298
137.6, 1.09159
137.8, 1.08991
138, 1.08859
138.2, 1.08739
138.4, 1.08663
138.6, 1.08521
138.8, 1.08391
139, 1.08277
139.2, 1.08207
139.4, 1.08058
139.6, 1.07949
139.8, 1.07748
140, 1.07538
140.2, 1.074
140.4, 1.0724
140.6, 1.07081
140.8, 1.06994
141, 1.06925
141.2, 1.06807
141.4, 1.0678
141.6, 1.06675
141.8, 1.06483
142, 1.06356
142.2, 1.06182
142.4, 1.06019
142.6, 1.05892
142.8, 1.05936
143, 1.05857
143.2, 1.05778
143.4, 1.05633
143.6, 1.05551
143.8, 1.05403
144, 1.05331
144.2, 1.05227
144.4, 1.05132
144.6, 1.05016
144.8, 1.04867
145, 1.04741
145.2, 1.04664
145.4, 1.04613
145.6, 1.04446
145.8, 1.04421
146, 1.04313
146.2, 1.04169
146.4, 1.04023
146.6, 1.04015
146.8, 1.03876
147, 1.03767
147.2, 1.03674
147.4, 1.03635
147.6, 1.03531
147.8, 1.03427
148, 1.03297
148.2, 1.0321
148.4, 1.03061
148.6, 1.03007
148.8, 1.02876
149, 1.02897
149.2, 1.02825
149.4, 1.02749
149.6, 1.02745
149.8, 1.02644
150, 1.02583
150.2, 1.02489
150.4, 1.02386
150.6, 1.02193
150.8, 1.02181
151, 1.02042
151.2, 1.02077
151.4, 1.02011
151.6, 1.01988
151.8, 1.01894
152, 1.01815
152.2, 1.016
152.4, 1.01494
152.6, 1.01375
152.8, 1.01294
153, 1.01119
153.2, 1.01102
153.4, 1.01042
153.6, 1.00905
153.8, 1.00865
154, 1.00926
154.2, 1.00846
154.4, 1.00752
154.6, 1.00672
154.8, 1.00629
155, 1.00455
155.2, 1.00436
155.4, 1.00481
155.6, 1.00477
155.8, 1.0037
156, 1.0041
156.2, 1.00252
156.4, 1.00091
156.6, 0.999978
156.8, 0.998875
157, 0.998649
157.2, 0.997607
157.4, 0.997032
157.6, 0.996347
157.8, 0.995715
158, 0.994174
158.2, 0.994286
158.4, 0.993519
158.6, 0.993274
158.8, 0.992232
159, 0.990702
159.2, 0.989166
159.4, 0.989483
159.6, 0.988912
159.8, 0.989056
160, 0.98889
160.2, 0.988754
160.4, 0.98717
160.6, 0.9862
160.8, 0.984684
161, 0.984175
161.2, 0.983324
161.4, 0.982558
161.6, 0.981826
161.8, 0.982629
162, 0.981955
162.2, 0.982393
162.4, 0.982458
162.6, 0.982294
162.8, 0.980648
163, 0.979997
163.2, 0.979093
163.4, 0.978373
163.6, 0.977958
163.8, 0.977808
164, 0.977403
164.2, 0.976097
164.4, 0.975593
164.6, 0.974669
164.8, 0.973634
165, 0.972862
165.2, 0.972171
165.4, 0.970368
165.6, 0.96928
165.8, 0.9698
166, 0.969235
166.2, 0.969184
166.4, 0.969303
166.6, 0.969362
166.8, 0.968436
167, 0.967888
167.2, 0.967796
167.4, 0.967192
167.6, 0.966149
167.8, 0.965466
168, 0.965724
168.2, 0.963991
168.4, 0.96424
168.6, 0.964242
168.8, 0.963063
169, 0.961865
169.2, 0.962885
169.4, 0.960797
169.6, 0.96034
169.8, 0.960006
170, 0.959031
170.2, 0.957373
170.4, 0.957405
170.6, 0.956236
170.8, 0.956055
171, 0.955509
171.2, 0.954794
171.4, 0.954085
171.6, 0.953942
171.8, 0.954444
172, 0.954026
172.2, 0.953988
172.4, 0.954145
172.6, 0.953194
172.8, 0.950933
173, 0.951029
173.2, 0.950171
173.4, 0.948754
173.6, 0.94932
173.8, 0.949334
174, 0.948289
174.2, 0.948035
174.4, 0.948309
174.6, 0.946888
174.8, 0.947127
175, 0.945954
175.2, 0.946127
175.4, 0.945519
175.6, 0.945142
175.8, 0.943805
176, 0.943847
176.2, 0.942969
176.4, 0.942322
176.6, 0.941475
176.8, 0.940939
177, 0.940695
177.2, 0.939071
177.4, 0.938075
177.6, 0.937563
177.8, 0.938044
178, 0.938268
178.2, 0.938905
178.4, 0.939793
178.6, 0.940238
178.8, 0.938909
179, 0.937636
179.2, 0.937472
179.4, 0.936774
179.6, 0.935502
179.8, 0.934962
180, 0.934209
180.2, 0.934081
180.4, 0.933305
180.6, 0.933688
180.8, 0.933692
181, 0.933594
181.2, 0.93244
181.4, 0.931582
181.6, 0.930803
181.8, 0.930517
182, 0.929642
182.2, 0.929769
182.4, 0.92972
182.6, 0.928864
182.8, 0.927952
183, 0.928335
183.2, 0.926541
183.4, 0.926172
183.6, 0.926316
183.8, 0.926439
184, 0.925771
184.2, 0.926801
184.4, 0.926804
184.6, 0.926542
184.8, 0.9265
185, 0.925688
185.2, 0.924535
185.4, 0.92399
185.6, 0.924036
185.8, 0.923016
186, 0.923393
186.2, 0.92202
186.4, 0.922436
186.6, 0.92061
186.8, 0.920103
187, 0.919304
187.2, 0.920278
187.4, 0.918604
187.6, 0.91813
187.8, 0.918367
188, 0.918673
188.2, 0.918206
188.4, 0.917319
188.6, 0.917083
188.8, 0.916766
189, 0.916402
189.2, 0.915927
189.4, 0.917514
189.6, 0.917303
189.8, 0.916228
190, 0.915849
190.2, 0.915309
190.4, 0.914584
190.6, 0.914109
190.8, 0.913839
191, 0.912832
191.2, 0.91258
191.4, 0.911329
191.6, 0.910474
