Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.000473575
0.4, -0.000604283
0.6, -0.00171322
0.8, -0.00117971
1, -0.00246865
1.2, -0.00238649
1.4, -0.00331903
1.6, -0.00299704
1.8, -0.00427629
2, -0.0030825
2.2, -0.00398574
2.4, -0.0034412
2.6, -0.00378592
2.8, -0.00295563
3, -0.00352234
3.2, -0.00365126
3.4, -0.00402249
3.6, -0.00360496
3.8, -0.00410198
4, -0.00474916
4.2, -0.00453585
4.4, -0.00430844
4.6, -0.00488957
4.8, -0.00460392
5, -0.00349764
5.2, -0.00328583
5.4, -0.00404542
5.6, -0.00412192
5.8, -0.00461924
6, -0.005596
6.2, -0.00571678
6.4, -0.00513571
6.6, -0.00461969
6.8, -0.00507311
7, -0.00533695
7.2, -0.00502629
7.4, -0.0048676
7.6, -0.00575413
7.8, -0.00534969
8, -0.00450156
8.2, -0.00510204
8.4, -0.00563186
8.6, -0.00627776
8.8, -0.00637462
9, -0.0070544
9.2, -0.00675339
9.4, -0.00736619
9.6, -0.00579884
9.8, -0.005515
10, -0.00509413
10.2, -0.00543694
10.4, -0.0043886
10.6, -0.00497848
10.8, -0.00559036
11, -0.00574327
11.2, -0.00556312
11.4, -0.00602501
11.6, -0.00588245
11.8, -0.00539782
12, -0.00589192
12.2, -0.00630112
12.4, -0.00631336
12.6, -0.00704407
12.8, -0.00729591
13, -0.00715486
13.2, -0.00650288
13.4, -0.00654548
13.6, -0.00621325
13.8, -0.00625728
14, -0.00619686
14.2, -0.00574652
14.4, -0.00597771
14.6, -0.00541309
14.8, -0.0065443
15, -0.00625766
15.2, -0.00669146
15.4, -0.00662274
15.6, -0.00691117
15.8, -0.00572155
16, -0.0055446
16.2, -0.00613109
16.4, -0.00648006
16.6, -0.00642867
16.8, -0.00623018
17, -0.00634049
17.2, -0.0054037
17.4, -0.00426192
17.6, -0.00471173
17.8, -0.00562089
18, -0.00591431
18.2, -0.00711182
18.4, -0.00774585
18.6, -0.00742805
18.8, -0.00733128
19, -0.00779696
19.2, -0.00641652
19.4, -0.00702372
19.6, -0.0078055
19.8, -0.00719367
20, -0.00682972
20.2, -0.00785876
20.4, -0.00817862
20.6, -0.00775019
20.8, -0.00800623
21, -0.00731677
21.2, -0.00778164
21.4, -0.00716337
21.6, -0.00747992
21.8, -0.00784974
22, -0.00901202
22.2, -0.00909321
22.4, -0.00841564
22.6, -0.00736961
22.8, -0.00767287
23, -0.00810687
23.2, -0.0086004
23.4, -0.00896993
23.6, -0.00942644
23.8, -0.00899206
24, -0.00906596
24.2, -0.00764175
24.4, -0.0084777
24.6, -0.00882499
24.8, -0.00877813
25, -0.0086503
25.2, -0.00856041
25.4, -0.00859692
25.6, -0.0087684
25.8, -0.0080156
26, -0.00751839
26.2, -0.00854277
26.4, -0.00741499
26.6, -0.00722128
26.8, -0.00761629
27, -0.00778658
27.2, -0.00749361
27.4, -0.00791856
27.6, -0.00787495
27.8, -0.00870302
28, -0.00835944
28.2, -0.00842088
28.4, -0.00903156
28.6, -0.00896048
28.8, -0.00873113
29, -0.0091809
29.2, -0.00845602
29.4, -0.00744036
29.6, -0.00786617
29.8, -0.00689706
30, 0.118045, Step 2
30.2, 0.11476
30.4, 0.107785
30.6, 0.108192
30.8, 0.107144
31, 0.104711
31.2, 0.104138
31.4, 0.10406
31.6, 0.102822
31.8, 0.102312
32, 0.101972
32.2, 0.101512
32.4, 0.101494
32.6, 0.101873
32.8, 0.101624
33, 0.101926
33.2, 0.10102
33.4, 0.100597
33.6, 0.100747
33.8, 0.100255
34, 0.0997051
34.2, 0.0994191
34.4, 0.099632
34.6, 0.0980055
34.8, 0.0976201
35, 0.0967502
35.2, 0.097068
35.4, 0.0968336
35.6, 0.0979968
35.8, 0.0986137
36, 0.0995082
36.2, 0.0997468
36.4, 0.0992109
36.6, 0.0983914
36.8, 0.0991754
37, 0.0981998
37.2, 0.0981322
37.4, 0.0985564
37.6, 0.0996003
37.8, 0.0981656
38, 0.0986983
38.2, 0.098386
38.4, 0.0983272
38.6, 0.0973806
38.8, 0.0966693
39, 0.0978346
39.2, 0.098136
39.4, 0.098599
39.6, 0.0991518
39.8, 0.100239
40, 0.0991967
40.2, 0.0989624
40.4, 0.0981257
40.6, 0.0985333
40.8, 0.0989481
41, 0.100085
41.2, 0.0998371
41.4, 0.100957
41.6, 0.100227
41.8, 0.0989708
42, 0.0975338
42.2, 0.0983691
42.4, 0.0980656
42.6, 0.097888
42.8, 0.0988237
43, 0.0996081
43.2, 0.0995153
43.4, 0.0990987
43.6, 0.100525
43.8, 0.101286
