Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00237511
0.4, -0.00233534
0.6, -0.00349968
0.8, -0.0045941
1, -0.00461665
1.2, -0.00492222
1.4, -0.00580293
1.6, -0.00579884
1.8, -0.00601546
2, -0.00609822
2.2, -0.00558545
2.4, -0.00509053
2.6, -0.0056438
2.8, -0.00475541
3, -0.0042934
3.2, -0.00404409
3.4, -0.00345061
3.6, -0.00239547
3.8, -0.00261762
4, -0.00318948
4.2, -0.00347002
4.4, -0.00406127
4.6, -0.00540955
4.8, -0.00607269
5, -0.00660258
5.2, -0.0071944
5.4, -0.00749248
5.6, -0.00663618
5.8, -0.00647264
6, -0.00609257
6.2, -0.00609896
6.4, -0.00661999
6.6, -0.00619384
6.8, -0.00710131
7, -0.00686601
7.2, -0.00610305
7.4, -0.00650943
7.6, -0.00687154
7.8, -0.00608528
8, -0.00640101
8.2, -0.00702791
8.4, -0.00660082
8.6, -0.00668238
8.8, -0.00715816
9, -0.00724376
9.2, -0.00737288
9.4, -0.00693772
9.6, -0.00726658
9.8, -0.00587699
10, -0.00673138
10.2, -0.00665225
10.4, -0.00747014
10.6, -0.00694576
10.8, -0.00723191
11, -0.00691596
11.2, -0.00627837
11.4, -0.00541202
11.6, -0.00573799
11.8, -0.00581975
12, -0.0054877
12.2, -0.00607965
12.4, -0.00490735
12.6, -0.00485485
12.8, -0.00503944
13, -0.005094
13.2, -0.00478257
13.4, -0.00625424
13.6, -0.00647496
13.8, -0.00568176
14, -0.005746
14.2, -0.00548457
14.4, -0.0056967
14.6, -0.0054433
14.8, -0.00579399
15, -0.00549697
15.2, -0.00580701
15.4, -0.00534515
15.6, -0.00536207
15.8, -0.00597317
16, -0.00595451
16.2, -0.0055296
16.4, -0.00556132
16.6, -0.00581999
16.8, -0.00607899
17, -0.00641233
17.2, -0.00741763
17.4, -0.0070976
17.6, -0.00625549
17.8, -0.00594821
18, -0.00475302
18.2, -0.00431352
18.4, -0.00473474
18.6, -0.00476428
18.8, -0.00530257
19, -0.00621113
19.2, -0.00657284
19.4, -0.00657706
19.6, -0.00688318
19.8, -0.00602352
20, 0.131078, Step 2
20.2, 0.123738
20.4, 0.123825
20.6, 0.122903
20.8, 0.120551
21, 0.119566
21.2, 0.1206
21.4, 0.121096
21.6, 0.121706
21.8, 0.123248
22, 0.124036
22.2, 0.12537
22.4, 0.126721
22.6, 0.129029
22.8, 0.131645
23, 0.134815
23.2, 0.137054
23.4, 0.14043
23.6, 0.14322
23.8, 0.144401
24, 0.146145
24.2, 0.148364
24.4, 0.149944
24.6, 0.150193
24.8, 0.152185
25, 0.154118
25.2, 0.153992
25.4, 0.154956
25.6, 0.156479
25.8, 0.156109
26, 0.155378
26.2, 0.156576
26.4, 0.156218
26.6, 0.156295
26.8, 0.157648
27, 0.158819
27.2, 0.159307
27.4, 0.1597
27.6, 0.16064
27.8, 0.160576
28, 0.160708
28.2, 0.161566
28.4, 0.162111
28.6, 0.16309
28.8, 0.164129
29, 0.163858
29.2, 0.163983
29.4, 0.164659
29.6, 0.165005
29.8, 0.164574
30, 0.166365
30.2, 0.165353
30.4, 0.165826
30.6, 0.164791
30.8, 0.165596
31, 0.16559
31.2, 0.16717
31.4, 0.167126
31.6, 0.16767
31.8, 0.167611
32, 0.167558
32.2, 0.168436
32.4, 0.168706
32.6, 0.168829
32.8, 0.170527
33, 0.170206
33.2, 0.170232
33.4, 0.170451
33.6, 0.171459
33.8, 0.171004
34, 0.171272
34.2, 0.17187
34.4, 0.171904
34.6, 0.172096
34.8, 0.172574
35, 0.173901
35.2, 0.173935
35.4, 0.174083
35.6, 0.173895
35.8, 0.173955
36, 0.172922
36.2, 0.172941
36.4, 0.172651
36.6, 0.173396
36.8, 0.173767
37, 0.174853
37.2, 0.174492
37.4, 0.175765
37.6, 0.17556
37.8, 0.174671
38, 0.174896
38.2, 0.176228
38.4, 0.175342
38.6, 0.176095
38.8, 0.177026
39, 0.176906
39.2, 0.176549
39.4, 0.177642
39.6, 0.177914
39.8, 0.178706
40, 0.179695
40.2, 0.180109
40.4, 0.179984
40.6, 0.179345
40.8, 0.179101
41, 0.178128
41.2, 0.178074
41.4, 0.17821
41.6, 0.179102
41.8, 0.178673
42, 0.179131
42.2, 0.178922
42.4, 0.179472
42.6, 0.178834
42.8, 0.179616
43, 0.179782
43.2, 0.179826
43.4, 0.18052
43.6, 0.181025
43.8, 0.180294
44, 0.179904
44.2, 0.180514
44.4, 0.180413
44.6, 0.179994
44.8, 0.180598
45, 0.181169
45.2, 0.180622
45.4, 0.18059
45.6, 0.18098
45.8, 0.181326
46, 0.181794
46.2, 0.181469
46.4, 0.181554
46.6, 0.181128
46.8, 0.180616
47, 0.179861
47.2, 0.180941
47.4, 0.180976
47.6, 0.181822
47.8, 0.182176
48, 0.182762
48.2, 0.181981
48.4, 0.181789
48.6, 0.181544
48.8, 0.18131
49, 0.181148
49.2, 0.181314
49.4, 0.181531
