Time (s), Binding (nm)
0, 0, Step 1
0.2, -0.00403155
0.4, -0.00737393
0.6, -0.00924158
0.8, -0.0101847
1, -0.0106998
1.2, -0.0114526
1.4, -0.011092
1.6, -0.0116381
1.8, -0.0119984
2, -0.0119106
2.2, -0.0108724
2.4, -0.0107441
2.6, -0.0106286
2.8, -0.0101535
3, -0.0118467
3.2, -0.0119772
3.4, -0.0117814
3.6, -0.0109557
3.8, -0.0110037
4, -0.0094608
4.2, -0.00932838
4.4, -0.00969986
4.6, -0.00931099
4.8, -0.00987011
5, -0.0101785
5.2, -0.0100175
5.4, -0.00957632
5.6, -0.00986589
5.8, -0.00974183
6, -0.00884371
6.2, -0.00877257
6.4, -0.00870435
6.6, -0.00919327
6.8, -0.00845792
7, -0.00892554
7.2, -0.00992317
7.4, -0.00993092
7.6, -0.010461
7.8, -0.0106952
8, -0.0107534
8.2, -0.00906428
8.4, -0.00899389
8.6, -0.00778929
8.8, -0.00771106
9, -0.00789632
9.2, -0.00886116
9.4, -0.008554
9.6, -0.00891805
9.8, -0.00844153
10, -0.00858616
10.2, -0.0081834
10.4, -0.00826283
10.6, -0.00733173
10.8, -0.00799507
11, -0.0069718
11.2, -0.00650671
11.4, -0.00581041
11.6, -0.00716234
11.8, -0.00616869
12, -0.00599148
12.2, -0.00601205
12.4, -0.00635495
12.6, -0.00517471
12.8, -0.00535943
13, -0.00505637
13.2, -0.00502565
13.4, -0.00495465
13.6, -0.00528178
13.8, -0.00589298
14, -0.00744727
14.2, -0.0074185
14.4, -0.00741002
14.6, -0.00664159
14.8, -0.00606414
15, -0.00454734
15.2, -0.00469297
15.4, -0.00496144
15.6, -0.00448022
15.8, -0.00500938
16, -0.00457739
16.2, -0.00459584
16.4, -0.00461643
16.6, -0.00591491
16.8, -0.0050538
17, -0.00560077
17.2, -0.00505331
17.4, -0.00445331
17.6, -0.00258203
17.8, -0.00309428
18, -0.00377238
18.2, -0.00470127
18.4, -0.00455183
18.6, -0.00538317
18.8, -0.00557268
19, -0.00482358
19.2, -0.00392768
19.4, -0.00445844
19.6, -0.00494127
19.8, -0.00424281
20, -0.00503774
20.2, -0.00509494
20.4, -0.00437075
20.6, -0.00390849
20.8, -0.00419317
21, -0.00336873
21.2, -0.00298969
21.4, -0.00311635
21.6, -0.00278952
21.8, -0.00235266
22, -0.00218708
22.2, -0.00245407
22.4, -0.00330719
22.6, -0.00475855
22.8, -0.00471498
23, -0.00463417
23.2, -0.00576492
23.4, -0.00513705
23.6, -0.00392013
23.8, -0.00419344
24, -0.00413819
24.2, -0.0027888
24.4, -0.00278763
24.6, -0.00220922
24.8, -0.00182686
25, -0.00201315
25.2, -0.00266878
25.4, -0.0022926
25.6, -0.00308945
25.8, -0.00337821
26, -0.00294197
26.2, -0.00146446
26.4, -0.00150699
26.6, -0.00125891
26.8, -0.00131208
27, -0.00117113
27.2, -0.00238889
27.4, -0.00210027
27.6, -0.00266069
27.8, -0.0024197
28, -0.00239183
28.2, -0.00212971
28.4, -0.00275864
28.6, -0.00169271
28.8, -0.00192194
29, -0.00226864
29.2, -0.00117783
29.4, -0.00186998
29.6, -0.00255408
29.8, -0.00196485
30, 0.104356, Step 2
30.2, 0.0981152
30.4, 0.100424
30.6, 0.100519
30.8, 0.0951775
31, 0.095753
31.2, 0.095709
31.4, 0.0965473
31.6, 0.0983066
31.8, 0.10147
32, 0.105023
32.2, 0.110895
32.4, 0.116576
32.6, 0.12357
32.8, 0.130825
33, 0.138538
33.2, 0.146543
33.4, 0.153394
33.6, 0.160842
33.8, 0.169173
34, 0.176007
34.2, 0.184022
34.4, 0.193153
34.6, 0.20204
34.8, 0.210171
35, 0.218688
35.2, 0.227526
35.4, 0.235472
35.6, 0.242194
35.8, 0.249923
36, 0.25784
36.2, 0.264303
36.4, 0.271035
36.6, 0.27866
36.8, 0.284681
37, 0.292175
37.2, 0.298142
37.4, 0.304287
37.6, 0.311152
37.8, 0.319526
38, 0.325462
38.2, 0.33301
38.4, 0.341065
38.6, 0.347213
38.8, 0.353335
39, 0.359763
39.2, 0.365056
39.4, 0.370238
39.6, 0.376109
39.8, 0.380736
40, 0.387391
40.2, 0.39448
40.4, 0.400055
40.6, 0.405758
40.8, 0.412882
41, 0.418083
41.2, 0.423783
41.4, 0.430103
41.6, 0.435858
41.8, 0.440683
42, 0.446611
42.2, 0.450922
42.4, 0.45582
42.6, 0.459606
42.8, 0.464307
43, 0.46963
43.2, 0.474577
43.4, 0.479256
43.6, 0.484899
43.8, 0.490162
44, 0.494719
44.2, 0.499945
44.4, 0.504755
44.6, 0.509475
44.8, 0.513751
45, 0.518797
45.2, 0.523727
45.4, 0.528973
45.6, 0.533887
45.8, 0.538146
46, 0.541117
46.2, 0.545239
46.4, 0.547722
46.6, 0.552661
46.8, 0.557986
47, 0.563326
47.2, 0.567562
47.4, 0.574184
47.6, 0.577764
47.8, 0.581954
48, 0.586075
48.2, 0.589389
48.4, 0.592479
48.6, 0.59656
48.8, 0.598883
49, 0.602697
49.2, 0.60643
49.4, 0.609136
49.6, 0.612329
49.8, 0.617664
50, 0.621046
50.2, 0.625083
50.4, 0.629441
50.6, 0.632993
50.8, 0.636962
51, 0.63981
51.2, 0.642896
51.4, 0.646168
51.6, 0.649905
51.8, 0.652355
52, 0.656764
52.2, 0.660512
52.4, 0.66405
52.6, 0.66772
52.8, 0.67131
53, 0.674752
53.2, 0.67777
53.4, 0.680861
53.6, 0.683335
53.8, 0.68556
54, 0.688615
54.2, 0.692127
54.4, 0.694397
54.6, 0.698005
54.8, 0.701864
55, 0.70475
55.2, 0.707872
55.4, 0.711338
55.6, 0.713949
55.8, 0.716484
56, 0.719559
56.2, 0.722435
